HGNC_Symbol,LFC,p
CHP1,-0.63,0.50573
FBXO21,-0.22,0.61141
ME2,-0.89,0.37133
LBR,-0.55,0.58944
ADAM10,-0.05,0.81867
IGHMBP2,-0.22,0.81318
RHEB,-0.46,0.46384
TIAM1,0.72,0.4797
CNDP2,-0.51,0.32236
NFATC3,-1.04,0.2953
CD44,-0.88,0.27772
CLTC,-0.3,0.50521
FAM20B,-0.7,0.28381
HSPA8,0.95,0.32568
LIPA,-0.27,0.62534
RNMT,-0.42,0.65862
ARNT2,-0.49,0.62862
CLIC4,-0.73,0.46765
FAS,-0.28,0.36449
SYNGR3,0.49,0.62449
HIF1A,-0.21,0.83794
MTA1,-0.37,0.66288
IQGAP1,-0.56,0.57466
TCTA,-0.52,0.60413
NUSAP1,-1.56,0.15269
HK1,0.22,0.82393
C5,-2.83,0.00903
PIGB,-0.67,0.46695
DYNLT3,0,0.99906
TXNRD1,0.3,0.7036
BRCA1,-0.21,0.52943
PIK3R3,-0.29,0.27439
TRAP1,-0.47,0.22245
MBNL2,-0.59,0.54988
PKIG,0.48,0.6294
STAT1,-0.38,0.4827
PFKL,0.12,0.62198
PPP2R3C,0.19,0.59572
PGAM1,0.63,0.52694
PIN1,0.2,0.35531
PAICS,-0.28,0.52174
MAP2K5,-0.16,0.52001
KAT6A,-0.73,0.31894
BIRC2,-0.09,0.93008
EFCAB14,-0.64,0.47194
CHERP,-1.3,0.1648
LGMN,0.04,0.96451
CSNK1E,-0.37,0.50897
SNX7,0.73,0.50621
AKR7A2,0.43,0.66799
CNOT4,-0.43,0.34379
HEATR1,-0.64,0.38208
ALDH7A1,-0.35,0.41605
INPP4B,0.09,0.84743
ABHD4,-0.77,0.43967
CHN1,-0.12,0.90451
TLE1,-0.25,0.76723
WDR61,-0.15,0.63212
USP22,-0.74,0.34335
FHL2,0.57,0.57526
HERC6,0.16,0.60794
RPS5,0.15,0.88071
CASP2,-0.29,0.48664
BHLHE40,-2.06,0.06816
CAMSAP2,-0.37,0.52169
PPOX,-0.16,0.43422
PTPN1,-0.02,0.66647
EXT1,0.12,0.86843
ZNF274,-0.91,0.37327
CNPY3,-0.25,0.59713
CCP110,-0.42,0.67481
BLMH,0.39,0.71076
VPS72,0.29,0.77791
SMC1A,-0.57,0.37064
POLB,-0.87,0.3325
YTHDF1,0.29,0.76985
CCNA1,-0.37,0.70289
SOCS2,0.18,0.68402
DDX10,-0.7,0.47973
NUDCD3,0.03,0.689
GADD45A,-0.42,0.6612
PARP2,-0.05,0.96075
CSRP1,-1.01,0.30359
PRSS23,-0.52,0.38597
TIPARP,-0.74,0.4378
BID,-0.57,0.33981
CBR1,0.35,0.71621
SENP6,-0.86,0.36253
BPHL,-0.34,0.72677
TEX10,-1.4,0.094
COPB2,0.17,0.86138
DAXX,0.1,0.75081
LYPLA1,-0.15,0.46466
CDKN1B,-0.16,0.87669
APBB2,0.18,0.65441
CASC3,0.16,0.87822
STMN1,0.48,0.35399
SMC4,-0.11,0.5834
NFE2L2,-1.54,0.1311
NPDC1,0.03,0.9759
ALDOC,0.32,0.74505
MCUR1,0.79,0.30519
BAD,-0.82,0.2582
FASTKD5,0.15,0.89034
IL13RA1,-1.15,0.2419
SLC1A4,-0.58,0.28204
SMARCA4,-0.61,0.41483
PRKAG2,-0.53,0.43322
FYN,-0.32,0.43282
ATP1B1,-0.95,0.36655
FAIM,-0.44,0.65835
HDAC6,-0.29,0.70493
ZW10,1.07,0.28402
ZNF131,-1.07,0.16104
MCM3,-1.07,0.26673
RPS6KA1,0.26,0.79536
PSMD4,-0.46,0.35316
IARS2,-0.38,0.70895
DNMT1,-0.11,0.91494
CREB1,-0.87,0.28515
ARPP19,-0.37,0.60096
SUPV3L1,-0.36,0.71287
RHOA,-0.57,0.48652
HADH,0.38,0.52861
MYO10,-0.71,0.3658
GFOD1,-0.5,0.60508
DUSP22,0.27,0.76973
PPIC,-1.38,0.13702
SACM1L,-0.25,0.79922
MRPS16,0.05,0.89743
SATB1,-0.46,0.61298
PUF60,0.01,0.99493
TRAPPC6A,0.45,0.64598
STAMBP,-0.13,0.56212
UBE3B,-0.68,0.25937
PECR,0,0.82764
DFFA,-0.88,0.32239
TIMM9,-0.16,0.87646
C2CD2L,-0.4,0.66733
DUSP6,-0.96,0.28456
FOXO3,-0.22,0.67137
MBTPS1,0.05,0.61459
ERBB3,-0.98,0.25313
SGCB,-0.48,0.62431
DAG1,-0.33,0.69298
MEST,0.42,0.67557
MYLK,-0.92,0.34723
DNM1L,-0.4,0.59849
POLR1C,0.48,0.64105
ANKRD10,-1.2,0.16389
CDK4,0.48,0.63393
ID2,-0.7,0.20126
TM9SF3,-0.46,0.36644
LYN,-0.38,0.19514
OXCT1,-0.14,0.59092
MRPL19,-0.83,0.40166
APOE,0.62,0.51837
PTPRK,-0.16,0.58671
TXNDC9,0.26,0.47391
SLC35A1,-0.69,0.49248
CALU,-0.26,0.69736
SPTAN1,-0.41,0.28207
BNIP3,0.07,0.90399
MTERF3,-0.43,0.66921
SUZ12,-1.07,0.23474
ADH5,-0.76,0.43645
ENOPH1,-1.6,0.12917
EML3,-0.93,0.36044
ZNF451,-0.89,0.27517
PRCP,-1.48,0.10555
PPP1R13B,-0.49,0.62421
IGFBP3,1.2,0.24195
RBM34,-0.49,0.60875
POLG2,0.31,0.7686
PGRMC1,-0.35,0.73968
ARL4C,-0.11,0.75065
CHMP4A,0.37,0.71492
TRIB1,-0.37,0.15795
AKAP8L,-0.26,0.43708
PCNA,-0.4,0.2817
RFC5,-0.2,0.67897
ZMIZ1,0.22,0.45736
CPNE3,-0.97,0.32495
DERA,-0.21,0.83284
DCK,-0.67,0.52442
IKBKB,-0.7,0.40218
SHC1,-0.2,0.44859
ISOC1,-0.43,0.61115
POLR2I,0.16,0.81815
KDELR2,-0.35,0.57128
KIAA0100,-0.48,0.48194
CCNA2,-1.76,0.03678
TBP,-0.22,0.82303
FBXL12,-0.72,0.46348
CORO1A,-0.54,0.60133
PDS5A,-0.67,0.49733
ARFIP2,-0.51,0.61922
CCND1,-0.92,0.34625
MSRA,0.71,0.48206
FBXO7,0.18,0.64696
TGFBR2,-0.96,0.2872
FOS,-0.23,0.82954
KDM5A,-0.42,0.53839
ERBB2,-0.5,0.4269
VAPB,-0.83,0.27077
CLPX,-1.02,0.29812
GMNN,0.06,0.94841
ICMT,0.39,0.37153
STAT3,-0.67,0.48644
MACF1,-0.36,0.24255
TP53BP2,-0.73,0.47907
RFC2,0.73,0.3279
DHRS7,-0.07,0.57674
PROS1,0.58,0.61228
RSU1,-1.01,0.25604
NUP88,0.15,0.88507
ZNF318,-1.01,0.30011
ETFB,0.61,0.54228
USP1,-1.16,0.23686
FEZ2,-0.36,0.59964
GAPDH,1.1,0.27271
CASP3,-0.31,0.74795
DNAJA3,-0.37,0.71272
RRP1B,-1.28,0.19021
GDPD5,-0.48,0.62955
SCYL3,-0.82,0.46756
RBM6,-0.23,0.8129
MYCBP2,-1.21,0.23096
ETS1,-0.69,0.49141
DUSP11,-0.78,0.43918
ARID4B,-0.7,0.19353
RUVBL1,-0.45,0.65115
GPER1,0,0.77734
ACBD3,-0.35,0.7453
HYOU1,-0.48,0.62526
PCBD1,0.1,0.91501
RFX5,-0.08,0.93752
CDK2,-1.52,0.13617
PTPRC,-1.02,0.27365
CD40,-0.12,0.72237
TBXA2R,0.13,0.51024
PLSCR3,-0.47,0.65147
PTGS2,-0.99,0.34237
SFN,0.2,0.76263
GHR,-2.2,0.05794
ADRB2,-0.33,0.7419
HLA-DRA,-1.69,0.10042
PTPN6,-0.59,0.55382
PRKCH,-0.28,0.76247
KCNK1,0.06,0.39127
