HGNC_Symbol,LFC,p
TERF2IP,-0.04,0.45388
DECR1,0.05,0.66095
SNX11,0,0.36701
EBNA1BP2,-0.04,0.5585
BCL7B,-0.01,0.9025
FDFT1,0.01,0.47761
DNAJB1,0.31,0.04192
NPC1,0.07,0.53191
SNCA,-0.08,0.53512
PSME2,-0.08,0.28911
PSIP1,-0.01,0.59591
COG2,0.12,0.56588
RALA,-0.04,0.45086
RPA2,-0.07,0.27766
SCP2,0,0.93506
NCK2,0.07,0.31836
CDK6,-0.07,0.51146
CDC42,-0.09,0.41198
ADO,0.01,0.49344
JUN,0.03,0.7961
TMCO1,-0.02,0.4714
TSPAN4,-0.14,0.34939
HSPA1A,0.36,0.09275
RAD51C,-0.07,0.38798
ITGAE,-0.03,0.57278
EGFR,0.01,0.61878
PRR7,-0.13,0.11736
SLC25A4,0.08,0.42967
FKBP4,0.27,0.08522
EIF5,0.02,0.75353
SYPL1,-0.02,0.57493
ACAT2,-0.08,0.50764
RAB4A,0,0.91952
RNF167,-0.12,0.1375
PSMD10,-0.04,0.14501
TESK1,-0.04,0.63789
BAMBI,-0.07,0.57208
CRKL,0.01,0.89326
UTP14A,0.13,0.39322
EAPP,-0.01,0.88839
PLSCR1,0.16,0.18596
CIAPIN1,-0.05,0.56236
SMNDC1,0.06,0.39711
ARHGEF12,-0.05,0.45645
MPC2,-0.03,0.67472
CDC25B,0.04,0.476
INPP1,-0.1,0.17407
CYCS,-0.02,0.78586
CALM3,-0.03,0.66051
CAB39,0.06,0.6067
IER3,0.1,0.43627
HSPD1,0.03,0.49864000000000003
PIK3C2B,0.05,0.86911
FIS1,-0.06,0.41374
DLD,-0.04,0.62709
MALT1,0.15,0.10192
TPD52L2,0.14,0.04247
ACD,0.03,0.64473
NUCB2,0.03,0.29998
PMAIP1,-1.43,6e-4
GTF2A2,0.01,0.17674
ITFG1,-0.07,0.48075
KTN1,0.05,0.44905
USP7,-0.03,0.81569
SNX6,0.21,0.10091
DNTTIP2,-0.1,0.28571
PSMD9,-0.07,0.40715
MYCBP,0,0.67887
PIH1D1,0,0.99373
LAGE3,-0.09,0.30969
CLSTN1,-0.02,0.76958
ARID5B,0.25,0.14224
PDLIM1,0.21,0.25479
GPC1,-0.11,0.38046
SCARB1,0.01,0.26535
MVP,-0.17,0.57377
NUP93,-0.38,0.07601
GADD45B,0.12,0.63547
ASAH1,-0.03,0.46527
SOX2,-0.01,0.5864
PDGFA,0.05,0.69246
ATP6V1D,-0.05,0.32906
VDAC1,0.02,0.67513
MKNK1,0.05,0.63243
LPGAT1,-0.02,0.57447
LYRM1,-0.06,0.32109
NR3C1,0.06,0.41311
COG7,0,0.9991
ACLY,-0.08,0.36906
UGDH,0.24,0.0767
PCMT1,-0.05,0.65524
USP14,-0.02,0.79893
PNKP,-0.03,0.70176
MLLT11,-0.06,0.43913
PSRC1,0.17,0.05
MAPK9,-0.1,0.40026
IGF2BP2,-0.14,0.37189
NUP133,-0.09,0.47702
TXLNA,0.09,0.35916
DCUN1D4,-0.02,0.7412
ECH1,-0.04,0.6322
NRAS,0.01,0.64091
TBC1D31,-0.21,0.12644
NPRL2,-0.36,0.10662
ITGB5,0.11,0.45811
STXBP1,-0.08,0.22255
VAT1,-0.12,0.18935
DNAJB2,0.11,0.13562
KDM5B,0.05,0.32311
ELOVL6,0,0.67584
GATA2,0.1,0.27277
DFFB,0,0.97412
POLR2K,-0.03,0.68905
PSMD2,-0.02,0.71791
GRN,0.03,0.4197
TRAM2,0.01,0.73154
TMEM50A,0,0.24018
GLOD4,-0.1,0.22663
SCCPDH,-0.05,0.52783
CCNE2,0.14,0.29527
YME1L1,0.06,0.57678
HSD17B11,0.01,0.90105
TES,0.19,0.24158
GNA11,-0.02,0.53481
DUSP3,-0.09,0.50939
STX4,-0.01,0.8757
UBE2L6,0.03,0.68262
MAP7,0.08,0.54672
TRIM2,-0.07,0.38764
AKAP8,0,0.36561
BLVRA,-0.1,0.52909
XPNPEP1,-0.01,0.51498
RAB21,0.05,0.5273
HTATSF1,0.01,0.39036
PLA2G4A,0.11,0.54999
MBNL1,0.11,0.33583
NOSIP,-0.01,0.89207
ATP2C1,-0.03,0.59425
PHKA1,-0.16,0.37647
GRB10,-0.02,0.4514
RBKS,-0.01,0.7559
PHKB,-0.02,0.46023
ANO10,0.01,0.9175
CHIC2,0.13,0.05655
PHGDH,-0.08,0.12632
TCEAL4,-0.1,0.08838
POP4,-0.04,0.53836
TIMP2,0.02,0.69174
ARHGEF2,-0.06,0.71948
CRYZ,0.14,0.21131
EVL,-0.01,0.89488
CIRBP,-0.18,0.13253
MTFR1,0.05,0.70909
RPL39L,-0.2,0.13054
MAP3K4,0,0.75183
CREG1,-0.03,0.65908
PAF1,-0.03,0.62176
CSNK2A2,0.05,0.47913
JADE2,0.19,0.3698
HMGCR,-0.07,0.54132
ZMYM2,-0.01,0.50809
RPN1,-0.06,0.27432
CANT1,-0.04,0.10246
TRAPPC3,-0.07,0.39857
TOMM34,0.03,0.6582
KAT6B,0,0.5191
ITGB1BP1,0.02,0.7453
SLC27A3,-0.03,0.82571
MFSD10,0.05,0.69279
HSPB1,0.52,0.01915
SLC25A46,-0.04,0.65652
NRIP1,-0.04,0.4674
CRTAP,0,0.32263
NNT,0.03,0.70461
MAPKAPK3,-0.11,0.31878
TIMM22,-0.04,0.41508
IPO13,-0.01,0.91141
GNB5,-0.02,0.64851
CD320,0,0.98685
MTHFD2,0.13,0.15104
FAT1,-0.02,0.84869000000000006
AGL,-0.1,0.22113
EDEM1,-0.1,0.08882
MAT2A,0.09,0.25073
COG4,0.11,0.16106
MEF2C,-0.03,0.74618
SIRT3,0.04,0.49644
CYTH1,0.09,0.52528
MCOLN1,-0.05,0.72184
FOXO4,0.22,0.17899
GTF2E2,0.09,0.2129
JMJD6,0.39,0.03621
EED,0.18,0.05884
ST3GAL5,-0.06,0.30121
BLCAP,-0.03,0.64119
PWP1,-0.05,0.34048
NGRN,0,0.87449
STUB1,-0.03,0.5488
ABHD6,0,0.81094
FKBP14,0.06,0.46545
SLC25A13,-0.01,0.80301
TATDN2,-0.24,0.10666
PLA2G15,0.07,0.50246
PIP4K2B,0,0.69488
DHX29,-0.03,0.54751
CSK,0.1,0.26138
PTPN12,0.07,0.5495
WFS1,0.02,0.46106
RB1,0.19,0.1443
PCK2,-0.1,0.20507
COPS7A,-0.05,0.47318
RAP1GAP,-0.03,0.66856
ST7,-0.25,0.16959
VPS28,-0.03,0.71434
ETV1,-0.08,0.24451
RNH1,-0.08,0.20925
XPO7,-0.03,0.72495
NFATC4,-0.1,0.6042
PNP,0.16,0.25631
RAB11FIP2,-0.04,0.61968
ILK,-0.02,0.70779
NCOA3,0.04,0.67449
ATF1,0.04,0.31098
GNAI1,0,0.81912
SNX13,0.03,0.4961
TICAM1,0.05,0.61007
SPEN,0.01,0.50449
PSMG1,-0.02,0.8527
TSC22D3,0.02,0.65978
SDHB,0.24,0.10722
TXNL4B,0.07,0.21136
NIPSNAP1,-0.07,0.33103
ADAT1,-0.03,0.62314
RPIA,0.07,0.43008
PCCB,0.2,0.27646
SORBS3,-0.05,0.67123
CHEK1,-0.15,0.17834
CCDC86,0.01,0.82081
SQSTM1,0.03,0.46923
BDH1,-0.11,0.50356
ATG3,-0.05,0.59593
HTRA1,0.1,0.2826
FAH,0.06,0.55912
ABCB6,0.1,0.36277
LSM5,-0.1,0.22218
NIT1,-0.24,0.1836
GAA,-0.02,0.70767
STAT5B,0.04,0.43831
EIF4G1,0,0.91212
SKIV2L,0.05,0.56988
NCAPD2,-0.04,0.6602
BECN1,0.02,0.33743
ARHGAP1,-0.09,0.5181
FSD1,-0.05,0.44183
HSPA4,0.05,0.51063
CEP57,0.02,0.46829
PAFAH1B3,0.16,0.19329
GNPDA1,0.04,0.43096
PARP1,-0.03,0.48799
GABPB1,0.16,0.23737
SNAP25,-0.05,0.68712
FOXJ3,0.01,0.82296
VGLL4,0,0.81826
SLC11A2,-0.02,0.68268
RBM15B,0,0.6712
ELAVL1,0.05,0.71526
STK10,0.18,0.22294
PTK2B,-0.03,0.86689
NCK1,0.08,0.17629
MAPK13,0.1,0.31168
PPARD,0.08,0.60787
GPATCH8,-0.01,0.9001
MAST2,-0.12,0.32189
ZNF589,-0.02,0.6461
TGFB3,-0.16,0.36744
CCNB1,-0.06,0.71306
ATP11B,0.01,0.2871
ATF5,0.07,0.41619
CGRRF1,-0.02,0.70927
DDIT4,0.42,0.06944
TNIP1,0.07,0.33508
PSMB10,-0.04,0.71789
PRAF2,-0.08,0.40256
SESN1,0.1,0.2123
WIPF2,0.05,0.29033
HACD3,-0.05,0.45135
TPM1,-0.07,0.48836
MAPKAPK2,0.05,0.49685
TOPBP1,-0.09,0.19849
SPP1,0.3,0.20437
MTF2,0,0.68568
SMAD3,-0.08,0.35684
SPAG7,-0.08,0.11747
SPTLC2,0.01,0.76996
CASP7,0.16,0.2295
NUP85,0.04,0.5525
TMEM109,0.04,0.47838
RAE1,-0.03,0.33175
SCRN1,0.02,0.74404
PRKCQ,0.03,0.65696
PLOD3,0.13,0.09866
NFIL3,0.15,0.32868000000000003
GNAI2,-0.11,0.4405
ACAA1,0.05,0.4707
NOTCH1,-0.01,0.54426
CEBPZ,0.06,0.51124
PAFAH1B1,-0.04,0.68134
WDR7,-0.02,0.37153
IGF1R,0.15,0.2099
CDK7,0,0.97128
VAV3,-0.08,0.38965
CETN3,0.07,0.42003
HAT1,0.09,0.32051
PAN2,0.13,0.12585
TSPAN3,0.01,0.39878
DDX42,0.04,0.78737
GOLT1B,0,0.99155
PDIA5,0.01,0.87804
SMARCD2,0.14,0.1129
TSEN2,0.01,0.63089
EPN2,0.06,0.75688
ALDOA,-0.01,0.6294
SLC25A14,-0.04,0.4957
MAP4K4,0.2,0.07109
TRAK2,0.02,0.54883
OXA1L,0.03,0.67694
CCDC85B,-0.08,0.33005
CXCR4,-0.03,0.63039
RAB27A,0.08,0.40414
KDM3A,0.28,0.01621
SMC3,-0.04,0.38551
PAK4,-0.07,0.72055
CCNH,-0.02,0.80979
TRIM13,0.14,0.44342
HERPUD1,-0.08,0.64367
ELAC2,-0.02,0.69735
TRIB3,0.15,0.38235
PCM1,0.03,0.1551
DRAP1,-0.08,0.22327
MOK,-0.02,0.71281
AKT1,-0.02,0.77626
RPA3,-0.12,0.59115
EXOSC4,-0.05,0.51383
P4HA2,-0.2,0.03842
PDHX,-0.01,0.93973
TBPL1,0,0.93513
PPIE,0,0.63609
SCAND1,-0.12,0.07924
TOR1A,0.13,0.05355
DMTF1,0.08,0.18908
PIK3CA,-0.01,0.54489
KEAP1,0.07,0.34373
PTPRF,-0.04,0.65055
PAK1,-0.08,0.42061
LAP3,0.08,0.49578
SLC35B1,-0.12,0.17684
MIF,0.04,0.88604
MLEC,0,0.90088
CAPN1,0.01,0.68626
CD58,0.02,0.34361
MICALL1,-0.1,0.34651
UBR7,0.11,0.16172
EPB41L2,0,0.44876
DDR1,0.04,0.66035
HSD17B10,-0.03,0.72722
TLK2,0.04,0.60184
TARBP1,-0.27,0.02752
DNM1,0.02,0.54093
CCDC92,0.02,0.73357000000000006
ZFP36,-0.09,0.77956
USP6NL,-0.05,0.66114
NR1H2,0.06,0.55867
STK25,-0.07,0.21023
NOL3,0.08,0.32475
SSBP2,-0.01,0.73441
NMT1,0.02,0.67057
CAST,0.04,0.26229
PPP2R5A,0,0.62735
ANXA7,-0.05,0.43071
PIK3C3,-0.03,0.60761
CASK,-0.09,0.4365
NSDHL,-0.09,0.28718
G3BP1,0.04,0.57522
COL4A1,0.16,0.44448
ADGRG1,0.03,0.46436
IFNAR1,0.04,0.55041
HEBP1,0.04,0.55657
TUBB6,0.35,0.11124
CTTN,0.18,0.29069
APP,-0.08,0.31583
GALE,0.09,0.44649
ABCF1,-0.01,0.90893
PSME1,-0.24,0.02005
SHB,-0.02,0.57759
TMED10,0.07,0.5433
ADI1,0.08,0.4592
PAX8,0.06,0.32267
ZNF395,0.18,0.1363
RAB31,0,0.98045
UBE3C,0,0.4852
PEX11A,0.12,0.58242
IGF2R,-0.16,0.32925
UFM1,0.08,0.39542
XBP1,0.21,0.06831
CCND3,0.1,0.16623
CERK,-0.01,0.8758
MRPL12,-0.06,0.57346
IFRD2,-0.01,0.90729
RPA1,-0.08,0.30706
MAMLD1,-0.08,0.38489
HMG20B,0.07,0.57352
PSMF1,0.01,0.63206
ECD,-0.08,0.31852
BCL2,-0.06,0.7222
EGR1,-0.35,0.09785
ABCC5,0.1,0.12453
KIF5C,-0.02,0.55487
RALB,-0.04,0.7165
PGM1,0.02,0.75467
RPS6,-0.02,0.56774
MRPS2,0.2,0.03343
PAK6,-0.09,0.34961
PIK3R4,-0.27,0.24997
TBC1D9B,0,0.45687
APPBP2,0.08,0.37153
COASY,0.1,0.22502
ATF6,0.11,0.06746
SPRED2,0.04,0.87599
TFDP1,0.04,0.40238
TCERG1,-0.09,0.26861
TJP1,0.03,0.55957
IDE,0.02,0.45088
GTPBP8,0.04,0.36143
OXSR1,0.05,0.46967
CTSD,-0.06,0.43091
CBLB,-0.09,0.10983
MAPK1IP1L,0.06,0.49493
HDAC2,0.03,0.66119000000000006
CDK5R1,-0.21,0.37268
BZW2,0.01,0.88238
DNAJC15,0.02,0.24463
RPP38,-0.07,0.32627
SOX4,0.07,0.63434
PPP2R5E,-0.02,0.70467
C2CD5,-0.02,0.75648
GFPT1,0.04,0.68754
FBXO11,0.14,0.33405
INSIG1,-0.14,0.20941
BNIP3L,0,0.9553
CHP1,-0.2,0.06915
FBXO21,0.06,0.65447
ME2,-0.04,0.5623
LBR,0.21,0.10878
ADAM10,0.03,0.58456
IGHMBP2,-0.01,0.90968
RHEB,0.05,0.54572
TIAM1,-0.09,0.41267
CNDP2,-0.18,0.53136
NFATC3,0.09,0.33066
CD44,0.16,0.26717
CLTC,-0.19,0.41876
FAM20B,-0.01,0.85086
HSPA8,0,0.936
LIPA,-0.14,0.71134
RNMT,0.11,0.41742
ARNT2,-0.04,0.44764
CLIC4,-0.04,0.39226
FAS,-0.01,0.57329
SYNGR3,-0.08,0.49427
HIF1A,0.07,0.37541
MTA1,-0.02,0.65617
IQGAP1,0.1,0.38097
TCTA,0,0.93372
NUSAP1,-0.08,0.61655
HK1,-0.01,0.84099
C5,-0.07,0.50478
PIGB,-0.07,0.27096
DYNLT3,-0.05,0.40914
TXNRD1,0.02,0.82564
BRCA1,-0.02,0.93668
PIK3R3,0.09,0.31503
TRAP1,-0.14,0.31491
MBNL2,0,0.36366
PKIG,-0.09,0.21312
STAT1,-0.07,0.4688
PFKL,-0.06,0.3997
PPP2R3C,0.06,0.62205
PGAM1,-0.03,0.57508
PIN1,0,0.99201
PAICS,0.09,0.58217
MAP2K5,0.1,0.39647
KAT6A,-0.09,0.45843
BIRC2,0.05,0.46268
EFCAB14,0.02,0.67445
CHERP,0.01,0.84122
LGMN,-0.04,0.78583
CSNK1E,-0.06,0.13319
SNX7,-0.03,0.64586
AKR7A2,-0.06,0.31391
CNOT4,-0.03,0.65785
HEATR1,-0.02,0.5525
ALDH7A1,0.03,0.63356
INPP4B,0.04,0.29236
ABHD4,-0.07,0.65609
CHN1,-0.01,0.8714
TLE1,-0.05,0.46025
WDR61,-0.09,0.33851
USP22,-0.07,0.08909
FHL2,-0.01,0.91616
HERC6,0.03,0.28275
RPS5,0.08,0.17044
CASP2,0,0.34693
BHLHE40,-0.21,0.12594
CAMSAP2,0.03,0.72991
PPOX,-0.11,0.46402
PTPN1,0.03,0.6275
EXT1,-0.09,0.41621
ZNF274,0.06,0.32641
CNPY3,0.04,0.40204
CCP110,0.15,0.27425
BLMH,0.12,0.22359
VPS72,0.35,0.19169
SMC1A,0.01,0.71889
POLB,-0.01,0.44711
YTHDF1,0.03,0.63591
CCNA1,0,0.96651
SOCS2,-0.06,0.11333
DDX10,0.03,0.67156
NUDCD3,-0.14,0.1779
GADD45A,0.06,0.77904
PARP2,-0.05,0.43673
CSRP1,0.03,0.76033
PRSS23,0.05,0.52109
TIPARP,0.15,0.22273
BID,-0.08,0.18502
CBR1,-0.05,0.69205
SENP6,-0.02,0.158
BPHL,-0.02,0.8354
TEX10,-0.02,0.46553
COPB2,0.17,0.41507
DAXX,0.03,0.80955
LYPLA1,-0.05,0.38028
CDKN1B,0.01,0.86638
APBB2,0.04,0.59588
CASC3,0.07,0.26951
STMN1,-0.43,0.10667
SMC4,0.06,0.74027
NFE2L2,0.11,0.22825
NPDC1,0,0.9501
ALDOC,-0.07,0.39493
MCUR1,-0.01,0.89721
BAD,-0.03,0.50746
FASTKD5,0.07,0.41609
IL13RA1,0.24,0.11029
SLC1A4,0.05,0.35452
SMARCA4,-0.12,0.37153
PRKAG2,0,0.72926
FYN,0.08,0.33836
ATP1B1,-0.02,0.67484
FAIM,-0.03,0.77368
HDAC6,-0.02,0.37045
ZW10,0.04,0.41568
ZNF131,0.02,0.64313
MCM3,-0.04,0.53818
RPS6KA1,0.19,0.22355
PSMD4,0.08,0.71822
IARS2,0.02,0.75534
DNMT1,0.12,0.0344
CREB1,0.1,0.20506
ARPP19,-0.14,0.12796
SUPV3L1,-0.04,0.33086
RHOA,0.07,0.50108
HADH,-0.06,0.31054
MYO10,-0.02,0.82598
GFOD1,0.03,0.64237
DUSP22,0.04,0.51018
PPIC,-0.2,0.28966
SACM1L,0.03,0.59512
MRPS16,-0.02,0.50609
SATB1,0.05,0.62748
PUF60,-0.03,0.46259
TRAPPC6A,-0.1,0.49629
STAMBP,0.04,0.6132
UBE3B,-0.02,0.42963
PECR,-0.01,0.73385
DFFA,0.05,0.35449
TIMM9,-0.11,0.05821
C2CD2L,-0.06,0.58038
DUSP6,-0.22,0.24154
FOXO3,-0.03,0.34366
MBTPS1,-0.03,0.53268
ERBB3,0.01,0.57787
SGCB,0.04,0.46154
DAG1,0,0.69204
MEST,-0.16,0.05257
MYLK,-0.03,0.64024
DNM1L,0.15,0.29523
POLR1C,-0.01,0.63936
ANKRD10,-0.03,0.51558
CDK4,0.1,0.09041
ID2,0.11,0.32224
TM9SF3,-0.07,0.27461
LYN,0.25,0.06481
OXCT1,-0.05,0.6618
MRPL19,0.02,0.4755
APOE,-0.01,0.82855
PTPRK,0.12,0.12564
TXNDC9,-0.21,0.27636
SLC35A1,-0.07,0.28376
CALU,-0.07,0.54509
SPTAN1,0.04,0.50472
BNIP3,0.09,0.17665
MTERF3,-0.02,0.77195
SUZ12,-0.07,0.30293
ADH5,0.04,0.52332
ENOPH1,-0.05,0.43659
EML3,0.11,0.48938
ZNF451,0.15,0.20626
PRCP,-0.11,0.30025
PPP1R13B,0.03,0.68433
IGFBP3,0.08,0.62323
RBM34,0.21,0.20398
POLG2,0.01,0.92993
PGRMC1,-0.17,0.10144
ARL4C,0.02,0.7569
CHMP4A,0.02,0.44585
TRIB1,-0.01,0.42886
AKAP8L,0.03,0.50155
PCNA,0.01,0.91311
RFC5,-0.11,0.25478
ZMIZ1,0.17,0.41708
CPNE3,-0.04,0.72477
DERA,0.13,0.15818
DCK,-0.06,0.4058
IKBKB,0,0.43983
SHC1,0.05,0.66768
ISOC1,0.01,0.8852
POLR2I,-0.04,0.51165
KDELR2,0,0.64053
KIAA0100,-0.06,0.45383
CCNA2,0.22,0.10787
TBP,0.02,0.76429
FBXL12,0.04,0.47831
CORO1A,0.01,0.91925
PDS5A,0.01,0.45677
ARFIP2,-0.02,0.61453
CCND1,-0.09,0.49772
MSRA,-0.09,0.41443
FBXO7,0.02,0.46032
TGFBR2,-0.03,0.46449
FOS,-0.08,0.8402
KDM5A,0.1,0.31051
ERBB2,-0.21,0.25465
VAPB,-0.03,0.80876
CLPX,0,0.85362
GMNN,0.16,0.26265
ICMT,-0.12,0.18059
STAT3,0.11,0.28704
MACF1,0.07,0.33587
TP53BP2,0.1,0.44164
RFC2,0.06,0.54234
DHRS7,0.12,0.41919
PROS1,0.06,0.56491
RSU1,0,0.64215
NUP88,0.03,0.65728
ZNF318,-0.01,0.38918
ETFB,-0.09,0.28036
USP1,0,0.58756
FEZ2,0.03,0.81526
GAPDH,-0.01,0.64913
CASP3,-0.13,0.14678
DNAJA3,-0.03,0.41548
RRP1B,0.17,0.22752
GDPD5,0.03,0.65863
SCYL3,-0.01,0.77268
RBM6,-0.03,0.6943
MYCBP2,-0.05,0.38615
ETS1,0.04,0.63669
DUSP11,0,0.9845
ARID4B,0.21,0.20398
RUVBL1,0.02,0.90454
GPER1,0.48,0.03231
ACBD3,-0.03,0.65081
HYOU1,-0.05,0.44749
PCBD1,-0.05,0.48701
RFX5,-0.04,0.67334
CDK2,0.15,0.2692
PTPRC,0.2,0.1882
CD40,0,0.64195
TBXA2R,-0.08,0.56666
PLSCR3,0.04,0.42595
PTGS2,0.02,0.5176
SFN,0.02,0.77249
GHR,0.24,0.0046
ADRB2,0.06,0.62071
HLA-DRA,0.34,0.26733
PTPN6,0.14,0.1375
PRKCH,0,0.49457
KCNK1,-0.1,0.54971
