HGNC_Symbol,LFC,p
COG4,-0.06,0.36703
MEF2C,0.26,0.36873
SIRT3,0.07,0.36914
CYTH1,0.05,0.36922
MCOLN1,-0.12,0.37001
FOXO4,-0.17,0.37015
GTF2E2,0.08,0.37081
JMJD6,-0.14,0.37121
EED,0.06,0.37371
ST3GAL5,0.16,0.37495
BLCAP,-0.13,0.37621
PWP1,-0.07,0.37824
NGRN,-0.08,0.37903
STUB1,-0.08,0.38072
ABHD6,0.14,0.38336
FKBP14,-0.08,0.38549
SLC25A13,-0.16,0.3879
TATDN2,-0.06,0.38873
PLA2G15,-0.09,0.38967
PIP4K2B,-0.06,0.39234
DHX29,-0.06,0.39411
CSK,-0.05,0.39518
PTPN12,0.05,0.396
WFS1,-0.09,0.39648
RB1,-0.07,0.39711
PCK2,0.26,0.39724
COPS7A,-0.1,0.39959
RAP1GAP,-0.24,0.40271
ST7,-0.09,0.40326
VPS28,-0.06,0.40559
ETV1,0.23,0.40588
RNH1,0.08,0.40773
XPO7,-0.07,0.41011
NFATC4,-0.13,0.41345
PNP,-0.17,0.41372
RAB11FIP2,-0.09,0.41423
ILK,-0.09,0.41463
NCOA3,0.06,0.41484
ATF1,-0.07,0.41578
GNAI1,-0.09,0.41635
SNX13,0.04,0.41657
TICAM1,-0.22,0.41658
SPEN,0.05,0.41979
PSMG1,-0.09,0.42022
TSC22D3,-0.17,0.42254
SDHB,-0.06,0.4242
TXNL4B,-0.09,0.42459
NIPSNAP1,0.07,0.42469
ADAT1,0.06,0.4262
RPIA,-0.09,0.42648
PCCB,-0.06,0.42693
SORBS3,-0.06,0.42912
CHEK1,0.14,0.42955
CCDC86,-0.11,0.43248
SQSTM1,-0.12,0.43411
BDH1,-0.14,0.43437
ATG3,-0.06,0.43727
HTRA1,0.24,0.4404
FAH,-0.13,0.44055
ABCB6,-0.11,0.4448
LSM5,-0.06,0.44509
NIT1,-0.05,0.44624
GAA,0.09,0.44689
STAT5B,0.07,0.44848
EIF4G1,-0.07,0.45021
SKIV2L,-0.06,0.45023
NCAPD2,0.11,0.45186
BECN1,-0.05,0.45267
ARHGAP1,-0.09,0.45394
FSD1,-0.06,0.454
HSPA4,-0.05,0.45467
CEP57,0.07,0.45564
PAFAH1B3,-0.08,0.45833
GNPDA1,0.15,0.4595
PARP1,0.09,0.45982
GABPB1,-0.05,0.46019
SNAP25,-0.21,0.46037
FOXJ3,-0.05,0.46072
VGLL4,-0.06,0.46141
SLC11A2,0.06,0.46173
RBM15B,-0.05,0.46181
ELAVL1,-0.04,0.46187
STK10,0.12,0.46425
PTK2B,-0.07,0.46447
NCK1,-0.06,0.46494
MAPK13,0.22,0.46708
PPARD,-0.08,0.46729
GPATCH8,-0.03,0.46757
MAST2,-0.08,0.46936
ZNF589,0.07,0.4708
TGFB3,-0.15,0.47098
CCNB1,-0.13,0.47109
ATP11B,0.05,0.4744
ATF5,0.12,0.47483
CGRRF1,-0.06,0.47522
DDIT4,0.17,0.47709
TNIP1,-0.08,0.47712
PSMB10,-0.07,0.48158
PRAF2,0.05,0.48225
SESN1,-0.1,0.48325
WIPF2,-0.07,0.48395
HACD3,-0.04,0.48438
TPM1,0.17,0.48698
MAPKAPK2,-0.06,0.48706
TOPBP1,-0.05,0.4898
SPP1,0.43,0.4907
MTF2,0.07,0.49326
SMAD3,-0.08,0.49334
SPAG7,-0.06,0.49425
SPTLC2,-0.06,0.49458
CASP7,-0.09,0.49576
NUP85,0.06,0.49606
TMEM109,-0.12,0.49611
RAE1,-0.06,0.49773
SCRN1,-0.05,0.4992
PRKCQ,0.22,0.49982
PLOD3,-0.08,0.50017
NFIL3,-0.12,0.50137
GNAI2,-0.05,0.50391
ACAA1,-0.05,0.50407
NOTCH1,0.11,0.50604
CEBPZ,-0.07,0.50665
PAFAH1B1,-0.05,0.50822
WDR7,-0.04,0.51011
IGF1R,0.09,0.51185
CDK7,-0.05,0.51312
VAV3,0.23,0.51343
CETN3,-0.08,0.5163
HAT1,-0.1,0.51859
PAN2,-0.05,0.5204
TSPAN3,-0.06,0.521
DDX42,-0.03,0.52343
GOLT1B,0.1,0.52791
PDIA5,-0.1,0.52979
SMARCD2,0.05,0.53351
TSEN2,0.06,0.53543
EPN2,0.05,0.53585
ALDOA,0.11,0.53718
SLC25A14,-0.06,0.53768
MAP4K4,0.06,0.54377
TRAK2,-0.1,0.54565
OXA1L,0.05,0.54621
CCDC85B,0.09,0.54688
CXCR4,-0.15,0.54733
RAB27A,0.08,0.54947
KDM3A,0.05,0.54971
SMC3,-0.06,0.54983
PAK4,-0.06,0.55157
CCNH,0.04,0.55208
TRIM13,0.06,0.55245
HERPUD1,-0.14,0.55282
ELAC2,-0.04,0.55354
TRIB3,0.14,0.55489
PCM1,-0.03,0.55677
DRAP1,-0.05,0.5568
MOK,-0.09,0.5572
AKT1,-0.03,0.5576
RPA3,0.08,0.55879
EXOSC4,-0.06,0.55991
P4HA2,0.13,0.56155
PDHX,-0.05,0.5619
TBPL1,-0.05,0.56224
PPIE,0.04,0.56361000000000006
SCAND1,-0.06,0.5645
TOR1A,-0.04,0.56556
DMTF1,0.03,0.56611
PIK3CA,-0.04,0.56713
KEAP1,-0.07,0.56743
PTPRF,0.06,0.56793
PAK1,-0.14,0.5685
LAP3,0.1,0.56946
SLC35B1,-0.06,0.56961
MIF,0.12,0.57009
MLEC,-0.06,0.57095
CAPN1,-0.05,0.57154
CD58,-0.07,0.57252
MICALL1,0.05,0.57409
UBR7,-0.07,0.57495
EPB41L2,0.08,0.57522
DDR1,-0.07,0.57718
HSD17B10,-0.1,0.5813
TLK2,-0.02,0.58309
TARBP1,0.06,0.58314
DNM1,-0.06,0.58339
CCDC92,0.05,0.58457
ZFP36,-0.13,0.58685
USP6NL,0.04,0.58816
NR1H2,-0.04,0.58891
STK25,-0.03,0.58902
NOL3,0.06,0.58904
SSBP2,0.06,0.5935
NMT1,0.04,0.59353
CAST,-0.05,0.59495
PPP2R5A,0.07,0.5967
ANXA7,-0.04,0.6004
PIK3C3,-0.04,0.60334
CASK,0.06,0.6051
NSDHL,0.09,0.60699
G3BP1,0.04,0.60712
COL4A1,-0.1,0.60772
ADGRG1,-0.13,0.60798
IFNAR1,0.06,0.60866
HEBP1,-0.08,0.60946
TUBB6,0.09,0.61082
CTTN,-0.04,0.61293
APP,-0.06,0.614
GALE,-0.05,0.61437
ABCF1,-0.04,0.6158
PSME1,-0.05,0.61844
SHB,0.13,0.61882
TMED10,-0.04,0.61967
ADI1,-0.08,0.61975
PAX8,-0.36,0.62662
ZNF395,-0.07,0.62695
RAB31,0.12,0.62711
UBE3C,0.03,0.62731
PEX11A,0.11,0.62731
IGF2R,0.05,0.6293
UFM1,-0.05,0.63019
XBP1,0.08,0.63034
CCND3,0.08,0.63083
CERK,-0.04,0.63252
MRPL12,-0.05,0.63372
IFRD2,-0.05,0.63585
RPA1,-0.05,0.63838
MAMLD1,0.09,0.63966
HMG20B,-0.05,0.64222
PSMF1,-0.03,0.64348
ECD,-0.03,0.64399
BCL2,0.09,0.64495
EGR1,0.17,0.64974
ABCC5,-0.04,0.65339
KIF5C,0.05,0.65354
RALB,0.07,0.65398
PGM1,-0.06,0.65406
RPS6,-0.05,0.65497
MRPS2,-0.03,0.65524
PAK6,-0.11,0.65559
PIK3R4,-0.02,0.65572
TBC1D9B,-0.03,0.65735
APPBP2,-0.03,0.65898
COASY,-0.04,0.65926
ATF6,0.03,0.66153
SPRED2,0.07,0.66213
TFDP1,-0.06,0.66273
TCERG1,0.03,0.66298
TJP1,-0.05,0.66387
IDE,0.03,0.66389
GTPBP8,-0.03,0.66579
OXSR1,-0.02,0.66695
CTSD,-0.04,0.66699
CBLB,-0.05,0.66779
MAPK1IP1L,-0.03,0.66805
HDAC2,0.03,0.67196
CDK5R1,-0.08,0.67603
BZW2,0.06,0.67702
DNAJC15,-0.19,0.67886
RPP38,0.03,0.6804
SOX4,0.07,0.6824
PPP2R5E,0.02,0.68289
C2CD5,0.03,0.68392
GFPT1,-0.06,0.68695
FBXO11,0.02,0.68944
INSIG1,-0.13,0.69475
BNIP3L,-0.04,0.6953
CHP1,-0.03,0.6962
FBXO21,-0.04,0.69763
ME2,0.04,0.69903
LBR,-0.05,0.70033
ADAM10,0.02,0.70378
IGHMBP2,0.03,0.70577
RHEB,-0.03,0.70859
TIAM1,-0.07,0.70878
CNDP2,0.04,0.70946
NFATC3,0.03,0.71149
CD44,-0.12,0.71548
CLTC,-0.03,0.71694
FAM20B,-0.03,0.71735
HSPA8,-0.06,0.71884
LIPA,0.06,0.71901
RNMT,-0.03,0.71911
ARNT2,0.04,0.72089
CLIC4,-0.04,0.72174
FAS,-0.07,0.72383
SYNGR3,-0.09,0.72427
HIF1A,-0.03,0.72526
MTA1,0.02,0.72548
IQGAP1,0.04,0.72618
TCTA,-0.06,0.73034
NUSAP1,0.07,0.73048
HK1,0.03,0.73093
C5,-0.07,0.73172
PIGB,0.03,0.73259
DYNLT3,-0.17,0.73369
TXNRD1,-0.07,0.73436
BRCA1,0.08,0.73646
PIK3R3,-0.04,0.73662
TRAP1,0.02,0.73688
MBNL2,-0.05,0.73703
PKIG,-0.04,0.73795
STAT1,0.04,0.74067
PFKL,-0.04,0.74251
PPP2R3C,-0.03,0.74282
PGAM1,-0.04,0.74305
PIN1,-0.03,0.74472
PAICS,0.04,0.74552
MAP2K5,0.03,0.7498
KAT6A,0.02,0.75105
BIRC2,-0.02,0.75131
EFCAB14,-0.03,0.75468
CHERP,-0.03,0.75692
LGMN,-0.03,0.75728
CSNK1E,-0.02,0.75869
SNX7,-0.04,0.76067
AKR7A2,-0.03,0.76271
CNOT4,0.02,0.76358
HEATR1,0.02,0.7639
ALDH7A1,0.03,0.76411
INPP4B,-0.1,0.76507
ABHD4,-0.05,0.7658
CHN1,0.04,0.76659
TLE1,0.05,0.76691
WDR61,-0.02,0.76706
USP22,0.02,0.76753
FHL2,0.05,0.77034
HERC6,0.09,0.77126
RPS5,-0.03,0.77297
CASP2,0.03,0.77339
BHLHE40,-0.03,0.77528
CAMSAP2,0.02,0.77639
PPOX,-0.02,0.77651
PTPN1,0.03,0.77766
EXT1,0.03,0.77797
ZNF274,-0.02,0.78058
CNPY3,0.02,0.7807
CCP110,-0.03,0.78131
BLMH,-0.02,0.7816
VPS72,-0.02,0.7827
SMC1A,0.03,0.78543
POLB,-0.02,0.78549
YTHDF1,-0.02,0.78778
CCNA1,0.09,0.78814
SOCS2,-0.07,0.78849
DDX10,-0.03,0.78883
NUDCD3,0.02,0.78898
GADD45A,0.07,0.79191
PARP2,-0.03,0.79378
CSRP1,-0.12,0.79542
PRSS23,-0.06,0.79675
TIPARP,0.04,0.7972
BID,-0.02,0.79816
CBR1,-0.04,0.79885
SENP6,0.01,0.79908
BPHL,-0.03,0.79981
TEX10,0.01,0.80092
COPB2,0.02,0.80129
DAXX,-0.02,0.80134
LYPLA1,0.03,0.80303
CDKN1B,0.03,0.80405
APBB2,0.02,0.80542
CASC3,0.02,0.80623
STMN1,-0.03,0.80706
SMC4,-0.04,0.81174
NFE2L2,-0.03,0.81268
NPDC1,0.02,0.8148
ALDOC,0.07,0.81532
MCUR1,-0.02,0.81535
BAD,-0.02,0.81642
FASTKD5,-0.02,0.81937
IL13RA1,0.05,0.82102
SLC1A4,0.05,0.82154
SMARCA4,0.02,0.82156
PRKAG2,-0.03,0.82246
FYN,-0.02,0.82268
ATP1B1,0.04,0.82291
FAIM,-0.09,0.82311
HDAC6,-0.02,0.82383
ZW10,0.02,0.82503
ZNF131,-0.01,0.82529
MCM3,-0.05,0.8255
RPS6KA1,0.05,0.82558
PSMD4,-0.02,0.82886
IARS2,-0.02,0.83018
DNMT1,-0.03,0.83069
CREB1,-0.01,0.8312
ARPP19,-0.01,0.8333
SUPV3L1,-0.01,0.83391
RHOA,-0.02,0.83434
HADH,-0.02,0.83448
MYO10,0.04,0.83482
GFOD1,0.07,0.83645
DUSP22,0.02,0.84327
PPIC,-0.04,0.84463
SACM1L,-0.01,0.84473
MRPS16,0.01,0.84612
SATB1,0.04,0.84689
PUF60,-0.02,0.84886
TRAPPC6A,0.02,0.84897
STAMBP,-0.01,0.84926
UBE3B,-0.01,0.85087
PECR,-0.02,0.8537
DFFA,-0.01,0.85446
TIMM9,-0.01,0.8562
C2CD2L,-0.02,0.85744
DUSP6,0.06,0.85781
FOXO3,0.02,0.85844
MBTPS1,0.01,0.85967
ERBB3,-0.07,0.86018
SGCB,0.02,0.86251
DAG1,0.03,0.86474
MEST,-0.03,0.86533
MYLK,-0.04,0.86645
DNM1L,-0.01,0.86852
POLR1C,-0.02,0.86947
ANKRD10,0.01,0.86958
CDK4,0.02,0.8696
ID2,-0.06,0.87075
TM9SF3,0.01,0.87291
LYN,0.07,0.87306
OXCT1,-0.02,0.87434
MRPL19,-0.01,0.87478
APOE,-0.05,0.87738
PTPRK,-0.02,0.87811
TXNDC9,-0.02,0.88008
SLC35A1,0.01,0.88117
CALU,-0.01,0.88444
SPTAN1,-0.02,0.885
BNIP3,0.03,0.88533
MTERF3,0.01,0.88613
SUZ12,0.01,0.89176
ADH5,-0.01,0.8924
ENOPH1,0.01,0.89712
EML3,0.02,0.89746
ZNF451,-0.01,0.89804
PRCP,0.03,0.90103
PPP1R13B,-0.02,0.90325
IGFBP3,0.06,0.90479
RBM34,0.01,0.90561
POLG2,0.01,0.90617
PGRMC1,0.01,0.90783
ARL4C,-0.02,0.90848
CHMP4A,0.01,0.90955
TRIB1,-0.03,0.90973
AKAP8L,-0.01,0.91132
PCNA,-0.03,0.91591
RFC5,0.01,0.91615
ZMIZ1,-0.01,0.91655
CPNE3,-0.01,0.91726
DERA,0.02,0.92072
DCK,-0.01,0.92108
IKBKB,-0.01,0.92206
SHC1,0.02,0.92256
ISOC1,-0.01,0.92827
POLR2I,0.01,0.9322
KDELR2,-0.01,0.93223
KIAA0100,0.01,0.93285
CCNA2,0.02,0.93412
TBP,0,0.93427
FBXL12,0.01,0.93642
CORO1A,0.01,0.93662
PDS5A,0,0.93678
ARFIP2,0,0.94109
CCND1,0.02,0.94307
MSRA,-0.01,0.94472
FBXO7,0.01,0.94499
TGFBR2,0.02,0.9486
FOS,0.02,0.95035
KDM5A,0,0.95369
ERBB2,-0.01,0.95637
VAPB,-0.01,0.9584
CLPX,0,0.95941
GMNN,0.01,0.95948
ICMT,-0.01,0.96098
STAT3,-0.01,0.96179
MACF1,0,0.96258
TP53BP2,0,0.96275
RFC2,0.01,0.96481
DHRS7,0,0.96644
PROS1,-0.01,0.96777
RSU1,-0.01,0.97101
NUP88,0,0.9714
ZNF318,0,0.97384
ETFB,0,0.97581
USP1,0,0.97712
FEZ2,0,0.97716
GAPDH,0,0.97727
CASP3,0,0.9779
DNAJA3,0,0.98127
RRP1B,0,0.98134
GDPD5,0,0.98209
SCYL3,0,0.9849
RBM6,0,0.98501
MYCBP2,0,0.98539
ETS1,-0.01,0.98705
DUSP11,0,0.98857
ARID4B,0,0.99305
RUVBL1,0,0.99439
GPER1,0,0.99727
ACBD3,0,0.99731
HYOU1,0,0.99813
PCBD1,0,0.99821
RFX5,0,0.9986
CDK2,0,0.9989
PTPRC,NA,NA
CD40,NA,NA
TBXA2R,NA,NA
PLSCR3,NA,NA
PTGS2,NA,NA
SFN,NA,NA
GHR,NA,NA
ADRB2,NA,NA
HLA-DRA,NA,NA
PTPN6,NA,NA
PRKCH,NA,NA
KCNK1,NA,NA
