HGNC_Symbol,LFC,p
PSMD9,-0.69,0.26029
MYCBP,-0.67,0.42337
PIH1D1,-0.25,0.79791
LAGE3,-0.54,0.58844
CLSTN1,-0.32,0.75614
ARID5B,-0.48,0.291
PDLIM1,-3.15,0.00892
GPC1,0.63,0.44121
SCARB1,0.23,0.59675
MVP,1.08,0.36012
NUP93,-0.02,0.98605
GADD45B,0.08,0.90784
ASAH1,-0.53,0.51108
SOX2,-0.61,0.25553
PDGFA,-0.24,0.72342
ATP6V1D,-0.25,0.40953
VDAC1,-1.18,0.25128
MKNK1,-0.63,0.32115
LPGAT1,-1.21,0.32847
LYRM1,-0.36,0.7263
NR3C1,-0.58,0.42992
COG7,-0.25,0.76753
ACLY,-0.62,0.54651
UGDH,-1.2,0.31349
PCMT1,-0.27,0.57204
USP14,-1.21,0.26509
PNKP,0.13,0.88214
MLLT11,-0.51,0.60987
PSRC1,-0.57,0.60988
MAPK9,0.8,0.38702
IGF2BP2,-1.26,0.20717
NUP133,-0.5,0.66627
TXLNA,0.04,0.6663
DCUN1D4,-0.83,0.44271
ECH1,-0.97,0.32494
NRAS,-0.93,0.34963
TBC1D31,0.02,0.84446
NPRL2,-0.61,0.54746
ITGB5,1.23,0.15273
STXBP1,-0.6,0.56007
VAT1,-0.2,0.84184
DNAJB2,0.44,0.66053
KDM5B,-0.46,0.62226
ELOVL6,-0.74,0.49003
GATA2,0.35,0.2725
DFFB,-0.74,0.47467
POLR2K,-0.22,0.34392
PSMD2,-0.62,0.5741
GRN,-1.9,0.12533
TRAM2,-1.1,0.32794
TMEM50A,-0.58,0.61151
GLOD4,-0.63,0.53558
SCCPDH,-0.55,0.5595
CCNE2,0.8,0.40523
YME1L1,-0.3,0.61817
HSD17B11,-2.58,0.08045
TES,0.17,0.63308
GNA11,0.11,0.44708
DUSP3,-0.19,0.29611
STX4,-0.57,0.43319
UBE2L6,0.21,0.82791
MAP7,-0.43,0.66513
TRIM2,0.14,0.23213
AKAP8,-0.11,0.87829
BLVRA,0.46,0.34908
XPNPEP1,0.14,0.38315
RAB21,-0.19,0.36041
HTATSF1,-0.34,0.69762
PLA2G4A,-0.1,0.93706
MBNL1,-0.15,0.54728
NOSIP,-0.91,0.43752
ATP2C1,-1.01,0.38169
PHKA1,0.82,0.40535
GRB10,-0.59,0.4459
RBKS,-0.37,0.64119
PHKB,0.32,0.37537
ANO10,-0.55,0.52112
CHIC2,-0.51,0.62167
PHGDH,-0.22,0.82746
TCEAL4,-1.03,0.35555
POP4,0.05,0.80336
TIMP2,-1.55,0.14608
ARHGEF2,-0.63,0.34825
CRYZ,0.89,0.4078
EVL,-0.4,0.68626
CIRBP,0.22,0.53418
MTFR1,-0.71,0.30494
RPL39L,-1.13,0.25506
MAP3K4,0.04,0.97461
CREG1,-0.91,0.29792
PAF1,-0.78,0.437
CSNK2A2,-1.02,0.41673
JADE2,-0.95,0.18761
HMGCR,-0.27,0.8433
ZMYM2,-0.27,0.46627999999999997
RPN1,-0.69,0.54921
CANT1,-0.51,0.58419
TRAPPC3,-1.03,0.38709
TOMM34,-0.48,0.68971
KAT6B,-1.19,0.2624
ITGB1BP1,-0.23,0.77038
SLC27A3,-0.09,0.93015
MFSD10,-0.17,0.84616
HSPB1,1.7,0.10875
SLC25A46,-1.78,0.21668
NRIP1,-0.42,0.71715
CRTAP,-0.02,0.4518
NNT,-0.09,0.56307
MAPKAPK3,1.19,0.23948
TIMM22,-0.34,0.70272
IPO13,-0.06,0.95201
GNB5,-0.49,0.46294
CD320,-0.98,0.3416
MTHFD2,-1.02,0.23508
FAT1,-1.33,0.35346
AGL,0.1,0.93075
EDEM1,0.56,0.68
MAT2A,0.09,0.78987
COG4,0.38,0.67448
MEF2C,-0.11,0.5635
SIRT3,0.12,0.50506
CYTH1,0.46,0.41952
MCOLN1,0.14,0.92355
FOXO4,-1.05,0.34913
GTF2E2,-1.01,0.38451
JMJD6,-0.56,0.56845
EED,-0.01,0.99634
ST3GAL5,-0.12,0.90898
BLCAP,-0.75,0.50673
PWP1,-0.14,0.58612
NGRN,1.74,0.10048
STUB1,-0.06,0.95025
ABHD6,-0.75,0.52849
FKBP14,0.31,0.47169
SLC25A13,-0.59,0.38416
TATDN2,0.2,0.76613
PLA2G15,-0.38,0.666
PIP4K2B,-0.25,0.57968
DHX29,-0.23,0.65266
CSK,-0.88,0.39145
PTPN12,-0.76,0.36896
WFS1,0.22,0.80505
RB1,-0.01,0.54786
PCK2,-0.77,0.45926
COPS7A,-0.18,0.86848
RAP1GAP,-0.23,0.80089
ST7,0.33,0.65129
VPS28,-0.14,0.8892
ETV1,-0.98,0.31508
RNH1,0.24,0.76321
XPO7,0.62,0.53017
NFATC4,0.32,0.50845
PNP,1.37,0.22999
RAB11FIP2,-0.52,0.59465
ILK,0.42,0.62918
NCOA3,-0.56,0.42335
ATF1,-0.25,0.76082
GNAI1,-0.84,0.50791
SNX13,-0.77,0.25456
TICAM1,-0.58,0.61278
SPEN,-0.63,0.53365
PSMG1,-0.53,0.60547
TSC22D3,-0.31,0.44062
SDHB,-0.31,0.50691
TXNL4B,0.4,0.68441
NIPSNAP1,-0.67,0.51441
ADAT1,-0.93,0.35863
RPIA,-0.65,0.49995
PCCB,-0.67,0.48745
SORBS3,-0.48,0.60825
CHEK1,-0.06,0.51738
CCDC86,-0.03,0.97136
SQSTM1,-0.32,0.5802
BDH1,-0.05,0.95877
ATG3,-0.39,0.65634
HTRA1,-0.34,0.7596
FAH,0.22,0.70142
ABCB6,0.47,0.45997
LSM5,-1.02,0.26217
NIT1,-1.15,0.27315
GAA,0.2,0.82971
STAT5B,-0.33,0.48595
EIF4G1,-0.38,0.57276
SKIV2L,-0.16,0.86549
NCAPD2,-0.29,0.77149
BECN1,-0.54,0.1046
ARHGAP1,-0.27,0.44801
FSD1,0.34,0.71156
HSPA4,-0.67,0.36699
CEP57,-0.51,0.61014
PAFAH1B3,-0.79,0.53848
GNPDA1,-0.51,0.63227
PARP1,0.06,0.94991
GABPB1,-0.6,0.45865
SNAP25,-1.22,0.26258
FOXJ3,-0.61,0.59746
VGLL4,0.12,0.66128
SLC11A2,-0.23,0.52046
RBM15B,0.05,0.59649
ELAVL1,-0.62,0.5932
STK10,-0.04,0.93748
PTK2B,0.52,0.27744
NCK1,-0.49,0.20028
MAPK13,-1.01,0.44979
PPARD,-0.17,0.43925
GPATCH8,-0.35,0.69471
MAST2,-0.38,0.56516
ZNF589,-0.11,0.51235
TGFB3,-0.89,0.36059
CCNB1,-0.66,0.57494
ATP11B,0.81,0.22182
ATF5,0.43,0.46839
CGRRF1,-0.28,0.76369
DDIT4,-0.02,0.98787
TNIP1,-0.22,0.65672
PSMB10,-0.33,0.71903
PRAF2,0.26,0.81103
SESN1,-0.51,0.6643
WIPF2,-0.39,0.55795
HACD3,-1.45,0.23757
TPM1,-0.17,0.55137
MAPKAPK2,0.81,0.38726
TOPBP1,-0.47,0.64546
SPP1,-0.83,0.2385
MTF2,-0.61,0.49727
SMAD3,-0.65,0.52798
SPAG7,-0.74,0.42684
SPTLC2,0.33,0.42705
CASP7,-0.81,0.52373
NUP85,-0.71,0.63205
TMEM109,-0.42,0.66322
RAE1,-0.44,0.48626
SCRN1,-0.45,0.69883
PRKCQ,-0.65,0.53573
PLOD3,-0.39,0.67809
NFIL3,-1.68,0.12779
GNAI2,-1.02,0.26574
ACAA1,-0.57,0.58246
NOTCH1,0.35,0.66712
CEBPZ,0.55,0.5698
PAFAH1B1,-0.4,0.71021
WDR7,-0.72,0.61952
IGF1R,-0.35,0.45426
CDK7,-0.47,0.66269
VAV3,0.39,0.30969
CETN3,-1.45,0.28823
HAT1,-2.84,0.00579
PAN2,-0.41,0.70475
TSPAN3,-0.68,0.57414
DDX42,-0.05,0.69581
GOLT1B,-0.63,0.56812
PDIA5,-0.05,0.95553
SMARCD2,-0.14,0.88153
TSEN2,-0.75,0.26142
EPN2,-1.71,0.0445
ALDOA,0.81,0.4204
SLC25A14,-0.51,0.60081
MAP4K4,-0.78,0.50287
TRAK2,-1.45,0.19837
OXA1L,-0.26,0.80663
CCDC85B,-0.14,0.48883
CXCR4,-0.07,0.36906
RAB27A,-0.95,0.3776
KDM3A,-1.39,0.14377
SMC3,0.28,0.67987
PAK4,-0.14,0.53636
CCNH,-0.25,0.54983
TRIM13,-0.63,0.20457
HERPUD1,-1.43,0.24297
ELAC2,-0.12,0.48767
TRIB3,-0.28,0.31999
PCM1,0.04,0.48632
DRAP1,0.61,0.50538
MOK,0.36,0.71425
AKT1,0.03,0.98203
RPA3,-1.31,0.3455
EXOSC4,2.43,0.02753
P4HA2,0.81,0.18985
PDHX,-0.16,0.87694
TBPL1,-0.23,0.81301
PPIE,-0.55,0.56001
SCAND1,0.27,0.21344
TOR1A,-0.27,0.6272
DMTF1,0,0.99791
PIK3CA,-0.84,0.31826
KEAP1,0.2,0.85687
PTPRF,-0.61,0.54309
PAK1,-0.11,0.24412
LAP3,-0.46,0.65686
SLC35B1,-0.36,0.7147
MIF,-1.16,0.25082
MLEC,0.01,0.45556
CAPN1,0.73,0.42359
CD58,0.13,0.64917
MICALL1,-1.92,0.12465
UBR7,-1.4,0.3583
EPB41L2,0.02,0.84688
DDR1,-0.03,0.72086
HSD17B10,-0.86,0.38279
TLK2,-0.46,0.4684
TARBP1,-0.35,0.73131
DNM1,-0.29,0.74988
CCDC92,-0.32,0.7304
ZFP36,-0.96,0.37101
USP6NL,-0.98,0.21184
NR1H2,0.02,0.89933
STK25,0.53,0.5897
NOL3,-0.27,0.77897
SSBP2,0.18,0.71989
NMT1,0.14,0.86714
CAST,-1.16,0.24957
PPP2R5A,0.63,0.36136
ANXA7,-0.84,0.4515
PIK3C3,-0.11,0.31285
CASK,-0.14,0.64535
NSDHL,0.04,0.96815
G3BP1,0.48,0.15465
COL4A1,-1,0.3225
ADGRG1,0.17,0.87414
IFNAR1,-0.05,0.28148
HEBP1,-1.7,0.15139
TUBB6,-0.41,0.77244
CTTN,-0.81,0.25961
APP,-0.33,0.74307
GALE,-0.4,0.27109
ABCF1,0.23,0.78765
PSME1,-0.12,0.91238
SHB,-2.33,0.12017
TMED10,-0.81,0.41213
ADI1,-0.9,0.42188
PAX8,-0.19,0.43623
ZNF395,0.3,0.42018
RAB31,-0.14,0.82057
UBE3C,0.44,0.52456
PEX11A,-1.15,0.23088
IGF2R,0.28,0.29233
UFM1,-1.63,0.0546
XBP1,-0.85,0.4174
CCND3,0.47,0.57825
CERK,-0.49,0.68627
MRPL12,-0.22,0.25131
IFRD2,-0.62,0.47064
RPA1,-0.75,0.55332
MAMLD1,-0.84,0.41223
HMG20B,0.21,0.63183
PSMF1,-0.16,0.83022
ECD,-0.92,0.41931
BCL2,-1.24,0.11449
EGR1,-0.72,0.17757
ABCC5,-0.73,0.47224
KIF5C,-0.31,0.55483
RALB,0.61,0.48573
PGM1,-0.53,0.60663
RPS6,-0.3,0.65043
MRPS2,-1.65,0.17564
PAK6,-0.02,0.98411
PIK3R4,-0.24,0.72112
TBC1D9B,-0.42,0.58592
APPBP2,-0.28,0.61299
COASY,-0.34,0.7388
ATF6,0.09,0.23643
SPRED2,0.2,0.56766
TFDP1,0.46,0.36697
TCERG1,0.19,0.61961
TJP1,-0.87,0.53287
IDE,0.8,0.33151
GTPBP8,-1.95,0.14027
OXSR1,-0.91,0.36187
CTSD,-0.61,0.38444
CBLB,0.13,0.59977
MAPK1IP1L,-1.21,0.40099
HDAC2,0.66,0.534
CDK5R1,-0.71,0.41043
BZW2,0.24,0.7962
DNAJC15,-0.11,0.72184
RPP38,0.43,0.74428
SOX4,-0.72,0.42774
PPP2R5E,-0.17,0.75153
C2CD5,-0.7,0.48587
GFPT1,0.14,0.51589
FBXO11,-0.78,0.41109
INSIG1,-0.23,0.68089
BNIP3L,-0.76,0.4771
CHP1,-0.37,0.71205
FBXO21,-0.74,0.50913
ME2,-0.53,0.54454
LBR,-0.18,0.87588
ADAM10,-0.79,0.36413
IGHMBP2,0.11,0.40784
RHEB,-0.16,0.52178
TIAM1,0,0.92141
CNDP2,-0.34,0.54027
NFATC3,-0.37,0.69642
CD44,-0.42,0.24491
CLTC,-0.45,0.49677
FAM20B,0.07,0.23661
HSPA8,-0.89,0.47335
LIPA,-1.14,0.28982
RNMT,-1.02,0.34725
ARNT2,-0.82,0.44324
CLIC4,-0.42,0.30769
FAS,-0.24,0.29288
SYNGR3,-0.83,0.45609
HIF1A,-0.43,0.70894
MTA1,0.16,0.55302
IQGAP1,-0.29,0.64235
TCTA,0.14,0.87167
NUSAP1,0.68,0.3178
HK1,-0.56,0.57041
C5,-0.7,0.41277
PIGB,-1.08,0.26164
DYNLT3,-1.23,0.24673
TXNRD1,-1.05,0.28681
BRCA1,-0.5,0.14833
PIK3R3,-0.21,0.52133
TRAP1,-0.54,0.5693
MBNL2,-0.86,0.32737
PKIG,-0.14,0.87378
STAT1,-1.04,0.27218
PFKL,-0.38,0.60384
PPP2R3C,1.07,0.24012
PGAM1,-1.03,0.35168
PIN1,0.57,0.52842
PAICS,-1.57,0.1503
MAP2K5,-0.63,0.3335
KAT6A,-0.08,0.44073
BIRC2,-0.8,0.4868
EFCAB14,0.2,0.51365
CHERP,-0.22,0.63288
LGMN,-0.13,0.91399
CSNK1E,-0.24,0.69417
SNX7,0.35,0.71572
AKR7A2,-1.98,0.11719
CNOT4,-0.62,0.52943
HEATR1,-0.83,0.32009
ALDH7A1,1.08,0.31919
INPP4B,-0.63,0.55088
ABHD4,0.22,0.8242
CHN1,-0.42,0.66591
TLE1,-0.04,0.74013
WDR61,-1.03,0.32817
USP22,-0.72,0.40061
FHL2,-0.68,0.55379
HERC6,-0.07,0.48722
RPS5,0.19,0.83808
CASP2,-0.12,0.56791
BHLHE40,-0.46,0.62864
CAMSAP2,-0.61,0.44067
PPOX,-0.53,0.61919
PTPN1,-0.05,0.45667
EXT1,-0.9,0.29133
ZNF274,-0.02,0.32561
CNPY3,0.1,0.34337
CCP110,-0.48,0.60812
BLMH,1.41,0.17612
VPS72,-0.12,0.90988
SMC1A,0.12,0.3615
POLB,0.49,0.2903
YTHDF1,-0.51,0.64059
CCNA1,-0.83,0.5043
SOCS2,-0.15,0.8057
DDX10,0.32,0.7635
NUDCD3,-0.36,0.70472
GADD45A,-0.58,0.61208
PARP2,-1.38,0.39116
CSRP1,0,0.99629
PRSS23,-0.41,0.62346
TIPARP,0.68,0.24859
BID,-0.49,0.29096
CBR1,-0.07,0.9421
SENP6,-0.28,0.65874
BPHL,0.13,0.88731
TEX10,-0.17,0.51111
COPB2,-0.43,0.6722
DAXX,-0.45,0.63713
LYPLA1,-1.63,0.10914
CDKN1B,-0.78,0.49488
APBB2,-0.42,0.38923
CASC3,-0.33,0.77269
STMN1,-0.57,0.51427
SMC4,-0.22,0.49706
NFE2L2,0.33,0.62975
NPDC1,0,0.99978
ALDOC,-0.04,0.96751
MCUR1,-0.19,0.31072
BAD,-0.23,0.48828
FASTKD5,-0.54,0.55706
IL13RA1,0.09,0.42505
SLC1A4,-0.59,0.40013
SMARCA4,0.24,0.48602
PRKAG2,-0.39,0.42132
FYN,-0.7,0.26063
ATP1B1,-0.88,0.39915
FAIM,0.12,0.92037
HDAC6,0.52,0.54347
ZW10,-1.55,0.15723
ZNF131,-1.11,0.26396
MCM3,-1.2,0.20974
RPS6KA1,1.91,0.07336
PSMD4,-0.13,0.67569
IARS2,-0.06,0.95364
DNMT1,-1.28,0.28888
CREB1,0.04,0.27774
ARPP19,-0.25,0.60869
SUPV3L1,-0.52,0.57951
RHOA,0.21,0.44763
HADH,-2,0.05662
MYO10,0.27,0.52535
GFOD1,-0.79,0.38186
DUSP22,-1.03,0.31527
PPIC,-0.75,0.2695
SACM1L,-0.37,0.70242
MRPS16,0.21,0.52208
SATB1,-0.72,0.41999
PUF60,-1.08,0.30001
TRAPPC6A,-0.17,0.85543
STAMBP,-0.23,0.82943
UBE3B,-0.18,0.56646
PECR,-1.08,0.1828
DFFA,0.66,0.25102
TIMM9,0.03,0.97942
C2CD2L,-1.63,0.10923
DUSP6,-0.38,0.13127
FOXO3,-0.64,0.3056
MBTPS1,-0.33,0.42647
ERBB3,-0.09,0.43947
SGCB,-0.37,0.45585
DAG1,-0.32,0.72685
MEST,-0.87,0.3715
MYLK,-0.38,0.5245
DNM1L,-0.49,0.60925
POLR1C,-1.37,0.28119
ANKRD10,0.03,0.37277
CDK4,0.02,0.98483
ID2,-1.35,0.18697
TM9SF3,0.02,0.5713
LYN,0.12,0.51794
OXCT1,-1.24,0.23467
MRPL19,-0.75,0.45054
APOE,0.37,0.29738
PTPRK,-0.59,0.57469
TXNDC9,-0.76,0.39782
SLC35A1,-0.71,0.50116
CALU,-0.78,0.40581
SPTAN1,0.14,0.60573
BNIP3,-0.53,0.5574
MTERF3,-0.19,0.84617
SUZ12,0.19,0.25416
ADH5,-0.39,0.70845
ENOPH1,-0.17,0.87886
EML3,0.72,0.05266
ZNF451,-0.2,0.55199
PRCP,0.46,0.62539
PPP1R13B,0.24,0.81754
IGFBP3,-0.38,0.7127
RBM34,-0.79,0.49594
POLG2,-2.41,0.04718
PGRMC1,-0.21,0.64936
ARL4C,-0.81,0.42422
CHMP4A,-1.9,0.09728
TRIB1,-0.48,0.47985
AKAP8L,0.11,0.48989
PCNA,0.07,0.51767
RFC5,-0.49,0.4748
ZMIZ1,-0.78,0.40104
CPNE3,-0.25,0.7882
DERA,-1.22,0.28573
DCK,-0.41,0.64517
IKBKB,-0.34,0.31838
SHC1,0.6,0.43775
ISOC1,-1.01,0.28759
POLR2I,0.11,0.6263
KDELR2,-0.45,0.64885
KIAA0100,-0.33,0.7803
CCNA2,-0.37,0.59702
TBP,-0.06,0.94924
FBXL12,-0.06,0.63192
CORO1A,-0.12,0.88307
PDS5A,-1.55,0.13477
ARFIP2,0.68,0.52049
CCND1,-0.54,0.38784
MSRA,-0.56,0.60639
FBXO7,-0.42,0.54512
TGFBR2,-0.16,0.49827
FOS,-0.84,0.3743
KDM5A,-0.26,0.3317
ERBB2,0.03,0.45107
VAPB,0.04,0.49744
CLPX,-0.05,0.49223
GMNN,0.29,0.82341
ICMT,-0.17,0.63833
STAT3,-0.32,0.65906
MACF1,-0.55,0.37995
TP53BP2,0.86,0.41191
RFC2,-0.06,0.5632
DHRS7,-0.29,0.72806
PROS1,-0.96,0.45796
RSU1,-0.27,0.51768
NUP88,-0.2,0.58363
ZNF318,0.15,0.48931
ETFB,-0.31,0.74644
USP1,-0.37,0.16011
FEZ2,-0.66,0.54258
GAPDH,-0.32,0.69832
CASP3,-1.68,0.14501
DNAJA3,-1.17,0.28212
RRP1B,0.48,0.57196
GDPD5,0.14,0.8991
SCYL3,-1.39,0.27987
RBM6,-0.69,0.50072
MYCBP2,-0.93,0.35385
ETS1,-0.19,0.63549
DUSP11,0.53,0.6787
ARID4B,0.1,0.2747
RUVBL1,-0.44,0.70494
GPER1,-1.61,0.08701
ACBD3,-1.48,0.26746
HYOU1,0.46,0.61329
PCBD1,0.19,0.81672
RFX5,-0.91,0.50443
CDK2,-0.52,0.5579
PTPRC,0.39,0.38429
CD40,0.14,0.37307
TBXA2R,-0.76,0.45219
PLSCR3,-0.67,0.54393
PTGS2,-0.5,0.61653
SFN,-0.51,0.1733
GHR,0.36,0.6831
ADRB2,-0.37,0.72978
HLA-DRA,-0.31,0.744
PTPN6,-0.38,0.65711
PRKCH,-0.71,0.25553
KCNK1,-0.43,0.61986
