HGNC_Symbol,LFC,p
PTK2,-0.17,0.60082
TERF2IP,0.35,0.73292
DECR1,-0.15,0.88692
SNX11,0.35,0.63629
EBNA1BP2,-1.36,0.16981
BCL7B,0.2,0.84627
FDFT1,-0.3,0.78353
DNAJB1,0.06,0.67285
NPC1,0.72,0.47767
SNCA,0.08,0.76316
PSME2,-0.29,0.76799
PSIP1,0.36,0.56365
COG2,-0.81,0.48195
RALA,0.61,0.36908
RPA2,0.2,0.83661
SCP2,-0.31,0.77268
NCK2,0.37,0.72391
CDK6,0.08,0.67683
CDC42,-0.39,0.53741
ADO,-0.41,0.38223
JUN,0.53,0.54462
TMCO1,0.06,0.64176
TSPAN4,-0.46,0.1124
HSPA1A,0.45,0.649
RAD51C,-0.67,0.52591
ITGAE,-0.28,0.77796
EGFR,0.25,0.43237
PRR7,-0.7,0.47019
SLC25A4,-0.01,0.78684
FKBP4,-0.18,0.71721
EIF5,0.18,0.73507
SYPL1,0.49,0.45782
ACAT2,-0.79,0.49786
RAB4A,-0.2,0.83194
RNF167,-0.19,0.85404
PSMD10,0.45,0.59873
TESK1,-0.1,0.91764
BAMBI,-1.21,0.32977
CRKL,0.3,0.80874
UTP14A,0.39,0.45723
EAPP,-0.36,0.7114
PLSCR1,0.44,0.68134
CIAPIN1,-0.68,0.44298
SMNDC1,0.12,0.58644
ARHGEF12,-0.16,0.42191
MPC2,-0.61,0.51898
CDC25B,-0.41,0.69626
INPP1,0.83,0.40285
CYCS,0.27,0.53248
CALM3,-0.13,0.84837
CAB39,-0.34,0.71035
IER3,0.79,0.43408
HSPD1,-0.04,0.72877
PIK3C2B,0.24,0.80697
FIS1,0.2,0.84069
DLD,0.19,0.8792
MALT1,-0.28,0.57613
TPD52L2,0.24,0.82009
ACD,-0.91,0.41825
NUCB2,0.05,0.35023
PMAIP1,0.8,0.42572
GTF2A2,-0.82,0.40967
ITFG1,0.03,0.57547
KTN1,-0.15,0.67116
USP7,0.23,0.73
SNX6,1.29,0.26047
DNTTIP2,-0.01,0.991
PSMD9,0.1,0.74574
MYCBP,-0.62,0.42812
PIH1D1,-0.49,0.61534
LAGE3,0.52,0.50321
CLSTN1,0.14,0.88885
ARID5B,0.53,0.41923
PDLIM1,0.34,0.79223
GPC1,-0.05,0.80455
SCARB1,-0.38,0.45818
MVP,-1.21,0.3045
NUP93,-0.67,0.49511
GADD45B,-0.08,0.84159
ASAH1,0.34,0.7218
SOX2,0.19,0.35178
PDGFA,-0.45,0.35982
ATP6V1D,1.55,0.12521
VDAC1,0.45,0.6117
MKNK1,0.79,0.33492
LPGAT1,-0.25,0.60166
LYRM1,1.04,0.2949
NR3C1,0.2,0.71206
COG7,-0.21,0.82077
ACLY,-0.12,0.90754
UGDH,-0.6,0.63199
PCMT1,0.34,0.30534
USP14,0.23,0.80773
PNKP,-0.11,0.91128
MLLT11,-0.16,0.87911
PSRC1,0.56,0.57285
MAPK9,0.62,0.51144
IGF2BP2,1.07,0.2559
NUP133,0.29,0.77282
TXLNA,0.47,0.60684
DCUN1D4,-0.14,0.43003
ECH1,0.28,0.78996
NRAS,0.31,0.42557
TBC1D31,0.53,0.49454
NPRL2,-0.34,0.74458
ITGB5,0.9,0.25731
STXBP1,-0.04,0.97032
VAT1,0.19,0.84519
DNAJB2,0.38,0.70519
KDM5B,0.14,0.60495
ELOVL6,-0.24,0.27517
GATA2,0.22,0.68284
DFFB,0.44,0.64458
POLR2K,0.37,0.68934
PSMD2,-0.01,0.99057
GRN,-0.58,0.6168
TRAM2,0.38,0.39132
TMEM50A,-0.05,0.9684
GLOD4,0.31,0.75547
SCCPDH,1.65,0.17599
CCNE2,0.07,0.22415
YME1L1,-0.37,0.62762
HSD17B11,1.15,0.37148
TES,0.76,0.44684
GNA11,0.63,0.5361
DUSP3,-0.14,0.18258
STX4,0.76,0.36941
UBE2L6,0.19,0.87029
MAP7,-0.25,0.55189
TRIM2,0.02,0.66261
AKAP8,-0.32,0.55982
BLVRA,-0.19,0.29808
XPNPEP1,-0.1,0.54837
RAB21,1.06,0.34572
HTATSF1,-1.02,0.19906
PLA2G4A,-0.62,0.52437
MBNL1,0.11,0.47438
NOSIP,0.58,0.55209
ATP2C1,0.46,0.6491
PHKA1,0.98,0.42935
GRB10,0.27,0.70578
RBKS,-0.45,0.37363
PHKB,0.04,0.30418
ANO10,0.33,0.69841
CHIC2,-0.05,0.96664
PHGDH,1.8,0.09367
TCEAL4,-0.08,0.94192
POP4,-0.24,0.55572
TIMP2,0.39,0.49763
ARHGEF2,0.28,0.55867
CRYZ,1.13,0.24137
EVL,-0.67,0.48025
CIRBP,-0.69,0.36956
MTFR1,-0.26,0.66711
RPL39L,-0.11,0.63895
MAP3K4,-0.06,0.96056
CREG1,-0.07,0.93483
PAF1,-0.58,0.56579
CSNK2A2,0.4,0.69729
JADE2,0.26,0.32569
HMGCR,-0.02,0.42373
ZMYM2,-0.72,0.23537
RPN1,0.55,0.61002
CANT1,-0.26,0.54218
TRAPPC3,-0.69,0.53788
TOMM34,0.83,0.42662
KAT6B,-0.02,0.17726
ITGB1BP1,-0.57,0.56107
SLC27A3,0.22,0.81863
MFSD10,-0.47,0.61682
HSPB1,0.64,0.53668
SLC25A46,0.57,0.67139
NRIP1,0.23,0.48602
CRTAP,-0.35,0.43077
NNT,0.03,0.1666
MAPKAPK3,1.32,0.1658
TIMM22,0.54,0.60004
IPO13,-0.28,0.77615
GNB5,-0.23,0.83421
CD320,-0.33,0.76335
MTHFD2,0.98,0.48316
FAT1,0.4,0.75055
AGL,0.24,0.80875
EDEM1,0.31,0.74789
MAT2A,-0.35,0.68723
COG4,0.27,0.78466
MEF2C,-0.33,0.74361
SIRT3,0.05,0.69957
CYTH1,-0.08,0.68145
MCOLN1,-0.38,0.67768
FOXO4,0.87,0.39092
GTF2E2,0.45,0.68134
JMJD6,0.02,0.7763
EED,-1.04,0.36383
ST3GAL5,0.14,0.88073
BLCAP,0.41,0.68819
PWP1,-0.13,0.78445
NGRN,-0.29,0.57059
STUB1,0.27,0.78867
ABHD6,0.66,0.42361
FKBP14,-0.68,0.45511
SLC25A13,0.37,0.51631
TATDN2,0.92,0.28588
PLA2G15,0.11,0.9075
PIP4K2B,0.82,0.42899
DHX29,-1.23,0.28962
CSK,-0.01,0.99446
PTPN12,-0.42,0.37842
WFS1,0.79,0.40028
RB1,-0.3,0.74955
PCK2,0.05,0.95933
COPS7A,-1.45,0.18557
RAP1GAP,0.11,0.81173
ST7,-0.47,0.61621
VPS28,-0.34,0.74736
ETV1,-0.71,0.31268
RNH1,-0.51,0.63615
XPO7,0.47,0.64511
NFATC4,0.28,0.48455
PNP,0.91,0.52796
RAB11FIP2,0.28,0.80001
ILK,0.55,0.55372
NCOA3,-0.65,0.42024
ATF1,0.25,0.50491
GNAI1,-0.51,0.63984
SNX13,0.52,0.41011
TICAM1,0.26,0.78522
SPEN,-0.25,0.44633
PSMG1,-0.31,0.60637
TSC22D3,0.33,0.73164
SDHB,0.13,0.68396
TXNL4B,0.5,0.20184
NIPSNAP1,-0.2,0.79399
ADAT1,-0.28,0.76916
RPIA,0.91,0.41449
PCCB,-0.15,0.20741
SORBS3,-0.09,0.69849000000000006
CHEK1,0.76,0.38489
CCDC86,-0.92,0.39033
SQSTM1,-0.04,0.64078
BDH1,-0.88,0.37656
ATG3,0.83,0.3889
HTRA1,0.38,0.71638
FAH,0.47,0.65438
ABCB6,-0.27,0.58242
LSM5,-0.23,0.12107
NIT1,0.58,0.47978
GAA,-0.25,0.80838
STAT5B,-0.16,0.51481
EIF4G1,0.13,0.7695
SKIV2L,-0.44,0.66177
NCAPD2,0.68,0.52562
BECN1,-0.17,0.4015
ARHGAP1,0.49,0.63043
FSD1,-0.98,0.43284
HSPA4,-0.06,0.66559
CEP57,-0.35,0.36373
PAFAH1B3,1.16,0.31481
GNPDA1,0.56,0.58424
PARP1,0.37,0.69253
GABPB1,-0.07,0.32391
SNAP25,-0.83,0.42058
FOXJ3,-0.27,0.82691
VGLL4,0.37,0.67656
SLC11A2,-0.17,0.5105
RBM15B,-0.25,0.78871
ELAVL1,-0.07,0.26246
STK10,-0.28,0.78869
PTK2B,0.13,0.51814
NCK1,0.28,0.43117
MAPK13,-1.07,0.28916
PPARD,-0.28,0.66167
GPATCH8,-0.37,0.74323
MAST2,0.04,0.68855
ZNF589,-0.48,0.58162
TGFB3,0.16,0.87361
CCNB1,0.89,0.06348
ATP11B,0.96,0.32838
ATF5,-0.33,0.47165
CGRRF1,0.42,0.72876
DDIT4,0.26,0.81779
TNIP1,0.47,0.59873
PSMB10,-0.92,0.40928
PRAF2,-0.73,0.47556
SESN1,0.65,0.50688
WIPF2,0.03,0.86326
HACD3,0.68,0.59493
TPM1,0.16,0.45701
MAPKAPK2,-0.85,0.36081
TOPBP1,0,0.99785
SPP1,0.16,0.21259
MTF2,0.49,0.48764
SMAD3,0.27,0.73251
SPAG7,-0.63,0.6035
SPTLC2,0.16,0.80401
CASP7,1.81,0.15202
NUP85,0.57,0.62078
TMEM109,0,0.99886
RAE1,0.46,0.65046
SCRN1,0.14,0.88701
PRKCQ,0.45,0.65442
PLOD3,0.31,0.78844
NFIL3,-0.69,0.62563
GNAI2,0.3,0.49861
ACAA1,0.19,0.8413
NOTCH1,0.15,0.54473
CEBPZ,0.93,0.46419
PAFAH1B1,-0.95,0.39296
WDR7,-0.06,0.95509
IGF1R,0.72,0.26554
CDK7,0.09,0.92085
VAV3,-0.22,0.34235
CETN3,0.12,0.91113
HAT1,0.11,0.92963
PAN2,-0.69,0.53993
TSPAN3,0.33,0.74194
DDX42,-0.92,0.25701
GOLT1B,-0.75,0.46756
PDIA5,0.27,0.78395
SMARCD2,-0.13,0.89388
TSEN2,-0.54,0.42141
EPN2,0.85,0.4778
ALDOA,0,0.55966
SLC25A14,0.24,0.70028
MAP4K4,0.42,0.70172
TRAK2,0.76,0.43637
OXA1L,-1.71,0.2089
CCDC85B,0.05,0.83566
CXCR4,0.37,0.67656
RAB27A,0.85,0.31624
KDM3A,0.46,0.63164
SMC3,0.26,0.8061
PAK4,0.02,0.30127
CCNH,0.33,0.72855
TRIM13,-1.23,0.26682
HERPUD1,0.12,0.91062
ELAC2,-0.05,0.87934
TRIB3,0.04,0.90918
PCM1,-0.37,0.61588
DRAP1,0.26,0.77114
MOK,-0.1,0.91737
AKT1,0.35,0.75268
RPA3,-0.17,0.85547
EXOSC4,0.66,0.54786
P4HA2,0.44,0.69781
PDHX,0.52,0.59187
TBPL1,-0.37,0.71718
PPIE,0.32,0.53181
SCAND1,-0.1,0.53683
TOR1A,0.32,0.65249
DMTF1,-0.77,0.46756
PIK3CA,1.14,0.26005
KEAP1,-0.27,0.82464
PTPRF,0.37,0.34092
PAK1,-0.55,0.61403
LAP3,2.23,0.0418
SLC35B1,-0.37,0.73024
MIF,-0.04,0.40185
MLEC,-0.36,0.70594
CAPN1,0.59,0.46106
CD58,0.03,0.69885
MICALL1,-1.44,0.20084
UBR7,-0.08,0.94285
EPB41L2,0.18,0.82457
DDR1,0.1,0.50875
HSD17B10,0.19,0.84112
TLK2,-0.34,0.41575
TARBP1,-0.77,0.44052
DNM1,-0.4,0.68693
CCDC92,0.01,0.98844
ZFP36,0.8,0.51072
USP6NL,-0.09,0.7419
NR1H2,0.13,0.84982
STK25,0.1,0.91041
NOL3,-0.21,0.56012
SSBP2,-0.03,0.44272
NMT1,0.45,0.22958
CAST,-0.48,0.52002
PPP2R5A,0.21,0.69524
ANXA7,-0.38,0.73226
PIK3C3,-0.34,0.49936
CASK,-0.23,0.48814
NSDHL,0.4,0.66974
G3BP1,0.69,0.50266
COL4A1,1.67,0.10246
ADGRG1,0.5,0.58682
IFNAR1,-0.26,0.50282
HEBP1,0.55,0.63355
TUBB6,-0.01,0.99372
CTTN,0.14,0.54791
APP,0.27,0.74436
GALE,0.13,0.67592
ABCF1,0.2,0.84097
PSME1,0.62,0.66954
SHB,0.24,0.31709
TMED10,0.22,0.8223
ADI1,-1.23,0.35116000000000003
PAX8,0.53,0.47131
ZNF395,0.56,0.53815
RAB31,0.51,0.45399
UBE3C,-0.42,0.20369
PEX11A,0.67,0.30226
IGF2R,-0.94,0.29373
UFM1,0.39,0.45964
XBP1,0.33,0.75613
CCND3,0.95,0.33221
CERK,0.56,0.60751
MRPL12,-0.03,0.48349
IFRD2,-0.13,0.89005
RPA1,0.85,0.3564
MAMLD1,0.57,0.55612
HMG20B,0.34,0.68111
PSMF1,-0.05,0.88787
ECD,-0.51,0.73644
BCL2,0.18,0.49313
EGR1,-0.56,0.35689
ABCC5,0.36,0.68496
KIF5C,-0.58,0.55579
RALB,0.16,0.7854
PGM1,-0.7,0.54606
RPS6,0.49,0.64138
MRPS2,0.42,0.65824
PAK6,0.42,0.6632
PIK3R4,0.77,0.43537
TBC1D9B,0.28,0.69267
APPBP2,0.32,0.32886
COASY,-0.44,0.68324
ATF6,0.21,0.26938
SPRED2,-0.03,0.75677
TFDP1,-0.3,0.62052
TCERG1,-0.06,0.53047
TJP1,0.12,0.55786
IDE,-0.08,0.08068
GTPBP8,-0.89,0.351
OXSR1,-0.12,0.89919
CTSD,-0.08,0.65077
CBLB,-0.54,0.58762
MAPK1IP1L,0.87,0.36409
HDAC2,0.36,0.70198
CDK5R1,-0.08,0.92347
BZW2,-0.2,0.83377
DNAJC15,-0.63,0.47502
RPP38,-1.36,0.3706
SOX4,0.2,0.52178
PPP2R5E,0.68,0.41704
C2CD5,-0.01,0.98981
GFPT1,1.1,0.08739
FBXO11,0.48,0.34803
INSIG1,0.5,0.41992
BNIP3L,-0.23,0.80513
CHP1,-0.43,0.65098
FBXO21,0.22,0.58994
ME2,0.12,0.69814
LBR,-0.86,0.4271
ADAM10,0.12,0.82951
IGHMBP2,-0.31,0.59801
RHEB,-0.13,0.57783
TIAM1,-0.05,0.797
CNDP2,-0.22,0.58552
NFATC3,-0.59,0.42783
CD44,-0.03,0.4291
CLTC,0.51,0.36058
FAM20B,-0.12,0.56451
HSPA8,-0.02,0.45434
LIPA,0.03,0.67672
RNMT,0.23,0.74149
ARNT2,0.28,0.7646
CLIC4,0.3,0.67281
FAS,-0.48,0.35109
SYNGR3,0.22,0.83327
HIF1A,0.31,0.7584
MTA1,-0.25,0.74674
IQGAP1,0.38,0.68448
TCTA,0.15,0.87651
NUSAP1,0.34,0.41046
HK1,-0.11,0.91132
C5,0.01,0.98823
PIGB,-0.82,0.16128
DYNLT3,0.43,0.68225
TXNRD1,-0.22,0.5954
BRCA1,0.89,0.35796
PIK3R3,0,0.63886
TRAP1,0.26,0.48323
MBNL2,-0.09,0.68902
PKIG,-0.15,0.87877
STAT1,0.15,0.33929
PFKL,0.02,0.75974
PPP2R3C,1.21,0.16721
PGAM1,-0.04,0.96792
PIN1,-0.49,0.56824
PAICS,0.26,0.48146
MAP2K5,0.34,0.65177
KAT6A,0.4,0.42079
BIRC2,0.46,0.66796
EFCAB14,0.38,0.44062
CHERP,-0.02,0.80741
LGMN,-0.01,0.99068
CSNK1E,-0.03,0.80603
SNX7,-0.22,0.88624
AKR7A2,0.09,0.92956
CNOT4,0.15,0.51442
HEATR1,-0.07,0.60228
ALDH7A1,0.83,0.4147
INPP4B,-0.44,0.65049
ABHD4,-0.13,0.59995
CHN1,0.07,0.93843
TLE1,-0.08,0.33839
WDR61,-0.28,0.52097
USP22,0.24,0.66512
FHL2,0.98,0.39115
HERC6,-0.85,0.35351
RPS5,0.35,0.52897
CASP2,0.37,0.34303
BHLHE40,1.91,0.07756
CAMSAP2,-0.43,0.56804
PPOX,-0.07,0.80741
PTPN1,0.15,0.48543
EXT1,0.61,0.51054
ZNF274,0.29,0.49384
CNPY3,0.29,0.33894
CCP110,0.7,0.46766
BLMH,0.21,0.82271
VPS72,-0.17,0.88545
SMC1A,0.26,0.51665
POLB,-0.14,0.85078
YTHDF1,-0.45,0.69466
CCNA1,0.44,0.66988
SOCS2,0.39,0.4858
DDX10,2.27,0.03392
NUDCD3,-0.93,0.2127
GADD45A,-0.3,0.76324
PARP2,0.05,0.96313
CSRP1,0.97,0.34685
PRSS23,-0.25,0.72679
TIPARP,0.55,0.15936
BID,0.65,0.34665
CBR1,-1.03,0.42473
SENP6,-0.63,0.49196
BPHL,-0.56,0.56548
TEX10,-0.11,0.18406
COPB2,-0.23,0.81878
DAXX,-0.03,0.82303
LYPLA1,-1.29,0.27097
CDKN1B,0.47,0.63579
APBB2,0.42,0.4993
CASC3,0.48,0.63297
STMN1,0.43,0.49685
SMC4,0.29,0.38436
NFE2L2,0.3,0.41072
NPDC1,0.02,0.98143
ALDOC,-0.26,0.80917
MCUR1,0.62,0.36296
BAD,-0.22,0.82248
FASTKD5,-1.13,0.43929
IL13RA1,-0.4,0.33408
SLC1A4,0.54,0.3881
SMARCA4,-0.72,0.38122
PRKAG2,0.11,0.44643
FYN,0.19,0.54785
ATP1B1,-0.07,0.84565
FAIM,-1.66,0.16879
HDAC6,-0.49,0.66006
ZW10,-1.15,0.35974
ZNF131,-0.75,0.32337
MCM3,0.4,0.46276
RPS6KA1,-0.59,0.61139
PSMD4,-0.2,0.54864
IARS2,0.32,0.74732
DNMT1,-0.93,0.4965
CREB1,0.22,0.57165
ARPP19,0.62,0.40109
SUPV3L1,-1.33,0.28122
RHOA,0.07,0.70922
HADH,-0.36,0.30723
MYO10,0.94,0.3605
GFOD1,0.69,0.45849
DUSP22,0.32,0.73354
PPIC,0.13,0.68037
SACM1L,0.37,0.70482
MRPS16,-1.45,0.16124
SATB1,-0.36,0.7271
PUF60,0.18,0.86577
TRAPPC6A,-0.59,0.51025
STAMBP,-0.9,0.3603
UBE3B,-0.02,0.46653
PECR,0.42,0.71918
DFFA,0.29,0.81343
TIMM9,-1.12,0.29313
C2CD2L,0.29,0.76436
DUSP6,-1.03,0.31787
FOXO3,1.19,0.23972
MBTPS1,-0.31,0.48854
ERBB3,0.32,0.54895
SGCB,-0.03,0.71993
DAG1,0.01,0.45405
MEST,-0.29,0.7627
MYLK,-0.12,0.75539
DNM1L,-0.92,0.37252999999999997
POLR1C,-0.08,0.82528
ANKRD10,0.19,0.55751
CDK4,-0.11,0.91518
ID2,0.18,0.68613
TM9SF3,-0.08,0.4707
LYN,0.27,0.6231
OXCT1,0.25,0.77855
MRPL19,0.58,0.39625
APOE,-0.9,0.3593
PTPRK,0.04,0.67327
TXNDC9,1.11,0.1457
SLC35A1,0.19,0.84944
CALU,-0.34,0.38362
SPTAN1,-0.28,0.3096
BNIP3,-0.22,0.833
MTERF3,-0.34,0.73427
SUZ12,-1.93,0.13288
ADH5,0.04,0.63516
ENOPH1,0.18,0.85224
EML3,0.31,0.5811
ZNF451,-0.47,0.45765
PRCP,1.09,0.32591
PPP1R13B,0.27,0.78533
IGFBP3,0.34,0.71724
RBM34,0.42,0.65675
POLG2,0.69,0.52468
PGRMC1,0.96,0.25347
ARL4C,-0.59,0.54595
CHMP4A,-1.05,0.32923
TRIB1,0.17,0.22774
AKAP8L,-0.25,0.68037
PCNA,1.33,0.07524
RFC5,0.31,0.51261
ZMIZ1,0.25,0.77075
CPNE3,0.25,0.79297
DERA,0.03,0.98015
DCK,1.06,0.28494
IKBKB,0.41,0.34534
SHC1,0.41,0.53107
ISOC1,0.92,0.4007
POLR2I,-0.57,0.56944
KDELR2,-0.44,0.5658
KIAA0100,0.82,0.43773
CCNA2,-0.15,0.34605
TBP,-0.32,0.76292
FBXL12,0.47,0.39661
CORO1A,-0.36,0.70471
PDS5A,-1.1,0.02831
ARFIP2,-0.38,0.68241
CCND1,-0.6,0.3908
MSRA,1.24,0.12
FBXO7,1.07,0.22398
TGFBR2,-0.23,0.59
FOS,-1.18,0.29103
KDM5A,0.46,0.29298
ERBB2,-0.14,0.48266
VAPB,0.08,0.66052
CLPX,-0.45,0.68125
GMNN,1.95,0.13112
ICMT,0.51,0.61989
STAT3,-0.24,0.50935
MACF1,0.01,0.64187
TP53BP2,1.22,0.21404
RFC2,-0.29,0.76062
DHRS7,0.25,0.78771
PROS1,-1.98,0.14752
RSU1,0.26,0.45813
NUP88,-0.11,0.81845
ZNF318,0.02,0.89482
ETFB,-0.23,0.75511
USP1,-0.66,0.51624
FEZ2,0.29,0.75734
GAPDH,0.08,0.75903
CASP3,-0.48,0.67652
DNAJA3,0.54,0.60227
RRP1B,0.15,0.87213
GDPD5,-0.43,0.68603
SCYL3,-1.73,0.12656
RBM6,-1.24,0.25085
MYCBP2,-0.37,0.7346
ETS1,-0.53,0.22927
DUSP11,1.17,0.28049
ARID4B,0.13,0.72275
RUVBL1,0.04,0.97141
GPER1,0.27,0.58793
ACBD3,1.48,0.1343
HYOU1,-0.69,0.53865
PCBD1,0.54,0.5709
RFX5,0.17,0.72867
CDK2,0.29,0.77689
PTPRC,-0.44,0.59442
CD40,0,0.53452
TBXA2R,-0.91,0.32512
PLSCR3,-0.46,0.66834
PTGS2,0.12,0.3889
SFN,0.47,0.35732
GHR,1.19,0.21044
ADRB2,0.67,0.45979
HLA-DRA,0.14,0.88771
PTPN6,-0.17,0.86131
PRKCH,1.29,0.24589
KCNK1,-0.26,0.63009
