HGNC_Symbol,LFC,p
EPN2,-0.02,0.85316
ALDOA,0.13,0.1717
SLC25A14,NA,NA
MAP4K4,0.02,0.81264
TRAK2,-0.09,0.35378
OXA1L,-0.08,0.42707
CCDC85B,0.1,0.43918
CXCR4,-0.13,0.23417
RAB27A,-0.1,0.22133
KDM3A,-0.05,0.50636
SMC3,0.13,0.25868
PAK4,-0.02,0.7864
CCNH,0.04,0.72629
TRIM13,-0.04,0.77014
HERPUD1,-0.16,0.11214
ELAC2,-0.04,0.56619
TRIB3,-0.01,0.92348
PCM1,0.06,0.68018
DRAP1,-0.01,0.9044
MOK,-0.02,0.81615
AKT1,-0.09,0.32504
RPA3,0.11,0.19592
EXOSC4,NA,NA
P4HA2,-0.04,0.65762
PDHX,0.06,0.53105
TBPL1,-0.04,0.67859
PPIE,-0.12,0.26094
SCAND1,0.08,0.28387
TOR1A,-0.07,0.39848
DMTF1,0.05,0.7307
PIK3CA,-0.01,0.94553
KEAP1,-0.02,0.82715
PTPRF,-0.01,0.89119
PAK1,0.11,0.51334
LAP3,0.05,0.48096
SLC35B1,0.03,0.76738
MIF,0.05,0.66596
MLEC,0.04,0.70381
CAPN1,-0.07,0.37433
CD58,0.02,0.79569
MICALL1,-0.12,0.20406
UBR7,NA,NA
EPB41L2,0.02,0.83506
DDR1,0.47,0.34307
HSD17B10,NA,NA
TLK2,NA,NA
TARBP1,0.04,0.55426
DNM1,0.16,0.30713
CCDC92,0.05,0.5818
ZFP36,0.08,0.41564
USP6NL,-0.12,0.20526
NR1H2,-0.03,0.72691
STK25,-0.01,0.8222
NOL3,NA,NA
SSBP2,-0.15,0.03701
NMT1,0.17,0.10019
CAST,-0.01,0.8618
PPP2R5A,-0.12,0.17299
ANXA7,0.04,0.686
PIK3C3,0.08,0.49541
CASK,NA,NA
NSDHL,NA,NA
G3BP1,-0.07,0.38501
COL4A1,0.1,0.23824
ADGRG1,-0.16,0.03793
IFNAR1,0.01,0.92468
HEBP1,-0.07,0.31963
TUBB6,0.05,0.72555
CTTN,0,0.96718
APP,0.15,0.66158
GALE,-0.06,0.42691
ABCF1,0.57,0.27005
PSME1,0.02,0.76633
SHB,NA,NA
TMED10,-0.14,0.1779
ADI1,0.04,0.59335
PAX8,-0.01,0.92628
ZNF395,0.01,0.85729
RAB31,0.06,0.59208
UBE3C,0.03,0.89885
PEX11A,0.04,0.64057
IGF2R,-0.02,0.73735
UFM1,0.03,0.76167
XBP1,-0.06,0.51159
CCND3,0.06,0.393
CERK,-0.01,0.85273
MRPL12,NA,NA
IFRD2,-0.04,0.62267
RPA1,0.04,0.58499
MAMLD1,NA,NA
HMG20B,0.05,0.57324
PSMF1,-0.1,0.30136
ECD,-0.05,0.58455
BCL2,0.04,0.57528
EGR1,-0.06,0.55361
ABCC5,-0.09,0.25144
KIF5C,0.24,0.31095
RALB,0.1,0.31216
PGM1,0.05,0.52393
RPS6,0.08,0.65157
MRPS2,-0.01,0.90889
PAK6,NA,NA
PIK3R4,0.04,0.71807
TBC1D9B,0.09,0.18911
APPBP2,0.01,0.93337
COASY,-0.06,0.47296
ATF6,-0.06,0.4637
SPRED2,-0.07,0.29761
TFDP1,0.04,0.72612
TCERG1,0.16,0.23414
TJP1,0.09,0.35857
IDE,-0.06,0.49888
GTPBP8,0.12,0.27711
OXSR1,0.04,0.58227
CTSD,NA,NA
CBLB,0,0.96837
MAPK1IP1L,0.01,0.86688
HDAC2,0.08,0.52331
CDK5R1,0.05,0.59183
BZW2,0.04,0.55244
DNAJC15,0.04,0.72501
RPP38,-0.05,0.49072
SOX4,-0.05,0.54282
PPP2R5E,0.04,0.47373
C2CD5,0,0.99819
GFPT1,0.11,0.34432
FBXO11,0.07,0.66155
INSIG1,0,0.97189
BNIP3L,0.02,0.8383
CHP1,0.03,0.82245
FBXO21,-0.04,0.58387
ME2,0.14,0.22589
LBR,0,0.94724
ADAM10,-0.19,0.16428
IGHMBP2,-0.04,0.63621
RHEB,0.05,0.80125
TIAM1,-0.07,0.37501
CNDP2,-0.09,0.23011
NFATC3,-0.05,0.40017
CD44,-0.02,0.8515
CLTC,0.12,0.37123
FAM20B,0.03,0.75004
HSPA8,0.26,0.50724
LIPA,-0.01,0.85805
RNMT,0.03,0.59301
ARNT2,-0.07,0.32444
CLIC4,0.04,0.77378
FAS,0,0.94784
SYNGR3,0.08,0.48243
HIF1A,0.05,0.61919
MTA1,0.09,0.26592
IQGAP1,-0.06,0.46513
TCTA,-0.02,0.75708
NUSAP1,NA,NA
HK1,0.08,0.25496
C5,0.04,0.60712
PIGB,-0.04,0.49186
DYNLT3,NA,NA
TXNRD1,0,0.98884
BRCA1,-0.04,0.58307
PIK3R3,NA,NA
TRAP1,-0.08,0.35514
MBNL2,0.07,0.6626
PKIG,-0.01,0.83667
STAT1,0.09,0.35825
PFKL,0.04,0.65837
PPP2R3C,-0.04,0.60053
PGAM1,0.03,0.88799
PIN1,-0.13,0.12413
PAICS,-0.1,0.22833
MAP2K5,-0.01,0.91779
KAT6A,-0.03,0.7159
BIRC2,0.08,0.3977
EFCAB14,0.06,0.54398
CHERP,0.02,0.78977
LGMN,0.04,0.70218
CSNK1E,NA,NA
SNX7,0.05,0.46237
AKR7A2,-0.01,0.929
CNOT4,0.09,0.30089
HEATR1,0.05,0.52875
ALDH7A1,0.03,0.80419
INPP4B,0,0.96293
ABHD4,-0.04,0.62423
CHN1,0.13,0.67077
TLE1,0.06,0.56746
WDR61,-0.09,0.40277
USP22,-0.08,0.68626
FHL2,-0.08,0.39617
HERC6,-0.01,0.86202
RPS5,-0.03,0.91286
CASP2,-0.08,0.1975
BHLHE40,-0.05,0.71041
CAMSAP2,0.08,0.48075
PPOX,-0.04,0.56988
PTPN1,0.02,0.77533
EXT1,-0.08,0.40486
ZNF274,-0.09,0.2932
CNPY3,-0.07,0.34611
CCP110,0.02,0.8082
BLMH,-0.02,0.83211
VPS72,-0.09,0.38537
SMC1A,NA,NA
POLB,0.03,0.78477
YTHDF1,0.07,0.50801
CCNA1,0.01,0.86739
SOCS2,-0.06,0.41677
DDX10,-0.15,0.25245
NUDCD3,-0.07,0.40161
GADD45A,-0.01,0.91806
PARP2,-0.03,0.78017
CSRP1,-0.01,0.95194
PRSS23,0.05,0.56683
TIPARP,-0.06,0.4701
BID,0.01,0.92344
CBR1,-0.01,0.9335
SENP6,-0.04,0.72732
BPHL,0.03,0.77939
TEX10,0.02,0.78763
COPB2,0.04,0.67804
DAXX,-0.2,0.68981
LYPLA1,NA,NA
CDKN1B,-0.05,0.66537
APBB2,0.03,0.71224
CASC3,-0.01,0.95153
STMN1,0.03,0.71583
SMC4,0.11,0.13573
NFE2L2,-0.01,0.85026
NPDC1,-0.01,0.90358
ALDOC,0.05,0.6736
MCUR1,0.05,0.65399
BAD,0.07,0.50664
FASTKD5,0.03,0.75445
IL13RA1,NA,NA
SLC1A4,0.02,0.84486000000000006
SMARCA4,0.08,0.31857
PRKAG2,0.1,0.17685
FYN,0.04,0.69128
ATP1B1,0.21,0.64457
FAIM,-0.07,0.53254
HDAC6,NA,NA
ZW10,-0.02,0.78915
ZNF131,0.12,0.39231
MCM3,0,0.96287
RPS6KA1,-0.06,0.44837
PSMD4,0.1,0.3809
IARS2,0.03,0.75246
DNMT1,0.02,0.74213
CREB1,0.03,0.77336
ARPP19,0.11,0.51748
SUPV3L1,-0.01,0.95777
RHOA,0.01,0.98315
HADH,-0.05,0.65318
MYO10,0.02,0.76284
GFOD1,0.01,0.93124
DUSP22,0.06,0.40562
PPIC,0.05,0.48516
SACM1L,-0.07,0.48815
MRPS16,0.03,0.68185
SATB1,-0.01,0.93489
PUF60,0.02,0.84749
TRAPPC6A,0.04,0.62223
STAMBP,0.02,0.84246
UBE3B,-0.09,0.25804
PECR,-0.02,0.81631
DFFA,0.06,0.50978
TIMM9,0.02,0.84373
C2CD2L,-0.1,0.11645
DUSP6,0.04,0.7242
FOXO3,0.05,0.58936
MBTPS1,0.04,0.65482
ERBB3,0.01,0.84608
SGCB,0.06,0.62163
DAG1,-0.09,0.30378
MEST,-0.03,0.79783
MYLK,0.05,0.39145
DNM1L,0.04,0.65237
POLR1C,-0.05,0.55326
ANKRD10,0.07,0.46705
CDK4,0.08,0.38667
ID2,0.12,0.26832
TM9SF3,0.03,0.79112
LYN,0.04,0.65927
OXCT1,0.07,0.50355
MRPL19,0.11,0.20091
APOE,-0.02,0.89778
PTPRK,0.1,0.2199
TXNDC9,0.05,0.51393
SLC35A1,-0.02,0.83936
CALU,0.11,0.26817
SPTAN1,-0.01,0.93656
BNIP3,0.11,0.51613
MTERF3,0.05,0.50588
SUZ12,0.08,0.56814
ADH5,0,0.97833
ENOPH1,0.03,0.7533
EML3,-0.01,0.90893
ZNF451,-0.04,0.67456
PRCP,-0.03,0.63958
PPP1R13B,0.02,0.78751
IGFBP3,-0.03,0.76546
RBM34,NA,NA
POLG2,-0.08,0.32493
PGRMC1,NA,NA
ARL4C,0,0.98125
CHMP4A,NA,NA
TRIB1,0,0.97626
AKAP8L,0.04,0.78839
PCNA,0.09,0.17915
RFC5,-0.01,0.94463
ZMIZ1,-0.08,0.26877
CPNE3,0.03,0.73085
DERA,0.09,0.27673
DCK,0.06,0.49899
IKBKB,0.02,0.77771
SHC1,-0.05,0.65812
ISOC1,0.03,0.82657
POLR2I,0.17,0.17052
KDELR2,-0.03,0.67395
KIAA0100,0.04,0.60424
CCNA2,0.07,0.32353
TBP,0.18,0.0204
FBXL12,0.08,0.39428
CORO1A,-0.15,0.11284
PDS5A,0.03,0.63193
ARFIP2,0.1,0.25341
CCND1,0,0.98438
MSRA,0.05,0.55482
FBXO7,0.08,0.43875
TGFBR2,0.01,0.88058
FOS,-0.01,0.94578
KDM5A,0.01,0.89512
ERBB2,-0.07,0.42387
VAPB,0,0.99584
CLPX,0.14,0.19081
GMNN,0,0.9897
ICMT,-0.09,0.27658
STAT3,-0.01,0.93835
MACF1,0.01,0.88959
TP53BP2,0.02,0.72945
RFC2,-0.06,0.41082
DHRS7,-0.03,0.8306
PROS1,-0.02,0.84954
RSU1,0.1,0.16842
NUP88,-0.02,0.83057
ZNF318,0.01,0.87949
ETFB,0.08,0.56304
USP1,-0.03,0.6776
FEZ2,0.02,0.85249
GAPDH,0.04,0.85293
CASP3,-0.02,0.80927
DNAJA3,0.07,0.39758
RRP1B,0.03,0.67726
GDPD5,-0.08,0.32956
SCYL3,-0.07,0.33035
RBM6,0.05,0.70926
MYCBP2,0.05,0.70024
ETS1,-0.06,0.55594
DUSP11,0.1,0.32564
ARID4B,0.07,0.47633
RUVBL1,-0.07,0.41531
GPER1,0,0.94493
ACBD3,0.05,0.58974
HYOU1,0.04,0.63684
PCBD1,-0.14,0.2591
RFX5,-0.05,0.4418
CDK2,0.01,0.8893
PTPRC,-0.08,0.56811
CD40,-0.04,0.57599
TBXA2R,-0.03,0.71484
PLSCR3,0.03,0.63482
PTGS2,0.08,0.36387
SFN,-0.01,0.94896
GHR,-0.12,0.27028
ADRB2,0.03,0.70371
HLA-DRA,NA,NA
PTPN6,-0.01,0.88583
PRKCH,-0.02,0.82389
KCNK1,-0.05,0.56864
