HGNC_Symbol,LFC,p
USP7,0.01,0.56895
SNX6,0,0.9086
DNTTIP2,0,0.91296
PSMD9,-0.01,0.70735
MYCBP,0.04,0.6215
PIH1D1,-0.07,0.00207
LAGE3,-0.04,0.18577
CLSTN1,-0.02,0.47015
ARID5B,0.09,2e-5
PDLIM1,NA,NA
GPC1,-0.06,0.00327
SCARB1,-0.02,0.58138
MVP,0.18,3.6e-4
NUP93,-0.04,0.03481
GADD45B,0.31,0.00108
ASAH1,0.01,0.57415
SOX2,0.07,0.02333
PDGFA,0.03,0.37022
ATP6V1D,-0.07,0.00288
VDAC1,-0.09,0.0521
MKNK1,0.03,0.34434
LPGAT1,0.01,0.50971
LYRM1,-0.01,0.60039
NR3C1,-0.13,0.13095
COG7,0.01,0.66468
ACLY,-0.05,0.15358
UGDH,-0.03,0.54485
PCMT1,-0.09,0.01545
USP14,0,0.91849
PNKP,-0.03,0.17451
MLLT11,-0.06,0.06675
PSRC1,0.13,0.08521
MAPK9,-0.09,5e-5
IGF2BP2,NA,NA
NUP133,-0.04,0.00921
TXLNA,0,0.78001
DCUN1D4,-0.01,0.35218
ECH1,0.02,0.6545
NRAS,-0.02,0.23629
TBC1D31,0.02,0.66881
NPRL2,0.02,0.66064
ITGB5,-0.1,4.1e-4
STXBP1,0,0.90533
VAT1,0.02,0.26624
DNAJB2,0.07,9.2e-4
KDM5B,0.01,0.43122
ELOVL6,-0.02,0.78612
GATA2,NA,NA
DFFB,0.03,0.4424
POLR2K,-0.06,0.00645
PSMD2,-0.02,0.27432
GRN,0.04,0.20473
TRAM2,0.02,0.3518
TMEM50A,-0.05,1.1e-4
GLOD4,-0.02,0.28122
SCCPDH,-0.03,0.06554
CCNE2,-0.03,0.58399
YME1L1,-0.01,0.1951
HSD17B11,-0.05,0.07789
TES,NA,NA
GNA11,-0.07,5e-5
DUSP3,-0.09,0.16105
STX4,0,0.9523
UBE2L6,0.11,8e-5
MAP7,0.08,8e-4
TRIM2,-0.02,0.39721
AKAP8,0.02,0.56941
BLVRA,-0.04,0.03484
XPNPEP1,0.01,0.89048
RAB21,0.07,0
HTATSF1,-0.02,0.39723
PLA2G4A,-0.06,0.13587
MBNL1,0.01,0.6446
NOSIP,-0.03,0.14341
ATP2C1,-0.01,0.49162
PHKA1,-0.06,0.05953
GRB10,0.02,0.12364
RBKS,0.02,0.55912
PHKB,0.01,0.59855
ANO10,0.01,0.53459
CHIC2,0,0.94545
PHGDH,-0.04,0.26707
TCEAL4,-0.04,0.2498
POP4,-0.04,0.06683
TIMP2,0.13,0
ARHGEF2,-0.06,0.00758
CRYZ,0.06,0.50486
EVL,-0.03,0.0814
CIRBP,-0.01,0.87131
MTFR1,0.05,0.05296
RPL39L,-0.02,0.61771
MAP3K4,-0.01,0.54669
CREG1,-0.01,0.83448
PAF1,-0.04,0.26381
CSNK2A2,0.02,0.2031
JADE2,-0.02,0.5701
HMGCR,-0.09,0.04741
ZMYM2,-0.03,0.0132
RPN1,-0.04,0.0688
CANT1,0.03,0.2241
TRAPPC3,-0.03,0.21095
TOMM34,0.04,0.16431
KAT6B,0.01,0.68054
ITGB1BP1,-0.04,0.1429
SLC27A3,0.16,0.03532
MFSD10,0,0.96608
HSPB1,0.23,0.00229
SLC25A46,-0.06,0.00145
NRIP1,-0.07,4e-5
CRTAP,0.01,0.69002
NNT,-0.04,0.14119
MAPKAPK3,0.01,0.74731
TIMM22,-0.02,0.21364
IPO13,-0.02,0.34988
GNB5,-0.07,0.09932
CD320,-0.04,0.06309
MTHFD2,0.25,8e-5
FAT1,-0.14,0
AGL,-0.06,0.01059
EDEM1,0.01,0.50846
MAT2A,0.05,0.07536
COG4,-0.02,0.34373
MEF2C,-0.02,0.42203
SIRT3,0.03,0.06586
CYTH1,0,0.92217
MCOLN1,-0.08,5.6e-4
FOXO4,0,0.93754
GTF2E2,-0.01,0.74875
JMJD6,0.03,0.74703
EED,0.03,0.18259
ST3GAL5,-0.02,0.52332
BLCAP,-0.01,0.69466
PWP1,-0.03,0.11677
NGRN,-0.07,0.00166
STUB1,-0.04,0.05463
ABHD6,-0.06,0.0098
FKBP14,0.1,1e-5
SLC25A13,-0.01,0.81665
TATDN2,-0.06,0.00122
PLA2G15,0.02,0.52221
PIP4K2B,-0.05,0.00588
DHX29,0,0.95539
CSK,-0.01,0.70859
PTPN12,0.07,3.2e-4
WFS1,0.05,0.3688
RB1,-0.01,0.56907
PCK2,-0.01,0.87896
COPS7A,-0.08,8e-5
RAP1GAP,-0.03,0.50651
ST7,0,0.92627
VPS28,0,0.92797
ETV1,-0.14,5e-5
RNH1,0.04,0.09096
XPO7,0.01,0.54748
NFATC4,-0.03,0.46285
PNP,0.18,8.8e-4
RAB11FIP2,0.01,0.64601
ILK,0.04,0.07753
NCOA3,0.02,0.07485
ATF1,0.01,0.60148
GNAI1,0,0.95368
SNX13,0,0.92046
TICAM1,0,0.99435
SPEN,0.05,0.08445
PSMG1,-0.08,6.7e-4
TSC22D3,0.02,0.53491
SDHB,-0.04,0.08414
TXNL4B,0.03,0.47052
NIPSNAP1,-0.02,0.65314
ADAT1,-0.02,0.36024
RPIA,0.03,0.19195
PCCB,-0.01,0.78444
SORBS3,0.02,0.72895
CHEK1,0.02,0.58911
CCDC86,0.01,0.7443
SQSTM1,0.02,0.36528
BDH1,-0.03,0.16996
ATG3,-0.01,0.45107
HTRA1,-0.02,0.51028
FAH,0.09,0.27192
ABCB6,0.04,0.18013
LSM5,0.02,0.33166
NIT1,0,0.84719
GAA,0.03,0.08513
STAT5B,0.01,0.40517
EIF4G1,0.01,0.48414
SKIV2L,0,0.87559
NCAPD2,0.02,0.53554
BECN1,-0.05,0.00555
ARHGAP1,0.03,0.28122
FSD1,-0.05,0.01715
HSPA4,-0.02,0.59412
CEP57,0.02,0.63977
PAFAH1B3,-0.01,0.65121
GNPDA1,-0.01,0.46304
PARP1,0,0.80535
GABPB1,-0.05,0.01309
SNAP25,-0.16,6e-5
FOXJ3,0.03,0.08054
VGLL4,-0.06,3e-4
SLC11A2,0.02,0.2713
RBM15B,0.02,0.1585
ELAVL1,0.04,0.16641
STK10,0.01,0.78255
PTK2B,0.09,0.00718
NCK1,0.01,0.67715
MAPK13,-0.05,0.12686
PPARD,0.01,0.83812
GPATCH8,0.04,0.06696
MAST2,0.01,0.76773
ZNF589,-0.01,0.61148
TGFB3,0.16,1.7e-4
CCNB1,-0.07,0.06697
ATP11B,0.04,9e-4
ATF5,0.1,0.00938
CGRRF1,-0.01,0.65833
DDIT4,0.21,4.1e-4
TNIP1,0.06,0.00213
PSMB10,-0.09,0.32151
PRAF2,0,0.89709
SESN1,0.05,0.02654
WIPF2,-0.01,0.66971
HACD3,-0.04,0.00621
TPM1,0.01,0.5055
MAPKAPK2,0.08,0.00699
TOPBP1,-0.05,0.02473
SPP1,0.26,0.01016
MTF2,0.03,0.07762
SMAD3,-0.07,0.00284
SPAG7,-0.08,0.001
SPTLC2,0.04,0.07878
CASP7,0.16,4.1e-4
NUP85,0.03,0.60873
TMEM109,0.06,0.01195
RAE1,0.07,0.0994
SCRN1,-0.03,0.07128
PRKCQ,-0.05,0.26822
PLOD3,0.14,8.5e-4
NFIL3,0.15,9.5e-4
GNAI2,0.02,0.39682
ACAA1,0,0.8738
NOTCH1,-0.06,0.14747
CEBPZ,-0.01,0.59634
PAFAH1B1,-0.05,0.02521
WDR7,-0.01,0.46005
IGF1R,0.08,6e-5
CDK7,-0.02,0.45279
VAV3,-0.12,8.2e-4
CETN3,0.04,0.12139
HAT1,0.05,0.00532
PAN2,0.03,0.14638
TSPAN3,-0.03,0.09684
DDX42,0,0.90156
GOLT1B,-0.02,0.31972
PDIA5,0,0.98178
SMARCD2,0.1,0.30494
TSEN2,0.03,0.26872
EPN2,0,0.83737
ALDOA,-0.02,0.46408
SLC25A14,-0.07,0.09778
MAP4K4,0.06,0.1133
TRAK2,-0.06,0.20504
OXA1L,-0.02,0.59721
CCDC85B,-0.03,0.68704
CXCR4,-0.22,0.00433
RAB27A,0.11,0.00277
KDM3A,-0.01,0.67385
SMC3,0.02,0.42923
PAK4,0.06,0.05332
CCNH,-0.04,0.00723
TRIM13,0.03,0.11592
HERPUD1,-0.09,0.13111
ELAC2,-0.01,0.38103
TRIB3,-0.05,0.23506
PCM1,-0.01,0.59402
DRAP1,0.01,0.67336
MOK,-0.04,0.03928
AKT1,0.01,0.71341
RPA3,-0.05,0.10334
EXOSC4,0.03,0.62797
P4HA2,0.05,0.06206
PDHX,-0.04,0.03405
TBPL1,-0.04,0.06138
PPIE,0.08,0.39239
SCAND1,-0.06,0.17918
TOR1A,-0.03,0.1427
DMTF1,0.01,0.37033
PIK3CA,-0.02,0.15434
KEAP1,-0.02,0.35721
PTPRF,0.02,0.16354
PAK1,-0.04,0.134
LAP3,0.08,0.01361
SLC35B1,-0.04,0.12433
MIF,-0.04,0.3076
MLEC,0,0.97572
CAPN1,-0.05,0.01809
CD58,0.03,0.47081
MICALL1,0.04,0.2369
UBR7,-0.02,0.62304
EPB41L2,0.02,0.23448
DDR1,0.04,0.14831
HSD17B10,0.02,0.44009
TLK2,0.01,0.5231
TARBP1,-0.07,0.03087
DNM1,-0.02,0.56491
CCDC92,0.07,0.00518
ZFP36,0.27,0.02122
USP6NL,-0.05,0.20581
NR1H2,-0.04,0.07971
STK25,-0.01,0.59477
NOL3,0.12,0
SSBP2,0.01,0.79946
NMT1,0.01,0.55858
CAST,-0.02,0.38812
PPP2R5A,-0.03,0.14665
ANXA7,-0.01,0.66066
PIK3C3,-0.02,0.2908
CASK,0,0.99763
NSDHL,-0.01,0.67905
G3BP1,0.06,0
COL4A1,0.18,0.00278
ADGRG1,-0.07,0.07316
IFNAR1,0.02,0.18459
HEBP1,0.09,0.00102
TUBB6,0.14,0.01447
CTTN,0,0.89857
APP,-0.05,0.00989
GALE,-0.06,0.00805
ABCF1,-0.01,0.76772
PSME1,0.02,0.62498
SHB,0.04,0.51683
TMED10,0.05,0.09263
ADI1,0.04,0.08892
PAX8,NA,NA
ZNF395,0.06,0.00765
RAB31,0.06,0.17458
UBE3C,-0.04,0.00135
PEX11A,0.06,0.28761
IGF2R,0.08,0
UFM1,-0.02,0.15281
XBP1,0.06,0.14698
CCND3,0.02,0.5049
CERK,-0.06,0.0389
MRPL12,-0.06,0.52545
IFRD2,0.08,0.00141
RPA1,0.03,0.39038
MAMLD1,0.06,0.12147
HMG20B,0.03,0.33381
PSMF1,0.01,0.66737
ECD,-0.02,0.2738
BCL2,0.01,0.82842
EGR1,-0.43,0.08246
ABCC5,-0.01,0.84643
KIF5C,-0.09,0.07953
RALB,-0.07,0.14706
PGM1,-0.02,0.25962
RPS6,0.05,0.02826
MRPS2,0.02,0.37069
PAK6,-0.08,0.00323
PIK3R4,-0.04,0.00484
TBC1D9B,-0.01,0.71827
APPBP2,-0.02,0.0574
COASY,0.05,0.28755
ATF6,0.02,0.57137
SPRED2,-0.1,0.18823
TFDP1,-0.03,0.07994
TCERG1,-0.02,0.13335
TJP1,0,0.94763
IDE,0.02,0.63168
GTPBP8,-0.03,0.0948
OXSR1,-0.02,0.2308
CTSD,0.04,0.04456
CBLB,0.1,0.01366
MAPK1IP1L,0.03,0.36208
HDAC2,0.01,0.71572
CDK5R1,0,0.96481
BZW2,-0.06,0.00789
DNAJC15,-0.02,0.34456
RPP38,0,0.99773
SOX4,-0.11,0.28696
PPP2R5E,-0.01,0.75232
C2CD5,-0.03,0.06451
GFPT1,0,0.94111
FBXO11,-0.01,0.34982
INSIG1,-0.03,0.40922
BNIP3L,-0.02,0.36816
CHP1,-0.08,4.1e-4
FBXO21,0.05,0.26381
ME2,-0.01,0.45741
LBR,0.09,5.4e-4
ADAM10,0.01,0.42764
IGHMBP2,0,0.90054
RHEB,-0.08,0.01787
TIAM1,0.01,0.59886
CNDP2,0.06,0.00567
NFATC3,0.02,0.39868
CD44,0.53,0
CLTC,-0.06,0.02818
FAM20B,-0.01,0.66731
HSPA8,-0.11,4.6e-4
LIPA,0.01,0.82428
RNMT,-0.01,0.72624
ARNT2,-0.03,0.31009
CLIC4,0.11,0.05687
FAS,0.08,0.33718
SYNGR3,-0.09,0.02031
HIF1A,0.03,0.21711
MTA1,0.02,0.272
IQGAP1,0.09,0.00758
TCTA,-0.04,0.61265
NUSAP1,NA,NA
HK1,-0.02,0.69094
C5,-0.02,0.4943
PIGB,-0.03,0.12554
DYNLT3,-0.06,0.02649
TXNRD1,0,0.86723
BRCA1,0.04,0.20109
PIK3R3,-0.04,0.4098
TRAP1,0.04,0.04212
MBNL2,0,0.89528
PKIG,-0.14,0.008
STAT1,0.04,0.17387
PFKL,0,0.95667
PPP2R3C,0,0.94235
PGAM1,-0.1,0.11659
PIN1,-0.06,0.06777
PAICS,-0.01,0.7178
MAP2K5,0.03,0.142
KAT6A,0.03,0.03631
BIRC2,-0.04,0.01268
EFCAB14,0.02,0.33795
CHERP,0.06,0.01497
LGMN,-0.02,0.41413
CSNK1E,-0.04,0.00685
SNX7,-0.01,0.59609
AKR7A2,0.02,0.7154
CNOT4,0.04,0.0129
HEATR1,0.03,0.12223
ALDH7A1,0.1,0.10582
INPP4B,-0.05,0.00573
ABHD4,0.14,0.03406
CHN1,-0.07,0.11288
TLE1,-0.05,0.21251
WDR61,-0.03,0.15233
USP22,-0.01,0.46688
FHL2,-0.2,0.00777
HERC6,-0.01,0.83067
RPS5,0.02,0.43581
CASP2,0.12,3e-5
BHLHE40,-0.04,0.69882
CAMSAP2,-0.02,0.63382
PPOX,0.02,0.78924
PTPN1,0.03,0.06338
EXT1,-0.04,0.02088
ZNF274,0.11,0.0034
CNPY3,0.01,0.61983
CCP110,0.07,0.00564
BLMH,-0.01,0.57628
VPS72,0,0.8635
SMC1A,0.05,0.17412
POLB,-0.01,0.43405
YTHDF1,0.06,0.0034
CCNA1,-0.06,0.39799
SOCS2,-0.1,2.6e-4
DDX10,-0.04,0.02112
NUDCD3,-0.01,0.52745
GADD45A,0.07,0.29659
PARP2,0,0.95967
CSRP1,0,0.94577
PRSS23,0.1,0.0177
TIPARP,0.16,3e-4
BID,-0.13,0.23235
CBR1,0.05,0.6335
SENP6,0,0.74569
BPHL,0.03,0.54759
TEX10,-0.05,0.00749
COPB2,0,0.82207
DAXX,-0.01,0.76214
LYPLA1,-0.07,0.00323
CDKN1B,0.02,0.21332
APBB2,0.02,0.34549
CASC3,0.01,0.77561
STMN1,-0.08,0.00164
SMC4,0.04,0.14426
NFE2L2,0.02,0.52993
NPDC1,0.04,0.02284
ALDOC,-0.04,0.1295
MCUR1,0,0.80878
BAD,-0.1,4e-5
FASTKD5,-0.08,0.03724
IL13RA1,0.08,0.09976
SLC1A4,-0.03,0.45013
SMARCA4,0.04,0.03369
PRKAG2,-0.01,0.80836
FYN,0,0.90217
ATP1B1,-0.1,0.00634
FAIM,-0.06,0.01597
HDAC6,0.02,0.11249
ZW10,0,0.91937
ZNF131,-0.02,0.24174
MCM3,0.01,0.6386
RPS6KA1,0.08,0.04154
PSMD4,0.01,0.41454
IARS2,-0.05,0.00606
DNMT1,0.01,0.65638
CREB1,0.01,0.81081
ARPP19,-0.15,2.6e-4
SUPV3L1,0,0.75963
RHOA,0,0.86325
HADH,-0.01,0.46425
MYO10,-0.08,0.0122
GFOD1,-0.01,0.77324
DUSP22,0,0.87062
PPIC,0.04,0.44419
SACM1L,0.02,0.27204
MRPS16,-0.06,0.02006
SATB1,-0.06,0.31502
PUF60,0,0.95995
TRAPPC6A,0,0.96804
STAMBP,-0.02,0.4117
UBE3B,0.06,0.01628
PECR,-0.04,0.05954
DFFA,-0.01,0.52614
TIMM9,0.01,0.53592
C2CD2L,-0.04,0.05222
DUSP6,-0.3,0.09529
FOXO3,0.02,0.18207
MBTPS1,0,0.75337
ERBB3,0.07,0.51589
SGCB,0.02,0.35973
DAG1,-0.03,0.43516
MEST,0.02,0.50425
MYLK,-0.01,0.80353
DNM1L,-0.09,1e-5
POLR1C,0,0.96088
ANKRD10,0.05,0.00604
CDK4,0.03,0.54965
ID2,-0.11,0.03766
TM9SF3,0,0.88705
LYN,0.05,0.31069
OXCT1,0,0.89586
MRPL19,-0.03,0.02609
APOE,0.03,0.49118
PTPRK,0.07,0.1633
TXNDC9,-0.13,0
SLC35A1,-0.06,0.00391
CALU,-0.01,0.53248
SPTAN1,0.01,0.71212
BNIP3,-0.02,0.484
MTERF3,-0.05,0.01518
SUZ12,-0.01,0.6482
ADH5,0.03,0.40617
ENOPH1,-0.04,0.02942
EML3,0.16,0.00103
ZNF451,0.03,0.07803
PRCP,0.01,0.59933
PPP1R13B,0,0.84101
IGFBP3,0.11,0.24233
RBM34,NA,NA
POLG2,0.04,0.29458
PGRMC1,-0.02,0.36978
ARL4C,-0.02,0.70918
CHMP4A,0.04,0.24822
TRIB1,-0.16,9.7e-4
AKAP8L,0.05,0.04471
PCNA,-0.04,0.28123
RFC5,0.09,0.33796
ZMIZ1,0.03,0.41766
CPNE3,0.06,0.00172
DERA,0.01,0.74565
DCK,-0.05,0.04245
IKBKB,0.02,0.54844
SHC1,0.07,0.02004
ISOC1,0.02,0.32088
POLR2I,-0.04,0.22432
KDELR2,-0.02,0.22267
KIAA0100,-0.04,0.04286
CCNA2,0.05,0.26615
TBP,-0.04,0.04812
FBXL12,-0.01,0.72002
CORO1A,-0.07,0.21547
PDS5A,0.02,0.17377
ARFIP2,-0.03,0.13583
CCND1,-0.09,0.29788
MSRA,-0.04,0.0667
FBXO7,0.04,0.17757
TGFBR2,-0.04,0.34569
FOS,-0.37,0.10822
KDM5A,0.05,5e-5
ERBB2,0.09,0.32232
VAPB,-0.01,0.61409
CLPX,-0.03,0.03107
GMNN,0.1,0.02538
ICMT,-0.11,0.0048
STAT3,0.11,4e-5
MACF1,0,0.96028
TP53BP2,0.02,0.59885
RFC2,0,0.91821
DHRS7,0.01,0.4757
PROS1,0.07,0.02679
RSU1,0,0.91297
NUP88,-0.03,0.1308
ZNF318,-0.01,0.79466
ETFB,0.01,0.68633
USP1,0,0.80369
FEZ2,0.02,0.15914
GAPDH,-0.04,0.04325
CASP3,-0.02,0.40575
DNAJA3,-0.01,0.44371
RRP1B,-0.02,0.45529
GDPD5,-0.03,0.20586
SCYL3,0,0.85348
RBM6,0.02,0.34797
MYCBP2,0.01,0.78207
ETS1,-0.12,0.11787
DUSP11,0.03,0.47195
ARID4B,0,0.79751
RUVBL1,-0.02,0.48172
GPER1,-0.15,0.01251
ACBD3,0.02,0.5324
HYOU1,0.01,0.63292
PCBD1,0.08,0.20377
RFX5,-0.07,0.00128
CDK2,0.2,0.00141
PTPRC,0.1,0.18888
CD40,0.15,0.20232
TBXA2R,NA,NA
PLSCR3,NA,NA
PTGS2,-0.03,0.65119
SFN,NA,NA
GHR,0.08,0.00735
ADRB2,0.02,0.8074
HLA-DRA,-0.01,0.8869
PTPN6,0.1,0.15116
PRKCH,-0.07,0.05951
KCNK1,-0.22,7.3e-4
