HGNC_Symbol,LFC,p
RPL39L,0.57,0.40312
MAP3K4,-0.13,0.07897
CREG1,0.07,0.69127
PAF1,-0.09,0.29913
CSNK2A2,0.17,0.59101
JADE2,-0.09,0.51468
HMGCR,-0.24,0.1521
ZMYM2,0.11,0.13454
RPN1,0.12,0.60391
CANT1,0.13,0.2136
TRAPPC3,0.06,0.7376
TOMM34,0.21,0.22966
KAT6B,-0.22,0.07652
ITGB1BP1,0.05,0.79128
SLC27A3,-0.12,0.44914
MFSD10,-0.24,0.17597
HSPB1,0.31,0.67615
SLC25A46,0.39,0.5156
NRIP1,-0.19,0.1498
CRTAP,-0.12,0.41857
NNT,-0.11,0.40607
MAPKAPK3,0.31,0.02295
TIMM22,0.18,0.15478
IPO13,-0.09,0.48723
GNB5,0.03,0.80749
CD320,0.47,0.05184
MTHFD2,1.43,0.40575
FAT1,0.05,0.79817
AGL,0.03,0.8281
EDEM1,0.33,0.38375
MAT2A,0.01,0.94303
COG4,-0.14,0.18622
MEF2C,-0.24,0.25495
SIRT3,0.03,0.84351
CYTH1,0.02,0.8524
MCOLN1,-0.23,0.21768
FOXO4,0.1,0.6351
GTF2E2,0.21,0.27044
JMJD6,0.32,0.36453
EED,0.36,0.36068
ST3GAL5,-0.02,0.86869
BLCAP,0.13,0.50145
PWP1,0.27,0.07819
NGRN,-0.02,0.87679
STUB1,0.03,0.76752
ABHD6,-0.14,0.23154
FKBP14,-0.28,0.11421
SLC25A13,0.04,0.85418
TATDN2,0.09,0.31222
PLA2G15,-0.13,0.2896
PIP4K2B,0,0.98632
DHX29,-0.12,0.29958
CSK,0.61,0.2493
PTPN12,-0.31,0.0245
WFS1,0.2,0.51505
RB1,0.17,0.17593
PCK2,0.1,0.69226
COPS7A,-0.07,0.47496
RAP1GAP,0.14,0.63673
ST7,0.05,0.61785
VPS28,-0.15,0.1627
ETV1,-0.19,0.35866
RNH1,0.01,0.93372
XPO7,0.11,0.45641
NFATC4,0.13,0.5012
PNP,0.4,0.49624
RAB11FIP2,-0.28,0.01147
ILK,0.05,0.58769
NCOA3,0.35,0.26464
ATF1,0.38,0.26791
GNAI1,-0.29,0.20183
SNX13,0.02,0.85676
TICAM1,0.22,0.11234
SPEN,0.14,0.42971
PSMG1,0.39,0.54491
TSC22D3,0.05,0.83598
SDHB,0.25,0.36907
TXNL4B,-0.05,0.54812
NIPSNAP1,0.03,0.86877
ADAT1,0.22,0.13216
RPIA,0.91,0.35036
PCCB,0.17,0.30288
SORBS3,-0.36,0.06742
CHEK1,0.29,0.67576
CCDC86,0.37,0.27637
SQSTM1,-0.06,0.58803
BDH1,-0.03,0.83064
ATG3,0.45,0.13597
HTRA1,0.14,0.47929
FAH,0.14,0.50077
ABCB6,0,0.99821
LSM5,0.38,0.37849
NIT1,-0.16,0.11069
GAA,-0.15,0.31672
STAT5B,-0.15,0.4314
EIF4G1,0.34,0.05816
SKIV2L,0,0.99278
NCAPD2,0.8,0.39792
BECN1,0.11,0.33192
ARHGAP1,-0.12,0.27191
FSD1,-0.07,0.38469
HSPA4,0.28,0.11887
CEP57,0.3,0.07279
PAFAH1B3,0.21,0.35938
GNPDA1,-0.14,0.28723
PARP1,0.39,0.4042
GABPB1,0.18,0.49946
SNAP25,-0.42,0.07536
FOXJ3,-0.06,0.29951
VGLL4,-0.01,0.92052
SLC11A2,-0.28,0.07423
RBM15B,0.28,0.00376
ELAVL1,0.86,0.28372000000000003
STK10,0.53,0.08081
PTK2B,-0.31,0.01519
NCK1,0.28,0.29307
MAPK13,-0.03,0.85717
PPARD,-0.06,0.62825
GPATCH8,-0.27,2.7e-4
MAST2,0,0.98466
ZNF589,0.14,0.50181
TGFB3,-0.12,0.55499
CCNB1,1.79,0.32602
ATP11B,-0.07,0.53245
ATF5,0.42,0.06339
CGRRF1,0.05,0.61578
DDIT4,0.21,0.60889
TNIP1,-0.06,0.73662
PSMB10,0.31,0.39397
PRAF2,-0.11,0.52174
SESN1,-0.22,0.0807
WIPF2,-0.09,0.45881
HACD3,-0.03,0.80105
TPM1,-0.14,0.3937
MAPKAPK2,0.24,0.15581
TOPBP1,0.27,0.45553
SPP1,-0.84,0.01483
MTF2,0.94,0.30096
SMAD3,-0.02,0.92089
SPAG7,0.06,0.49059
SPTLC2,0.03,0.89289
CASP7,0.36,0.14794
NUP85,0.16,0.73161
TMEM109,0.08,0.5587
RAE1,0.36,0.25681
SCRN1,-0.09,0.42796
PRKCQ,-0.08,0.60751
PLOD3,0.04,0.8135
NFIL3,-0.46,0.16596
GNAI2,0.1,0.50526
ACAA1,0.08,0.58564
NOTCH1,0.13,0.27419
CEBPZ,0.28,0.28671
PAFAH1B1,-0.2,0.21779
WDR7,-0.2,0.09738
IGF1R,-0.03,0.85327
CDK7,0.11,0.4413
VAV3,-0.09,0.60195
CETN3,0.28,0.35909
HAT1,0.64,0.417
PAN2,-0.06,0.68243
TSPAN3,-0.04,0.69487
DDX42,-0.08,0.46986
GOLT1B,-0.21,0.16266
PDIA5,-0.44,0.01008
SMARCD2,0.15,0.58492
TSEN2,-0.16,0.22497
EPN2,-0.63,0.00188
ALDOA,-0.02,0.84649
SLC25A14,0.05,0.70793
MAP4K4,0.03,0.89518
TRAK2,-0.01,0.97466
OXA1L,0.23,0.54282
CCDC85B,0.15,0.42378
CXCR4,2.32,0.33177
RAB27A,-0.13,0.5438
KDM3A,-0.05,0.65376
SMC3,0.43,0.04513
PAK4,0.23,0.03547
CCNH,-0.05,0.67947
TRIM13,-0.06,0.71981
HERPUD1,0.08,0.73664
ELAC2,0.13,0.60736
TRIB3,0.03,0.90645
PCM1,-0.01,0.94638
DRAP1,-0.03,0.78824
MOK,-0.02,0.89333
AKT1,0.14,0.27472
RPA3,0.84,0.38427
EXOSC4,0.13,0.18883
P4HA2,0.04,0.80535
PDHX,0.04,0.54253
TBPL1,0.3,0.07466
PPIE,0.15,0.47798
SCAND1,0.04,0.73754
TOR1A,0.09,0.57446
DMTF1,-0.08,0.25045
PIK3CA,-0.26,0.05752
KEAP1,0.11,0.5198
PTPRF,0.13,0.30348
PAK1,-0.43,0.24803
LAP3,0.02,0.96581
SLC35B1,0.04,0.79591
MIF,0.2,0.38134
MLEC,0.41,0.04618
CAPN1,0.19,0.20456
CD58,-0.09,0.53743
MICALL1,-0.05,0.82007
UBR7,0.04,0.76
EPB41L2,-0.01,0.90505
DDR1,-0.13,0.42036
HSD17B10,0.5,0.30371
TLK2,0.01,0.8992
TARBP1,-0.19,0.21918
DNM1,-0.28,0.06771
CCDC92,-0.07,0.66247
ZFP36,-0.55,0.19217
USP6NL,0.52,0.30634
NR1H2,-0.18,0.10488
STK25,-0.15,0.06668
NOL3,0.02,0.88831
SSBP2,0.12,0.47086
NMT1,0.09,0.75302
CAST,-0.36,1.8e-4
PPP2R5A,0.18,0.24477
ANXA7,-0.08,0.40938
PIK3C3,0.02,0.83003
CASK,0.04,0.82194
NSDHL,0.21,0.19661
G3BP1,0.54,0.27369
COL4A1,-0.6,0.05326
ADGRG1,-0.22,0.2429
IFNAR1,-0.08,0.49611
HEBP1,0.02,0.90846
TUBB6,-0.13,0.62073
CTTN,-0.22,0.12706
APP,-0.13,0.34446
GALE,-0.14,0.23854
ABCF1,0.03,0.89793
PSME1,0.28,0.65388
SHB,-0.24,0.21721
TMED10,-0.14,0.42292
ADI1,0.37,0.0835
PAX8,0.12,0.46715
ZNF395,0.2,0.46664
RAB31,0.05,0.82192
UBE3C,-0.15,0.09739
PEX11A,0.14,0.38674
IGF2R,-0.1,0.50104
UFM1,0.05,0.59432
XBP1,0.54,0.42061
CCND3,0.36,0.35504
CERK,-0.09,0.32113
MRPL12,0.67,0.22282
IFRD2,0.26,0.3428
RPA1,0.24,0.45126
MAMLD1,0.07,0.64406
HMG20B,0.03,0.90321
PSMF1,0.1,0.61242
ECD,0.17,0.42665
BCL2,0.14,0.4243
EGR1,-0.13,0.83726
ABCC5,-0.06,0.59594
KIF5C,0.23,0.29481
RALB,-0.1,0.65003
PGM1,0.1,0.29404
RPS6,0.26,0.17283
MRPS2,0.24,0.42559
PAK6,0.11,0.59653
PIK3R4,-0.1,0.19954
TBC1D9B,-0.05,0.67121
APPBP2,-0.07,0.49705
COASY,-0.05,0.62986
ATF6,-0.03,0.81356
SPRED2,0.2,0.16878
TFDP1,0.81,0.33257
TCERG1,0,0.98058
TJP1,-0.06,0.7382
IDE,0.19,0.3027
GTPBP8,0.01,0.94086
OXSR1,0.12,0.53935
CTSD,-0.23,0.16071
CBLB,-0.02,0.88803
MAPK1IP1L,0.14,0.30223
HDAC2,0.08,0.41693
CDK5R1,-0.17,0.20565
BZW2,0.52,0.32009
DNAJC15,0.47,0.31336
RPP38,0.35,0.12298
SOX4,0.28,0.13637
PPP2R5E,0.05,0.6342
C2CD5,-0.16,0.07789
GFPT1,-0.04,0.77755
FBXO11,0.02,0.92823
INSIG1,-0.04,0.88877
BNIP3L,-0.21,0.09438
CHP1,-0.27,0.04519
FBXO21,-0.26,0.00224
ME2,0.56,0.13435
LBR,0.75,0.48168
ADAM10,-0.17,0.32141
IGHMBP2,-0.02,0.88731
RHEB,0.03,0.75737
TIAM1,-0.09,0.46103
CNDP2,-0.06,0.60271
NFATC3,0.46,0.34377
CD44,-0.8,0.02437
CLTC,-0.09,0.2937
FAM20B,-0.12,0.33973
HSPA8,0.15,0.45236
LIPA,-0.05,0.73796
RNMT,-0.1,0.24257
ARNT2,0,0.99377
CLIC4,-0.43,0.15972
FAS,-0.32,0.09107
SYNGR3,-0.17,0.29598
HIF1A,0.02,0.85726
MTA1,0.18,0.0711
IQGAP1,-0.1,0.73857
TCTA,-0.01,0.92209
NUSAP1,2.2,0.33402
HK1,-0.11,0.40352
C5,-0.19,0.26765
PIGB,0.14,0.34496
DYNLT3,-0.11,0.30674
TXNRD1,0.16,0.47646
BRCA1,0.76,0.44638
PIK3R3,-0.15,0.15381
TRAP1,0.21,0.40807
MBNL2,-0.2,0.08689
PKIG,0.07,0.57657
STAT1,-0.42,0.37637
PFKL,-0.07,0.43719
PPP2R3C,0.26,0.09748
PGAM1,0.19,0.09215
PIN1,-0.07,0.57584
PAICS,0.53,0.30422
MAP2K5,-0.02,0.88835
KAT6A,-0.04,0.67818
BIRC2,0.01,0.91065
EFCAB14,-0.03,0.78937
CHERP,-0.02,0.85473
LGMN,0.03,0.88224
CSNK1E,0.01,0.94359
SNX7,0.04,0.79355
AKR7A2,0.27,0.15341
CNOT4,0.13,0.29961
HEATR1,0.31,0.45985
ALDH7A1,0.2,0.22759
INPP4B,-0.02,0.90219
ABHD4,-0.1,0.46803
CHN1,-0.18,0.16596
TLE1,0.17,0.43568
WDR61,-0.23,0.10237
USP22,0,0.97082
FHL2,-0.27,0.27806
HERC6,-0.75,0.17183
RPS5,0.54,0.15165
CASP2,0.47,0.38353
BHLHE40,-0.41,0.13414
CAMSAP2,0.13,0.57598
PPOX,0,0.97363
PTPN1,-0.13,0.36798
EXT1,0.13,0.40114
ZNF274,-0.13,0.31535
CNPY3,0.12,0.51135
CCP110,-0.17,0.16937
BLMH,0.27,0.50943
VPS72,-0.05,0.4294
SMC1A,0.47,0.38098
POLB,-0.02,0.71054
YTHDF1,-0.09,0.48658
CCNA1,-0.1,0.57375
SOCS2,0.06,0.7267
DDX10,0.05,0.82796
NUDCD3,-0.09,0.27775
GADD45A,-0.53,0.17352
PARP2,-0.13,0.16648
CSRP1,-0.13,0.43102
PRSS23,-0.38,0.05769
TIPARP,-0.29,0.19592
BID,0.28,0.07785
CBR1,-0.26,0.22776
SENP6,-0.05,0.41927
BPHL,0.21,0.14045
TEX10,0.48,0.28352
COPB2,0.11,0.41501
DAXX,0.41,0.19617
LYPLA1,0.72,0.35872
CDKN1B,-0.26,0.04544
APBB2,-0.14,0.37591
CASC3,-0.12,0.27314
STMN1,-0.01,0.98209
SMC4,1.94,0.32667
NFE2L2,0.03,0.82066
NPDC1,-0.06,0.58574
ALDOC,0.07,0.64081
MCUR1,0.31,0.11377
BAD,0.14,0.19228
FASTKD5,-0.06,0.74602
IL13RA1,-0.36,0.10265
SLC1A4,0.25,0.14093
SMARCA4,0.23,0.44558
PRKAG2,0,0.97632
FYN,0.05,0.69177
ATP1B1,-0.1,0.44544
FAIM,-0.15,0.18563
HDAC6,-0.03,0.71773
ZW10,-0.15,0.37181
ZNF131,0.16,0.46999
MCM3,0.88,0.41146
RPS6KA1,0.06,0.85522
PSMD4,-0.01,0.82877
IARS2,0.31,0.13218
DNMT1,0.57,0.41855
CREB1,0.29,0.03939
ARPP19,-0.02,0.91617
SUPV3L1,0.11,0.29792
RHOA,0.2,0.33101
HADH,0.35,0.173
MYO10,0.11,0.56591
GFOD1,0.23,0.34701
DUSP22,-0.12,0.27928
PPIC,0,0.99238
SACM1L,0.08,0.44456
MRPS16,0.43,0.06791
SATB1,-0.09,0.57618
PUF60,0.07,0.4617
TRAPPC6A,0.37,0.13245
STAMBP,-0.07,0.32671
UBE3B,-0.04,0.74621
PECR,0.2,0.3552
DFFA,0.12,0.45226
TIMM9,0.02,0.91883
C2CD2L,0.01,0.93313
DUSP6,0.24,0.25446
FOXO3,-0.08,0.49669
MBTPS1,-0.01,0.91264
ERBB3,-0.14,0.5702
SGCB,-0.11,0.38462
DAG1,0,0.98821
MEST,0.17,0.15941
MYLK,-0.33,0.13518
DNM1L,-0.01,0.96459
POLR1C,0.37,0.2132
ANKRD10,-0.14,0.07521
CDK4,0.86,0.34817
ID2,-0.16,0.34347
TM9SF3,0.13,0.04678
LYN,0.35,0.5725
OXCT1,-0.11,0.36527
MRPL19,0.16,0.23866
APOE,0.23,0.43827
PTPRK,-0.27,0.06681
TXNDC9,0.12,0.66714
SLC35A1,-0.12,0.26091
CALU,0.04,0.81176
SPTAN1,-0.21,0.07718
BNIP3,-0.13,0.47874
MTERF3,0.15,0.45091
SUZ12,0.39,0.43657
ADH5,0.11,0.52113
ENOPH1,0.02,0.83143
EML3,-0.05,0.80065
ZNF451,-0.19,0.10304
PRCP,0.12,0.42203
PPP1R13B,0.16,0.35018
IGFBP3,-0.08,0.80524
RBM34,0.15,0.53231
POLG2,0.41,0.14927
PGRMC1,-0.09,0.71380999999999994
ARL4C,0.03,0.88638
CHMP4A,0.19,0.11392
TRIB1,0.44,0.0515
AKAP8L,0.01,0.95127
PCNA,1.17,0.3841
RFC5,0.63,0.39413
ZMIZ1,-0.08,0.50483
CPNE3,0.12,0.47213
DERA,0.51,0.45337
DCK,0.57,0.35315
IKBKB,-0.03,0.82349000000000006
SHC1,-0.01,0.93966
ISOC1,0.29,0.10221
POLR2I,0.15,0.20531
KDELR2,0.1,0.75112
KIAA0100,0.47,0.05973
CCNA2,1.69,0.32867
TBP,0.1,0.60878
FBXL12,0.07,0.42859
CORO1A,1.05,0.39208
PDS5A,0.22,0.61332
ARFIP2,-0.01,0.91085
CCND1,-0.16,0.44063
MSRA,-0.13,0.3419
FBXO7,-0.1,0.4673
TGFBR2,-0.28,0.08277
FOS,-1.15,0.39057
KDM5A,0.23,0.11436
ERBB2,0.17,0.33372
VAPB,0.22,0.48822
CLPX,0.07,0.77108
GMNN,0.88,0.26913
ICMT,0.32,0.41373
STAT3,-0.23,0.13785
MACF1,-0.19,0.08678
TP53BP2,-0.06,0.76863
RFC2,0.36,0.43887
DHRS7,-0.07,0.56319
PROS1,-0.32,0.02442
RSU1,-0.04,0.81072
NUP88,-0.08,0.37833
ZNF318,-0.31,0.33769
ETFB,0.2,0.06345
USP1,0.29,0.18406
FEZ2,-0.04,0.74825
GAPDH,0.03,0.84889
CASP3,0.22,0.47573
DNAJA3,0.11,0.31574
RRP1B,0.54,0.36968
GDPD5,0.01,0.92358
SCYL3,0,0.98362
RBM6,0.1,0.64056
MYCBP2,-0.03,0.79818
ETS1,0.9,0.32717
DUSP11,0.18,0.33047
ARID4B,-0.19,0.06848
RUVBL1,0.96,0.31944
GPER1,-0.14,0.55428
ACBD3,0.24,0.2922
HYOU1,0.09,0.38461
PCBD1,0.15,0.3848
RFX5,0.34,0.53228
CDK2,0.21,0.77829
PTPRC,0.62,0.37887
CD40,0.36,0.10284
TBXA2R,0.17,0.43531
PLSCR3,0,0.99339
PTGS2,-0.29,0.39822
SFN,-0.8,0.20573
GHR,0.17,0.39719
ADRB2,0.38,0.22467
HLA-DRA,0.34,0.76107
PTPN6,-0.04,0.79905
PRKCH,0.53,0.44863
KCNK1,-0.2,0.51642
