HGNC_Symbol,LFC,p
MAPKAPK3,-0.06,0.49726
TIMM22,-0.05,0.63344
IPO13,-0.06,0.3105
GNB5,0.04,0.52177
CD320,0.03,0.765
MTHFD2,-0.08,0.42191
FAT1,-0.01,0.89478
AGL,0.04,0.61661
EDEM1,-0.08,0.48924
MAT2A,-0.03,0.78868
COG4,-0.09,0.40982
MEF2C,0.13,0.5087
SIRT3,-0.06,0.53028
CYTH1,-0.06,0.57318
MCOLN1,0.06,0.36612
FOXO4,NA,NA
GTF2E2,0.07,0.37635
JMJD6,0.02,0.87028
EED,-0.07,0.41441
ST3GAL5,0.09,0.2641
BLCAP,0.06,0.54996
PWP1,-0.06,0.4884
NGRN,NA,NA
STUB1,0.04,0.75185
ABHD6,-0.13,0.09084
FKBP14,0.01,0.90051
SLC25A13,-0.02,0.80657
TATDN2,NA,NA
PLA2G15,-0.08,0.2463
PIP4K2B,-0.02,0.77747
DHX29,-0.05,0.44428
CSK,0.09,0.25497
PTPN12,0.09,0.27008
WFS1,0.09,0.17783
RB1,0.02,0.82249
PCK2,0.07,0.41554
COPS7A,-0.06,0.42576
RAP1GAP,0.03,0.68233
ST7,-0.05,0.54602
VPS28,-0.02,0.82939
ETV1,-0.05,0.54171
RNH1,-0.05,0.551
XPO7,-0.03,0.73557
NFATC4,0,0.97586
PNP,0.04,0.64165
RAB11FIP2,0.08,0.31814
ILK,-0.01,0.92147
NCOA3,0,0.95595
ATF1,0.07,0.35352
GNAI1,0.1,0.45855
SNX13,0.11,0.22803
TICAM1,0,0.99899
SPEN,0.08,0.33537
PSMG1,0,0.98961
TSC22D3,NA,NA
SDHB,0.05,0.49519
TXNL4B,0.08,0.36632
NIPSNAP1,0.06,0.53772
ADAT1,-0.07,0.41799
RPIA,-0.02,0.87493
PCCB,-0.06,0.4848
SORBS3,0.03,0.72934
CHEK1,0.1,0.10355
CCDC86,0.05,0.60506
SQSTM1,0.03,0.77042
BDH1,0,0.99933
ATG3,0.08,0.37144
HTRA1,0.06,0.44743
FAH,0.03,0.7478
ABCB6,NA,NA
LSM5,0.05,0.86428
NIT1,0.07,0.43869
GAA,0,0.97302
STAT5B,0.03,0.67154
EIF4G1,-0.04,0.4902
SKIV2L,-0.04,0.6933
NCAPD2,-0.02,0.75946
BECN1,-0.02,0.81897
ARHGAP1,-0.02,0.8622
FSD1,-0.01,0.85915
HSPA4,0.1,0.29081
CEP57,0.07,0.3051
PAFAH1B3,0.02,0.82671
GNPDA1,-0.02,0.83757
PARP1,0.04,0.71006
GABPB1,-0.1,0.2701
SNAP25,0.37,0.33054
FOXJ3,-0.07,0.30587
VGLL4,-0.01,0.92485
SLC11A2,-0.09,0.45617
RBM15B,0.1,0.27777
ELAVL1,0.05,0.53937
STK10,-0.07,0.48021
PTK2B,0.09,0.19876
NCK1,0.07,0.46512
MAPK13,-0.01,0.84902
PPARD,0.01,0.88361
GPATCH8,0.03,0.74245
MAST2,0.07,0.36355
ZNF589,-0.02,0.71116
TGFB3,-0.05,0.6685
CCNB1,0,0.97703
ATP11B,-0.03,0.78689
ATF5,-0.08,0.33596
CGRRF1,0.01,0.87147
DDIT4,-0.02,0.83476
TNIP1,-0.01,0.85428
PSMB10,0.02,0.8315
PRAF2,NA,NA
SESN1,0.02,0.8114
WIPF2,0,0.96609
HACD3,0.14,0.37406
TPM1,0.1,0.34285
MAPKAPK2,0.07,0.44224
TOPBP1,-0.03,0.82015
SPP1,0.06,0.71548
MTF2,-0.05,0.54344
SMAD3,-0.04,0.51608
SPAG7,-0.39,0.17168
SPTLC2,-0.01,0.92209
CASP7,-0.02,0.83286
NUP85,0.02,0.74862
TMEM109,-0.05,0.51797
RAE1,-0.01,0.95089
SCRN1,-0.06,0.73078
PRKCQ,-0.09,0.28853
PLOD3,-0.09,0.26598
NFIL3,0.11,0.22957
GNAI2,0.08,0.34205
ACAA1,0.05,0.57578
NOTCH1,-0.05,0.53023
CEBPZ,-0.05,0.56244
PAFAH1B1,0.15,0.4894
WDR7,0.09,0.45792
IGF1R,0.13,0.18745
CDK7,0.01,0.91315
VAV3,0.03,0.72533
CETN3,0.03,0.79567
HAT1,-0.07,0.43905
PAN2,0,0.95076
TSPAN3,0.09,0.40001
DDX42,0.1,0.3877
GOLT1B,0.12,0.25915
PDIA5,-0.05,0.48193
SMARCD2,0,0.98173
TSEN2,-0.03,0.73684
EPN2,-0.01,0.8864
ALDOA,0.11,0.19795
SLC25A14,NA,NA
MAP4K4,0.04,0.67245
TRAK2,-0.08,0.36185
OXA1L,-0.06,0.55562
CCDC85B,0.1,0.44735
CXCR4,-0.12,0.28346
RAB27A,-0.08,0.33227
KDM3A,-0.04,0.60136
SMC3,0.12,0.27784
PAK4,-0.02,0.81904
CCNH,0.04,0.69908
TRIM13,-0.03,0.79711
HERPUD1,-0.14,0.14761
ELAC2,-0.05,0.51598
TRIB3,-0.01,0.8757
PCM1,0.09,0.51866
DRAP1,-0.01,0.92403
MOK,-0.01,0.89978
AKT1,-0.07,0.47735
RPA3,0.1,0.24028
EXOSC4,NA,NA
P4HA2,-0.15,0.18405
PDHX,0.05,0.6038
TBPL1,-0.04,0.60831
PPIE,-0.11,0.27896
SCAND1,0.06,0.42794
TOR1A,-0.08,0.32933
DMTF1,0.08,0.5951
PIK3CA,-0.02,0.85345
KEAP1,-0.02,0.80028
PTPRF,0,0.94752
PAK1,0.11,0.48909
LAP3,0.06,0.38974
SLC35B1,0.03,0.7071
MIF,0.04,0.70478
MLEC,0.04,0.63539
CAPN1,-0.05,0.49371
CD58,0.02,0.83237
MICALL1,-0.1,0.24668
UBR7,NA,NA
EPB41L2,0.01,0.93446
DDR1,0.46,0.34051
HSD17B10,NA,NA
TLK2,NA,NA
TARBP1,0.04,0.53742
DNM1,0.16,0.26695
CCDC92,0.05,0.58499
ZFP36,0.06,0.50343
USP6NL,-0.13,0.17604
NR1H2,-0.02,0.75262
STK25,-0.01,0.85597
NOL3,NA,NA
SSBP2,-0.14,0.0488
NMT1,0.18,0.07711
CAST,-0.02,0.7873
PPP2R5A,-0.12,0.16419
ANXA7,0.04,0.70169
PIK3C3,0.08,0.46298
CASK,NA,NA
NSDHL,NA,NA
G3BP1,-0.06,0.47853
COL4A1,0.09,0.24798
ADGRG1,-0.15,0.04685
IFNAR1,0,0.96188
HEBP1,-0.06,0.39475
TUBB6,0.04,0.74565
CTTN,0,0.96641
APP,0.19,0.57004
GALE,-0.05,0.45972
ABCF1,0.44,0.0328
PSME1,0.04,0.51946
SHB,NA,NA
TMED10,-0.1,0.30296
ADI1,0.05,0.53955
PAX8,0,0.98512
ZNF395,0.02,0.82363
RAB31,0.04,0.71326
UBE3C,-0.03,0.66004
PEX11A,0.04,0.66563
IGF2R,-0.02,0.69487
UFM1,0.05,0.66533
XBP1,-0.03,0.70494
CCND3,0.06,0.38895
CERK,0,0.98257
MRPL12,NA,NA
IFRD2,-0.02,0.7501
RPA1,0.04,0.57106
MAMLD1,NA,NA
HMG20B,0.04,0.67149
PSMF1,-0.11,0.24942
ECD,-0.05,0.53061
BCL2,0.03,0.66051
EGR1,-0.05,0.57491
ABCC5,-0.08,0.30314
KIF5C,0.23,0.29874
RALB,0.1,0.33197
PGM1,0.05,0.47647
RPS6,0.11,0.52192
MRPS2,-0.01,0.9
PAK6,NA,NA
PIK3R4,0.04,0.64715
TBC1D9B,0.1,0.16091
APPBP2,0.01,0.90326
COASY,-0.06,0.46682
ATF6,-0.05,0.50297
SPRED2,-0.06,0.36301
TFDP1,0.05,0.62993
TCERG1,0.16,0.21853
TJP1,0.08,0.37993
IDE,-0.05,0.56349
GTPBP8,0.11,0.30402
OXSR1,0.03,0.66814
CTSD,NA,NA
CBLB,-0.01,0.9337
MAPK1IP1L,0.02,0.83415
HDAC2,0.08,0.51889
CDK5R1,0.04,0.6581
BZW2,0.04,0.54452
DNAJC15,0.04,0.77093
RPP38,-0.04,0.54787
SOX4,-0.04,0.58682
PPP2R5E,0.05,0.4463
C2CD5,0.03,0.76547
GFPT1,0.13,0.24486
FBXO11,0.08,0.61792
INSIG1,-0.01,0.93409
BNIP3L,0.01,0.93689
CHP1,0.03,0.81622
FBXO21,-0.04,0.59472
ME2,0.12,0.25636
LBR,-0.01,0.92658
ADAM10,-0.17,0.19228
IGHMBP2,-0.03,0.74467
RHEB,0.06,0.72531
TIAM1,-0.06,0.45246
CNDP2,-0.08,0.25544
NFATC3,-0.05,0.41282
CD44,0,0.96419
CLTC,0.13,0.30963
FAM20B,0.03,0.73013
HSPA8,0.32,0.40651
LIPA,0,0.95367
RNMT,0.03,0.61314
ARNT2,-0.07,0.35739
CLIC4,0.05,0.69087
FAS,-0.01,0.84666
SYNGR3,0.07,0.50016
HIF1A,0.05,0.62643
MTA1,0.09,0.26314
IQGAP1,-0.05,0.5158
TCTA,-0.01,0.91791
NUSAP1,NA,NA
HK1,0.09,0.2201
C5,0.04,0.60047
PIGB,-0.05,0.42186
DYNLT3,NA,NA
TXNRD1,0,0.97499
BRCA1,-0.05,0.51839
PIK3R3,NA,NA
TRAP1,-0.07,0.40878
MBNL2,0.09,0.56758
PKIG,0,0.958
STAT1,0.09,0.33942
PFKL,0.03,0.65235
PPP2R3C,-0.05,0.55038
PGAM1,0.08,0.48455
PIN1,-0.13,0.10781
PAICS,-0.09,0.25893
MAP2K5,-0.01,0.91309
KAT6A,-0.03,0.75851
BIRC2,0.06,0.48644
EFCAB14,0.06,0.57329
CHERP,0.02,0.79803
LGMN,0.04,0.71288
CSNK1E,NA,NA
SNX7,0.05,0.51521
AKR7A2,-0.01,0.96081
CNOT4,0.08,0.34721
HEATR1,0.04,0.58278
ALDH7A1,0.01,0.94553
INPP4B,0,0.99665
ABHD4,-0.02,0.76205
CHN1,0.13,0.64862
TLE1,0.04,0.67641
WDR61,-0.09,0.36714
USP22,-0.25,0.11401
FHL2,-0.07,0.43311
HERC6,-0.01,0.86251
RPS5,0.36,0.06252
CASP2,-0.07,0.2305
BHLHE40,-0.05,0.69906
CAMSAP2,0.1,0.37558
PPOX,-0.04,0.53014
PTPN1,0.03,0.72333
EXT1,-0.05,0.55695
ZNF274,-0.08,0.34374
CNPY3,-0.06,0.43904
CCP110,0.02,0.78236000000000006
BLMH,-0.02,0.82308
VPS72,-0.07,0.43237
SMC1A,NA,NA
POLB,0.02,0.85515
YTHDF1,0.06,0.53572
CCNA1,0.01,0.86635
SOCS2,-0.06,0.41427
DDX10,-0.14,0.25502
NUDCD3,-0.07,0.39792
GADD45A,-0.01,0.89131
PARP2,-0.01,0.95155
CSRP1,0,0.96844
PRSS23,0.04,0.65534
TIPARP,-0.05,0.48961
BID,0.02,0.77412
CBR1,-0.01,0.94192
SENP6,-0.03,0.7766
BPHL,0.03,0.7697
TEX10,0.01,0.89641
COPB2,0.04,0.63357
DAXX,0.03,0.72582
LYPLA1,NA,NA
CDKN1B,-0.06,0.59052
APBB2,0.02,0.78607
CASC3,-0.01,0.93583
STMN1,0.21,0.33645
SMC4,0.12,0.11656
NFE2L2,-0.02,0.79547
NPDC1,0,0.98793
ALDOC,0.07,0.52374
MCUR1,0.05,0.65347
BAD,0.06,0.50199
FASTKD5,0.01,0.86345
IL13RA1,NA,NA
SLC1A4,0.01,0.89822
SMARCA4,0.09,0.25735
PRKAG2,0.09,0.20181
FYN,0.05,0.6514
ATP1B1,0.24,0.57902
FAIM,-0.07,0.5106
HDAC6,NA,NA
ZW10,-0.01,0.83904
ZNF131,0.13,0.32427
MCM3,-0.01,0.93804
RPS6KA1,-0.05,0.49691
PSMD4,0.1,0.36524
IARS2,0.03,0.70635
DNMT1,0.02,0.78927
CREB1,0.05,0.64469
ARPP19,0.11,0.51313
SUPV3L1,-0.01,0.95329
RHOA,-0.5,0.0592
HADH,-0.05,0.64353
MYO10,0.02,0.8038
GFOD1,0.1,0.27413
DUSP22,0.06,0.41125
PPIC,0.05,0.49826
SACM1L,-0.06,0.53428
MRPS16,0.05,0.53307
SATB1,-0.01,0.94315
PUF60,0.03,0.72256
TRAPPC6A,0.04,0.62574
STAMBP,0.02,0.84115
UBE3B,-0.09,0.22016
PECR,0,0.97323
DFFA,0.05,0.52652
TIMM9,0.02,0.80593
C2CD2L,-0.09,0.15842
DUSP6,0.04,0.72853
FOXO3,0.06,0.55833
MBTPS1,0.06,0.47963
ERBB3,0.02,0.76895
SGCB,0.07,0.55351
DAG1,-0.1,0.25654
MEST,-0.01,0.92703
MYLK,0.04,0.40875
DNM1L,0.05,0.57347
POLR1C,-0.05,0.54997
ANKRD10,0.06,0.48974
CDK4,0.07,0.46513
ID2,0.12,0.25126
TM9SF3,0.04,0.73364
LYN,0.04,0.69212
OXCT1,0.08,0.43878
MRPL19,0.11,0.20392
APOE,-0.01,0.927
PTPRK,0.09,0.27911
TXNDC9,0.04,0.5908
SLC35A1,-0.02,0.78642
CALU,0.1,0.27957
SPTAN1,0,0.98752
BNIP3,0.12,0.44416
MTERF3,0.05,0.49226
SUZ12,0.07,0.63267
ADH5,0,0.97777
ENOPH1,0.02,0.77528
EML3,-0.01,0.87809
ZNF451,-0.06,0.47463
PRCP,-0.04,0.55908
PPP1R13B,0.04,0.65859
IGFBP3,-0.04,0.61721
RBM34,NA,NA
POLG2,-0.08,0.29054
PGRMC1,NA,NA
ARL4C,-0.01,0.9372
CHMP4A,NA,NA
TRIB1,-0.01,0.90562
AKAP8L,0.04,0.72535
PCNA,0.09,0.17039
RFC5,0,0.96173
ZMIZ1,-0.06,0.38062
CPNE3,0.03,0.74012
DERA,0.08,0.32841
DCK,0.05,0.57182
IKBKB,0.02,0.78968
SHC1,-0.04,0.66041
ISOC1,0.02,0.86227
POLR2I,0.17,0.17661
KDELR2,-0.03,0.65979
KIAA0100,0.04,0.57913
CCNA2,0.06,0.36585
TBP,0.16,0.03039
FBXL12,0.09,0.36301
CORO1A,-0.15,0.09568
PDS5A,0.04,0.56437
ARFIP2,0.1,0.24189
CCND1,0,0.95998000000000006
MSRA,0.06,0.50128
FBXO7,0.07,0.48435
TGFBR2,0.02,0.7929
FOS,0.01,0.93361
KDM5A,0.02,0.75359
ERBB2,-0.06,0.43757
VAPB,0,0.99017
CLPX,0.11,0.29399
GMNN,-0.01,0.89043
ICMT,-0.09,0.30052
STAT3,0.02,0.86725
MACF1,0.06,0.49067
TP53BP2,0.03,0.67404
RFC2,-0.06,0.39124
DHRS7,-0.04,0.74123000000000006
PROS1,-0.03,0.78452
RSU1,0.09,0.18142
NUP88,-0.01,0.91252
ZNF318,0.01,0.88562
ETFB,0.08,0.51012
USP1,-0.03,0.72392
FEZ2,0.02,0.85148
GAPDH,0.05,0.80487
CASP3,-0.01,0.93286
DNAJA3,0.05,0.52228
RRP1B,0.02,0.69324
GDPD5,-0.08,0.28927
SCYL3,-0.06,0.34748
RBM6,0.04,0.73483
MYCBP2,0.06,0.61441
ETS1,-0.04,0.65323
DUSP11,0.08,0.38661
ARID4B,-0.06,0.50473
RUVBL1,-0.08,0.3467
GPER1,0,0.97263
ACBD3,0.05,0.54366
HYOU1,0.03,0.66044
PCBD1,-0.11,0.36529
RFX5,-0.03,0.60473
CDK2,0.03,0.70608
PTPRC,-0.06,0.65863
CD40,-0.03,0.62696
TBXA2R,-0.01,0.91302
PLSCR3,0.03,0.61578
PTGS2,0.07,0.38131
SFN,0.01,0.94173
GHR,-0.11,0.26229
ADRB2,0.01,0.87379
HLA-DRA,NA,NA
PTPN6,-0.02,0.79704
PRKCH,-0.01,0.95518
KCNK1,-0.08,0.41121
