HGNC_Symbol,LFC,p
RFNG,-0.08,0.4956
PYGL,0.48,0.11209
FGFR2,-0.17,0.15648
MMP2,0.28,0.46837
LRPAP1,-0.02,0.86679
WASF3,-0.12,0.44703
CRK,-0.02,0.4455
MSH6,0.03,0.41685
KLHL21,0.09,0.4762
GLRX,0.45,0.02942
EBP,-0.24,0.03544
SYNE2,-0.62,0.06458
SLC35F2,NA,NA
CDKN1A,0.45,0.14587
EPHA3,0.32,0.47145
ABL1,-0.09,0.32831
TP53BP1,0.02,0.04715
TCEA2,0.11,0.28465
STX1A,-0.32,0.03204
CISD1,NA,NA
COL1A1,0.03,0.58934
KCTD5,NA,NA
PTK2,-0.07,0.58019
TERF2IP,0.02,0.90101
DECR1,0.08,0.67899
SNX11,NA,NA
EBNA1BP2,0.06,0.56643
BCL7B,-0.06,0.5666
FDFT1,-0.1,0.38833
DNAJB1,0.19,0.05321
NPC1,-0.47,0.03567
SNCA,-0.59,0.15138
PSME2,0.08,0.42821
PSIP1,0.15,0.21628
COG2,-0.07,0.61505
RALA,0.2,0.22333
RPA2,-0.46,0.10717
SCP2,0.03,0.79163
NCK2,-0.32,0.3305
CDK6,0.04,0.65411
CDC42,-0.16,0.28148
ADO,0.02,0.87062
JUN,0.18,0.24227
TMCO1,0.06,0.62534
TSPAN4,0.14,0.50812
HSPA1A,-0.01,0.7579
RAD51C,0.4,0.14452
ITGAE,0.12,0.45915
EGFR,0.25,0.45518
PRR7,NA,NA
SLC25A4,0.09,0.30458
FKBP4,-0.08,0.37654
EIF5,0.21,0.26524
SYPL1,-0.31,0.07841
ACAT2,-0.22,0.17439
RAB4A,-0.05,0.56304
RNF167,-0.03,0.75082
PSMD10,0.04,0.78216
TESK1,0.11,0.26676
BAMBI,-0.34,0.07269
CRKL,-0.42,0.12175
UTP14A,NA,NA
EAPP,0.27,0.18086
PLSCR1,0.8,0.03824
CIAPIN1,0.06,0.5952
SMNDC1,-0.09,0.54259
ARHGEF12,0.03,0.80655
MPC2,0.24,0.247
CDC25B,-0.12,0.49675
INPP1,-0.2,0.16969
CYCS,0.14,0.35155
CALM3,-0.06,0.59551
CAB39,NA,NA
IER3,0.21,0.26627
HSPD1,0,0.98213
PIK3C2B,-0.13,0.47236
FIS1,NA,NA
DLD,0.24,0.17179
MALT1,0.17,0.67125
TPD52L2,0.1,0.52518
ACD,-0.14,0.1564
NUCB2,0.26,0.07848
PMAIP1,-0.74,0.13491
GTF2A2,0.19,0.2195
ITFG1,NA,NA
KTN1,0.03,0.85398
USP7,0.01,0.9239
SNX6,NA,NA
DNTTIP2,-0.04,0.7837
PSMD9,-0.1,0.40233
MYCBP,-0.36,0.14662
PIH1D1,NA,NA
LAGE3,-0.03,0.74955
CLSTN1,-0.02,0.84418
ARID5B,0.08,0.4433
PDLIM1,0.22,0.37025
GPC1,-0.05,0.64097
SCARB1,-0.21,0.07887
MVP,-0.21,0.23983
NUP93,-0.08,0.55605
GADD45B,0.03,0.66884
ASAH1,-0.05,0.52443
SOX2,-0.15,0.49268
PDGFA,-0.36,0.15754
ATP6V1D,0.07,0.57685
VDAC1,-0.03,0.86647
MKNK1,0.17,0.1747
LPGAT1,-0.16,0.34649
LYRM1,0.22,0.06788
NR3C1,-0.13,0.25694
COG7,-0.11,0.70664
ACLY,0.02,0.80401
UGDH,-0.06,0.53754
PCMT1,0.08,0.69259
USP14,0.26,0.0494
PNKP,NA,NA
MLLT11,-0.13,0.34074
PSRC1,NA,NA
MAPK9,-0.03,0.83444
IGF2BP2,NA,NA
NUP133,-0.11,0.35077
TXLNA,0.07,0.62442
DCUN1D4,0.08,0.56412
ECH1,-0.14,0.22745
NRAS,-0.87,0.10221
TBC1D31,0.28,0.41754
NPRL2,0.07,0.36884
ITGB5,0.03,0.45529
STXBP1,-0.03,0.7412
VAT1,-0.15,0.35408
DNAJB2,-0.11,0.46472
KDM5B,0.2,0.10934
ELOVL6,-0.33,0.14924
GATA2,-0.32,0.22946
DFFB,-0.18,0.66077
POLR2K,0.25,0.27408
PSMD2,0.03,0.74286
GRN,-0.29,0.31253
TRAM2,0.24,0.28606
TMEM50A,NA,NA
GLOD4,-0.03,0.86326
SCCPDH,0.05,0.74292
CCNE2,-1.38,0.0011
YME1L1,0.11,0.51915
HSD17B11,NA,NA
TES,0.44,0.25704
GNA11,-0.03,0.75011
DUSP3,-0.05,0.55648
STX4,-0.09,0.39751
UBE2L6,0.18,0.17226
MAP7,0.15,0.55163
TRIM2,-0.11,0.37289
AKAP8,0.01,0.92246
BLVRA,-0.05,0.80657
XPNPEP1,-0.04,0.86689
RAB21,-0.09,0.48729
HTATSF1,-0.04,0.72173
PLA2G4A,0.55,0.24092
MBNL1,0.09,0.50069
NOSIP,NA,NA
ATP2C1,-0.11,0.3803
PHKA1,0.6,0.06455
GRB10,0.01,0.95336
RBKS,NA,NA
PHKB,0.26,0.08572
ANO10,NA,NA
CHIC2,NA,NA
PHGDH,-0.15,0.17991
TCEAL4,0.11,0.29727
POP4,-0.12,0.37926
TIMP2,0,0.14414
ARHGEF2,-0.29,0.08525
CRYZ,0.09,0.69915
EVL,NA,NA
CIRBP,-0.06,0.57434
MTFR1,-0.28,0.27249
RPL39L,0.03,0.91254
MAP3K4,0.07,0.61091
CREG1,-0.08,0.71621
PAF1,0.03,0.7934
CSNK2A2,0.06,0.66391
JADE2,0.06,0.54554
HMGCR,-0.1,0.4639
ZMYM2,0.12,0.34158
RPN1,-0.25,0.09355
CANT1,NA,NA
TRAPPC3,0.05,0.6825
TOMM34,0.17,0.30064
KAT6B,-0.11,0.32286
ITGB1BP1,0.32,0.16771
SLC27A3,NA,NA
MFSD10,-0.12,0.30266
HSPB1,0.33,0.08087
SLC25A46,-0.38,0.22018
NRIP1,-0.05,0.80227
CRTAP,0.1,0.52576
NNT,0.18,0.41346
MAPKAPK3,0.02,0.62829
TIMM22,NA,NA
IPO13,-0.11,0.41874
GNB5,-0.1,0.55998
CD320,NA,NA
MTHFD2,0.31,0.35257
FAT1,-0.02,0.90176
AGL,0.04,0.76141
EDEM1,0,0.99499
MAT2A,-0.22,0.26605
COG4,-0.22,0.04447
MEF2C,0.09,0.71082
SIRT3,NA,NA
CYTH1,-0.02,0.91692
MCOLN1,NA,NA
FOXO4,-0.23,0.28943
GTF2E2,-0.06,0.63477
JMJD6,0.01,0.65056
EED,0.14,0.32412
ST3GAL5,0.04,0.66924
BLCAP,0.11,0.34238
PWP1,0.07,0.61768
NGRN,NA,NA
STUB1,NA,NA
ABHD6,NA,NA
FKBP14,NA,NA
SLC25A13,-0.24,0.29661
TATDN2,-0.04,0.74418
PLA2G15,-0.5,0.11816
PIP4K2B,0.06,0.58086
DHX29,0.19,0.29206
CSK,-0.08,0.53927
PTPN12,0.14,0.31814
WFS1,-0.04,0.77258
RB1,0.11,0.35797
PCK2,-0.02,0.95337
COPS7A,-0.11,0.4214
RAP1GAP,-0.06,0.20388
ST7,-0.13,0.38806
VPS28,NA,NA
ETV1,-0.24,0.36641
RNH1,-0.27,0.08126
XPO7,0.02,0.85077
NFATC4,-0.08,0.61875
PNP,0.29,0.3178
RAB11FIP2,0.04,0.77192
ILK,-0.11,0.20697
NCOA3,0.43,0.06599
ATF1,0.73,0.02087
GNAI1,-0.21,0.17903
SNX13,-0.67,0.04326
TICAM1,0.05,0.71478
SPEN,0.04,0.82435
PSMG1,0.02,0.93503
TSC22D3,0.08,0.36842
SDHB,-0.1,0.42942
TXNL4B,NA,NA
NIPSNAP1,-0.04,0.76329
ADAT1,NA,NA
RPIA,-0.13,0.27267
PCCB,-0.12,0.39851
SORBS3,-0.18,0.1591
CHEK1,0.8,0.0737
CCDC86,-0.18,0.61277
SQSTM1,-0.13,0.29685
BDH1,-0.1,0.47623
ATG3,NA,NA
HTRA1,-0.1,0.53786
FAH,0.32,0.34815
ABCB6,0.19,0.44775
LSM5,0.33,0.12458
NIT1,-0.1,0.4892
GAA,-0.01,0.96147
STAT5B,-0.26,0.26423
EIF4G1,-0.17,0.14969
SKIV2L,-0.11,0.41995
NCAPD2,0.63,0.06101
BECN1,-0.16,0.10548
ARHGAP1,-0.16,0.09484
FSD1,NA,NA
HSPA4,-0.22,0.15135
CEP57,-0.09,0.66064
PAFAH1B3,-0.15,0.29548
GNPDA1,0.09,0.32837
PARP1,-0.15,0.3442
GABPB1,-0.33,0.07879
SNAP25,0.02,0.88384
FOXJ3,0.05,0.6118
VGLL4,0.19,0.22529
SLC11A2,0,0.9997
RBM15B,0.19,0.13152
ELAVL1,-0.3,0.58639
STK10,0,0.97968
PTK2B,-0.1,0.33338
NCK1,-0.15,0.45654
MAPK13,0.05,0.8209
PPARD,0.06,0.69869
GPATCH8,0.29,0.03431
MAST2,0.06,0.78941
ZNF589,NA,NA
TGFB3,-0.04,0.73827
CCNB1,0.02,0.33662
ATP11B,0.03,0.77997
ATF5,0.22,0.19401
CGRRF1,0.11,0.39539
DDIT4,0.27,0.40448
TNIP1,-0.05,0.8416
PSMB10,-0.01,0.91194
PRAF2,-0.12,0.27185
SESN1,NA,NA
WIPF2,0.3,0.0254
HACD3,NA,NA
TPM1,0.12,0.32763
MAPKAPK2,0.07,0.45595
TOPBP1,0.14,0.26035
SPP1,-0.53,0.16768
MTF2,0.12,0.53181
SMAD3,-0.21,0.24873
SPAG7,0.02,0.82519
SPTLC2,-0.51,0.31422
CASP7,0.67,0.0557
NUP85,NA,NA
TMEM109,-0.07,0.49527
RAE1,-0.01,0.68664
SCRN1,0.06,0.62627
PRKCQ,-0.23,0.18477
PLOD3,-0.28,0.1049
NFIL3,0.02,0.91751
GNAI2,-0.38,0.00413
ACAA1,0,0.47972
NOTCH1,NA,NA
CEBPZ,-0.02,0.81264
PAFAH1B1,-0.03,0.82029
WDR7,0.01,0.8993
IGF1R,0.01,0.47366
CDK7,-0.01,0.80649
VAV3,NA,NA
CETN3,0.29,0.18497
HAT1,0.21,0.06475
PAN2,-0.09,0.56729
TSPAN3,0.01,0.93984
DDX42,-0.01,0.93514
GOLT1B,NA,NA
PDIA5,0.12,0.73128
SMARCD2,-0.07,0.70082
TSEN2,NA,NA
EPN2,-0.35,0.03505
ALDOA,-0.11,0.44521
SLC25A14,-0.19,0.46524
MAP4K4,-0.09,0.72888
TRAK2,-0.02,0.91923
OXA1L,0.28,0.02544
CCDC85B,0.06,0.28571
CXCR4,-0.06,0.71505
RAB27A,0.18,0.57177
KDM3A,0.19,0.11094
SMC3,0.12,0.36851
PAK4,-0.15,0.232
CCNH,0.11,0.4297
TRIM13,-0.01,0.91907
HERPUD1,0.09,0.44667
ELAC2,-0.09,0.73328
TRIB3,NA,NA
PCM1,0.24,0.48355
DRAP1,-0.04,0.71224
MOK,0.04,0.7085
AKT1,-0.11,0.25556
RPA3,0.04,0.40696
EXOSC4,NA,NA
P4HA2,0.32,0.05545
PDHX,0.1,0.36503
TBPL1,0.06,0.77214
PPIE,0.03,0.6729
SCAND1,NA,NA
TOR1A,0.18,0.16519
DMTF1,-0.01,0.95829
PIK3CA,0.13,0.43877
KEAP1,-0.27,0.09465
PTPRF,0,0.97356
PAK1,-0.09,0.67461
LAP3,NA,NA
SLC35B1,0.14,0.29726
MIF,-0.39,0.18639
MLEC,0.09,0.44548
CAPN1,0.04,0.71642
CD58,0.62,0.11532
MICALL1,NA,NA
UBR7,NA,NA
EPB41L2,-0.04,0.71657
DDR1,-0.08,0.62784
HSD17B10,-0.1,0.34999
TLK2,0.03,0.79942
TARBP1,-0.1,0.48073
DNM1,-0.14,0.1526
CCDC92,NA,NA
ZFP36,0.2,0.60723
USP6NL,-0.1,0.74895
NR1H2,-0.2,0.2125
STK25,0.06,0.62133
NOL3,-0.28,0.29867
SSBP2,0.03,0.85826
NMT1,0.06,0.23987
CAST,0.15,0.68598
PPP2R5A,0.12,0.30169
ANXA7,-0.1,0.60232
PIK3C3,-0.35,0.049
CASK,0.06,0.13757
NSDHL,0.02,0.83741
G3BP1,0.19,0.18614
COL4A1,-0.12,0.756
ADGRG1,-0.02,0.91886
IFNAR1,-0.26,0.41984
HEBP1,NA,NA
TUBB6,NA,NA
CTTN,0.04,0.74674
APP,0.04,0.63638
GALE,-0.38,0.05063
ABCF1,0.14,0.17993
PSME1,0.12,0.3276
SHB,0.29,0.46501
TMED10,0.12,0.30069
ADI1,NA,NA
PAX8,-0.1,0.5685
ZNF395,NA,NA
RAB31,0.1,0.65583
UBE3C,0.07,0.58013
PEX11A,0.59,0.0698
IGF2R,0.19,0.13747
UFM1,NA,NA
XBP1,0.04,0.81498
CCND3,0,0.9537
CERK,NA,NA
MRPL12,0.11,0.25912
IFRD2,-0.01,0.95045
RPA1,-0.11,0.37165
MAMLD1,0.03,0.79003
HMG20B,-0.22,0.18885
PSMF1,0.1,0.41932
ECD,-0.25,0.10515
BCL2,0.03,0.56991
EGR1,0.01,0.94324
ABCC5,0.13,0.26577
KIF5C,-0.01,0.91661
RALB,0.03,0.75187
PGM1,0.05,0.71738
RPS6,0.02,0.87274
MRPS2,NA,NA
PAK6,NA,NA
PIK3R4,0.01,0.95486
TBC1D9B,0.07,0.5261
APPBP2,0.11,0.34589
COASY,0.07,0.61906
ATF6,-0.2,0.45821
SPRED2,0.19,0.54967
TFDP1,0.21,0.51888
TCERG1,0.11,0.46008
TJP1,0.15,0.66649
IDE,0.75,0.05115
GTPBP8,NA,NA
OXSR1,-0.01,0.92839
CTSD,-0.1,0.48832
CBLB,-0.29,0.21996
MAPK1IP1L,0.05,0.67999
HDAC2,0.14,0.32382
CDK5R1,-0.18,0.29722
BZW2,NA,NA
DNAJC15,NA,NA
RPP38,-0.01,0.95698
SOX4,-0.13,0.63131
PPP2R5E,-0.1,0.4404
C2CD5,0.08,0.48394
GFPT1,0.26,0.04517
FBXO11,NA,NA
INSIG1,-0.24,0.09499
BNIP3L,0.21,0.35248
CHP1,0.26,0.37934
FBXO21,0.12,0.24031
ME2,0.16,0.21209
LBR,-0.3,0.07114
ADAM10,-0.05,0.72155
IGHMBP2,-0.05,0.56981
RHEB,0.19,0.37794
TIAM1,-0.12,0.46381
CNDP2,NA,NA
NFATC3,-0.01,0.77826
CD44,-0.32,0.37673
CLTC,0.21,0.21577
FAM20B,0.16,0.28738
HSPA8,0.05,0.66683
LIPA,-0.27,0.17203
RNMT,0.06,0.64498
ARNT2,0.07,0.60586
CLIC4,-0.42,0.06514
FAS,-0.45,0.21544
SYNGR3,0.03,0.85629
HIF1A,0.18,0.19274
MTA1,-0.18,0.11737
IQGAP1,-0.22,0.2832
TCTA,-0.22,0.06857
NUSAP1,NA,NA
HK1,NA,NA
C5,-0.03,0.88304
PIGB,-0.08,0.43841
DYNLT3,-0.03,0.85419
TXNRD1,0.03,0.78198
BRCA1,0.3,0.23845
PIK3R3,0.06,0.24362
TRAP1,-0.09,0.4879
MBNL2,-0.02,0.92835
PKIG,0.06,0.67274
STAT1,0.03,0.30035
PFKL,-0.22,0.05156
PPP2R3C,NA,NA
PGAM1,-0.1,0.24452
PIN1,0.04,0.76004
PAICS,0.14,0.39758
MAP2K5,0.16,0.27634
KAT6A,-0.02,0.59786
BIRC2,0.16,0.22576
EFCAB14,-0.07,0.52426
CHERP,0.11,0.25752
LGMN,-0.15,0.25544
CSNK1E,-0.04,0.62516
SNX7,0.52,0.0669
AKR7A2,0.03,0.80939
CNOT4,-0.02,0.85191
HEATR1,NA,NA
ALDH7A1,0.06,0.7348
INPP4B,0.39,0.25096
ABHD4,NA,NA
CHN1,0.05,0.68325
TLE1,0.17,0.12445
WDR61,0.08,0.52081
USP22,-0.13,0.20377
FHL2,0.07,0.69898
HERC6,NA,NA
RPS5,0.03,0.82845
CASP2,0.21,0.47575
BHLHE40,-0.1,0.57571
CAMSAP2,0.04,0.82634
PPOX,0.14,0.36623
PTPN1,0.22,0.18868
EXT1,0.13,0.58165
ZNF274,-0.87,0.0516
CNPY3,-0.06,0.86784
CCP110,0.03,0.8626
BLMH,-0.09,0.50961
VPS72,0.01,0.94619
SMC1A,0.37,0.11844
POLB,-0.01,0.96012
YTHDF1,NA,NA
CCNA1,-0.03,0.81282
SOCS2,-0.2,0.50741
DDX10,0.09,0.45601
NUDCD3,-0.08,0.66333
GADD45A,0.06,0.71148
PARP2,0.03,0.4912
CSRP1,-0.31,0.15845
PRSS23,0.22,0.48617
TIPARP,0.07,0.68901
BID,0.31,0.1424
CBR1,-0.17,0.48948
SENP6,-0.09,0.71465
BPHL,0.12,0.29872
TEX10,NA,NA
COPB2,0.1,0.351
DAXX,0.08,0.61749
LYPLA1,0.08,0.76866
CDKN1B,0.11,0.37913
APBB2,-0.07,0.32461
CASC3,0,0.99167
STMN1,-0.09,0.41421
SMC4,-0.5,0.27698
NFE2L2,-0.02,0.89654
NPDC1,NA,NA
ALDOC,-0.07,0.56696
MCUR1,NA,NA
BAD,0.01,0.93114
FASTKD5,NA,NA
IL13RA1,0.37,0.28719
SLC1A4,0.02,0.7521
SMARCA4,0.09,0.50047
PRKAG2,NA,NA
FYN,0.04,0.73441
ATP1B1,-0.24,0.18138
FAIM,NA,NA
HDAC6,-0.14,0.41023
ZW10,-0.22,0.58008
ZNF131,-0.17,0.18446
MCM3,-0.06,0.76897
RPS6KA1,-0.36,0.13817
PSMD4,-0.01,0.93849
IARS2,0.01,0.92692
DNMT1,0.03,0.84304
CREB1,0.04,0.46009
ARPP19,-0.07,0.64536
SUPV3L1,0.12,0.42027
RHOA,-0.02,0.5596
HADH,-0.01,0.14139
MYO10,0.07,0.76805
GFOD1,NA,NA
DUSP22,NA,NA
PPIC,0.62,0.12122
SACM1L,0.01,0.92945
MRPS16,NA,NA
SATB1,0.21,0.17702
PUF60,0.13,0.20514
TRAPPC6A,-0.14,0.26965
STAMBP,0.01,0.93273
UBE3B,0.06,0.63037
PECR,NA,NA
DFFA,0.24,0.21807000000000001
TIMM9,NA,NA
C2CD2L,-0.2,0.63409
DUSP6,-0.02,0.93047
FOXO3,0.06,0.67748
MBTPS1,0.16,0.21037
ERBB3,-0.32,0.17364
SGCB,0.01,0.98709
DAG1,0.09,0.49327
MEST,0.04,0.81733
MYLK,-0.04,0.80901
DNM1L,0.05,0.77679
POLR1C,-0.13,0.41251
ANKRD10,NA,NA
CDK4,-0.03,0.80606
ID2,-0.59,0.31759
TM9SF3,NA,NA
LYN,0.27,0.35109
OXCT1,0.11,0.46571
MRPL19,-0.16,0.22703
APOE,0,0.99981
PTPRK,-0.03,0.67039
TXNDC9,-0.08,0.60538
SLC35A1,0,0.99069
CALU,0.02,0.90911
SPTAN1,0.1,0.48844
BNIP3,0.15,0.25156
MTERF3,NA,NA
SUZ12,0.03,0.85262
ADH5,0.26,0.15171
ENOPH1,NA,NA
EML3,0.08,0.49321
ZNF451,-0.19,0.27128
PRCP,0.04,0.76093
PPP1R13B,0.09,0.67762
IGFBP3,0.05,0.33285
RBM34,0.24,0.37864
POLG2,0.13,0.50471
PGRMC1,0.01,0.94611
ARL4C,0.02,0.81181
CHMP4A,NA,NA
TRIB1,-0.22,0.48812
AKAP8L,-0.08,0.75295
PCNA,0.06,0.43488
RFC5,-0.18,0.50318
ZMIZ1,0,0.98218
CPNE3,0.22,0.15904
DERA,NA,NA
DCK,0.24,0.13244
IKBKB,-0.06,0.88005
SHC1,0.23,0.19104
ISOC1,NA,NA
POLR2I,0.04,0.73168
KDELR2,-0.16,0.08467
KIAA0100,0.01,0.92769
CCNA2,-0.28,0.29299
TBP,-0.13,0.36409
FBXL12,NA,NA
CORO1A,-0.38,0.09083
PDS5A,0.16,0.22609
ARFIP2,-0.08,0.57384
CCND1,-0.01,0.59877
MSRA,NA,NA
FBXO7,-0.24,0.06355
TGFBR2,-0.12,0.61717
FOS,-0.51,0.04618
KDM5A,0.19,0.31364
ERBB2,0.18,0.2965
VAPB,-0.01,0.57406
CLPX,0.42,0.012
GMNN,NA,NA
ICMT,0.08,0.60848
STAT3,0.09,0.46103
MACF1,0.04,0.73641
TP53BP2,0.05,0.77434
RFC2,-0.02,0.88194
DHRS7,0.04,0.7158
PROS1,0.24,0.3951
RSU1,-0.03,0.29399
NUP88,0.03,0.4938
ZNF318,0.28,0.07811
ETFB,-0.11,0.44917
USP1,0.06,0.60461
FEZ2,0.17,0.57182
GAPDH,-0.05,0.33051
CASP3,0.35,0.00843
DNAJA3,-0.18,0.35238
RRP1B,0.11,0.47661
GDPD5,0.09,0.55883
SCYL3,-0.05,0.73127
RBM6,0.17,0.18002
MYCBP2,-0.1,0.55186
ETS1,-0.32,0.23481
DUSP11,0.01,0.97184
ARID4B,0.24,0.37864
RUVBL1,-0.1,0.21267
GPER1,0.15,0.4973
ACBD3,-0.05,0.75808
HYOU1,-0.16,0.11651
PCBD1,0,0.98912
RFX5,0.15,0.2731
CDK2,-0.16,0.4191
PTPRC,-0.44,0.24311
CD40,0.45,0.05974
TBXA2R,0.17,0.14415
PLSCR3,NA,NA
PTGS2,0.19,0.55051
SFN,0.17,0.34552
GHR,0.44,0.14622
ADRB2,0.13,0.61622
HLA-DRA,-0.46,0.19113
PTPN6,1.01,0.01327
PRKCH,0.01,0.97076
KCNK1,-0.08,0.67788
