HGNC_Symbol,LFC,p
ARHGEF2,-0.17,0.60132
CRYZ,1.01,0.14315
EVL,-0.53,0.40508
CIRBP,-0.24,0.68941
MTFR1,-0.48,0.31733
RPL39L,-0.62,0.38285
MAP3K4,-0.01,0.99088
CREG1,-0.49,0.37586
PAF1,-0.68,0.31416
CSNK2A2,-0.31,0.69661
JADE2,-0.34,0.17783
HMGCR,-0.15,0.61954
ZMYM2,-0.49,0.39434
RPN1,-0.07,0.92713
CANT1,-0.38,0.48685
TRAPPC3,-0.86,0.29936
TOMM34,0.17,0.82881
KAT6B,-0.6,0.26994
ITGB1BP1,-0.4,0.5476
SLC27A3,0.07,0.91612
MFSD10,-0.32,0.57536
HSPB1,1.17,0.14253
SLC25A46,-0.6,0.57588
NRIP1,-0.1,0.6327
CRTAP,-0.19,0.32131
NNT,-0.03,0.37589
MAPKAPK3,1.25,0.06091
TIMM22,0.1,0.75486
IPO13,-0.17,0.80255
GNB5,-0.36,0.52422
CD320,-0.65,0.38575
MTHFD2,-0.02,0.9837
FAT1,-0.47,0.64394
AGL,0.17,0.81425
EDEM1,0.44,0.60041
MAT2A,-0.13,0.81998
COG4,0.32,0.59613
MEF2C,-0.22,0.53258
SIRT3,0.08,0.44291
CYTH1,0.19,0.38686
MCOLN1,-0.12,0.90455
FOXO4,-0.09,0.90983
GTF2E2,-0.28,0.73225
JMJD6,-0.27,0.70065
EED,-0.52,0.51102
ST3GAL5,0.01,0.9866
BLCAP,-0.17,0.8153
PWP1,-0.14,0.72247
NGRN,1.41,0.05285
STUB1,0.11,0.87689
ABHD6,-0.05,0.60319
FKBP14,-0.18,0.73361
SLC25A13,-0.11,0.80697
TATDN2,0.56,0.28808
PLA2G15,-0.14,0.81847
PIP4K2B,0.29,0.51411
DHX29,-0.73,0.33514
CSK,-0.44,0.51701
PTPN12,-0.59,0.443
WFS1,0.5,0.41762
RB1,-0.16,0.79661
PCK2,-0.36,0.62446
COPS7A,-0.81,0.28767
RAP1GAP,-0.06,0.71795
ST7,-0.07,0.91433
VPS28,-0.24,0.73281
ETV1,-0.84,0.23699
RNH1,-0.14,0.83911
XPO7,0.55,0.43335
NFATC4,0.3,0.33966
PNP,1.14,0.253
RAB11FIP2,-0.12,0.86284
ILK,0.48,0.39023
NCOA3,-0.61,0.23893
ATF1,0,0.62313
GNAI1,-0.67,0.42342
SNX13,-0.12,0.6199
TICAM1,-0.16,0.81902
SPEN,-0.44,0.39405
PSMG1,-0.42,0.53707
TSC22D3,0.01,0.56824
SDHB,-0.09,0.62735
TXNL4B,0.45,0.29362
NIPSNAP1,-0.43,0.51421
ADAT1,-0.61,0.36642
RPIA,0.13,0.85895
PCCB,-0.41,0.36792
SORBS3,-0.29,0.68742
CHEK1,0.35,0.60772
CCDC86,-0.47,0.47872
SQSTM1,-0.18,0.63668
BDH1,-0.47,0.4673
ATG3,0.22,0.63587
HTRA1,0.02,0.97663
FAH,0.35,0.55196
ABCB6,0.1,0.3511
LSM5,-0.62,0.06236
NIT1,-0.28,0.5027
GAA,-0.03,0.96728
STAT5B,-0.25,0.35017
EIF4G1,-0.13,0.59281
SKIV2L,-0.3,0.64755
NCAPD2,0.41,0.51309
BECN1,-0.35,0.31885
ARHGAP1,0.11,0.59306
FSD1,-0.32,0.684
HSPA4,-0.37,0.4103
CEP57,-0.43,0.34439
PAFAH1B3,0.18,0.83852
GNPDA1,0.03,0.96842
PARP1,0.21,0.71771
GABPB1,-0.33,0.60466
SNAP25,-1.02,0.16744
FOXJ3,-0.44,0.59835
VGLL4,0.24,0.53817
SLC11A2,-0.2,0.60055
RBM15B,-0.1,0.59349
ELAVL1,-0.34,0.43164
STK10,-0.16,0.81691
PTK2B,0.33,0.21903
NCK1,-0.11,0.38418
MAPK13,-1.04,0.22094
PPARD,-0.22,0.66627
GPATCH8,-0.36,0.61298
MAST2,-0.17,0.57524
ZNF589,-0.3,0.59893
TGFB3,-0.37,0.5931
CCNB1,0.11,0.23037
ATP11B,0.88,0.196
ATF5,0.05,0.50563
CGRRF1,0.07,0.92772
DDIT4,0.12,0.8897
TNIP1,0.13,0.5659
PSMB10,-0.63,0.38188
PRAF2,-0.24,0.74851
SESN1,0.07,0.92199
WIPF2,-0.18,0.71155
HACD3,-0.38,0.70485
TPM1,0,0.54717
MAPKAPK2,-0.02,0.70959
TOPBP1,-0.24,0.73646
SPP1,-0.34,0.10655
MTF2,-0.06,0.51882
SMAD3,-0.19,0.75987
SPAG7,-0.68,0.36371
SPTLC2,0.25,0.54193
CASP7,0.5,0.59543
NUP85,-0.07,0.943
TMEM109,-0.21,0.7545
RAE1,0.01,0.55256
SCRN1,-0.15,0.84157
PRKCQ,-0.1,0.61576
PLOD3,-0.04,0.95578
NFIL3,-1.19,0.21249
GNAI2,-0.36,0.3743
ACAA1,-0.19,0.77729
NOTCH1,0.25,0.43055
CEBPZ,0.74,0.37851
PAFAH1B1,-0.68,0.39412
WDR7,-0.39,0.66391
IGF1R,0.18,0.50043
CDK7,-0.19,0.77219
VAV3,0.08,0.82207
CETN3,-0.66,0.45473
HAT1,-1.36,0.12548
PAN2,-0.55,0.47941
TSPAN3,-0.17,0.81885
DDX42,-0.48,0.43441
GOLT1B,-0.69,0.40708
PDIA5,0.11,0.8605
SMARCD2,-0.14,0.83237
TSEN2,-0.65,0.26265
EPN2,-0.43,0.4348
ALDOA,0.4,0.55457
SLC25A14,-0.14,0.71055
MAP4K4,-0.18,0.74615
TRAK2,-0.34,0.64564
OXA1L,-0.99,0.27872
CCDC85B,-0.05,0.66497
CXCR4,0.15,0.57253
RAB27A,-0.05,0.68752
KDM3A,-0.47,0.4922
SMC3,0.27,0.67518
PAK4,-0.06,0.44738
CCNH,0.04,0.52916
TRIM13,-0.93,0.1778
HERPUD1,-0.66,0.43186
ELAC2,-0.09,0.667
TRIB3,-0.12,0.43755
PCM1,-0.17,0.82217
DRAP1,0.43,0.44533
MOK,0.13,0.83294
AKT1,0.19,0.81772
RPA3,-0.74,0.40178
EXOSC4,1.54,0.06737
P4HA2,0.63,0.31002999999999997
PDHX,0.18,0.79459
TBPL1,-0.3,0.65456
PPIE,-0.12,0.44515
SCAND1,0.09,0.27731
TOR1A,0.02,0.62628
DMTF1,-0.38,0.57975
PIK3CA,0.15,0.44984
KEAP1,-0.03,0.97014
PTPRF,-0.12,0.43745
PAK1,-0.33,0.39677
LAP3,0.89,0.2429
SLC35B1,-0.37,0.6039
MIF,-0.15,0.69328
MLEC,-0.18,0.71646
CAPN1,0.66,0.25872
CD58,0.08,0.87341
MICALL1,-1.68,0.05797
UBR7,-0.74,0.44179
EPB41L2,0.1,0.82347
DDR1,0.04,0.72095
HSD17B10,-0.33,0.60967
TLK2,-0.4,0.42994
TARBP1,-0.56,0.42014
DNM1,-0.35,0.5843
CCDC92,-0.15,0.80783
ZFP36,-0.08,0.92858
USP6NL,-0.54,0.39818
NR1H2,0.08,0.89819
STK25,0.32,0.60526
NOL3,-0.24,0.558
SSBP2,0.08,0.52364
NMT1,0.3,0.34163
CAST,-0.82,0.22163
PPP2R5A,0.42,0.4166
ANXA7,-0.61,0.4369
PIK3C3,-0.23,0.31293
CASK,-0.19,0.57572
NSDHL,0.22,0.71319
G3BP1,0.59,0.24387
COL4A1,0.33,0.63911
ADGRG1,0.33,0.62984
IFNAR1,-0.15,0.71095
HEBP1,-0.58,0.4946
TUBB6,-0.21,0.83883
CTTN,-0.33,0.43665
APP,-0.03,0.76798
GALE,-0.13,0.42808
ABCF1,0.21,0.72607
PSME1,0.25,0.79936
SHB,-1.6,0.10213
TMED10,-0.29,0.60447
ADI1,-1.06,0.22947
PAX8,0.17,0.53594
ZNF395,0.43,0.40469
RAB31,0.18,0.63303
UBE3C,0.01,0.45627
PEX11A,-0.24,0.7746
IGF2R,-0.33,0.47361
UFM1,-0.62,0.15041
XBP1,-0.26,0.71707
CCND3,0.71,0.29503
CERK,0.03,0.96631
MRPL12,-0.13,0.75248
IFRD2,-0.37,0.50365
RPA1,0.05,0.54912
MAMLD1,-0.14,0.83919
HMG20B,0.28,0.58731
PSMF1,-0.11,0.79783
ECD,-0.72,0.48118
BCL2,-0.53,0.23513
EGR1,-0.64,0.10594
ABCC5,-0.19,0.78736
KIF5C,-0.44,0.49488
RALB,0.38,0.63008
PGM1,-0.62,0.42665
RPS6,0.1,0.81134
MRPS2,-0.61,0.43398
PAK6,0.2,0.77205
PIK3R4,0.27,0.60045
TBC1D9B,-0.07,0.80004
APPBP2,0.02,0.45213
COASY,-0.39,0.58816
ATF6,0.15,0.18605
SPRED2,0.08,0.54134
TFDP1,0.08,0.54945
TCERG1,0.06,0.44392
TJP1,-0.37,0.63952
IDE,0.36,0.43768
GTPBP8,-1.42,0.11039
OXSR1,-0.52,0.42454
CTSD,-0.35,0.41443
CBLB,-0.21,0.60439
MAPK1IP1L,-0.24,0.69737
HDAC2,0.51,0.47696
CDK5R1,-0.39,0.51626
BZW2,0.02,0.968
DNAJC15,-0.37,0.59584
RPP38,-0.47,0.67985
SOX4,-0.26,0.51137
PPP2R5E,0.26,0.47594
C2CD5,-0.36,0.594
GFPT1,0.62,0.21901
FBXO11,-0.15,0.59259
INSIG1,0.14,0.68226
BNIP3L,-0.5,0.47952
CHP1,-0.4,0.54257
FBXO21,-0.26,0.71
ME2,-0.2,0.65025
LBR,-0.52,0.51304
ADAM10,-0.33,0.57485
IGHMBP2,-0.1,0.74128
RHEB,-0.15,0.56794
TIAM1,-0.02,0.80153
CNDP2,-0.28,0.51126
NFATC3,-0.48,0.45775
CD44,-0.23,0.43727
CLTC,0.03,0.27064
FAM20B,-0.02,0.39098
HSPA8,-0.45,0.63593
LIPA,-0.56,0.45192
RNMT,-0.39,0.6422
ARNT2,-0.27,0.69259
CLIC4,-0.06,0.43615
FAS,-0.36,0.34394
SYNGR3,-0.3,0.69158
HIF1A,-0.06,0.93815
MTA1,-0.04,0.84514
IQGAP1,0.05,0.61622
TCTA,0.15,0.80421
NUSAP1,0.51,0.51827
HK1,-0.33,0.60682
C5,-0.34,0.55673
PIGB,-0.95,0.09751
DYNLT3,-0.4,0.58313
TXNRD1,-0.64,0.37974
BRCA1,0.2,0.18962
PIK3R3,-0.11,0.4249
TRAP1,-0.14,0.74293
MBNL2,-0.48,0.36583
PKIG,-0.15,0.81001
STAT1,-0.45,0.29847
PFKL,-0.18,0.64493
PPP2R3C,1.14,0.06798
PGAM1,-0.54,0.48596
PIN1,0.04,0.85669
PAICS,-0.66,0.18799
MAP2K5,-0.15,0.74871
KAT6A,0.16,0.54761
BIRC2,-0.17,0.82949
EFCAB14,0.29,0.37922
CHERP,-0.12,0.71759
LGMN,-0.07,0.92447
CSNK1E,-0.13,0.81691
SNX7,0.07,0.94346
AKR7A2,-0.95,0.25659
CNOT4,-0.24,0.66974
HEATR1,-0.45,0.46141
ALDH7A1,0.96,0.2393
INPP4B,-0.53,0.50279
ABHD4,0.05,0.76286
CHN1,-0.17,0.78797
TLE1,-0.06,0.49759
WDR61,-0.66,0.3336
USP22,-0.24,0.56521
FHL2,0.15,0.85896
HERC6,-0.46,0.41775
RPS5,0.27,0.5593
CASP2,0.12,0.47355
BHLHE40,0.92,0.24729
CAMSAP2,-0.52,0.47443
PPOX,-0.3,0.67756
PTPN1,0.05,0.65746
EXT1,-0.15,0.51756
ZNF274,0.13,0.84924
CNPY3,0.19,0.25541
CCP110,0.11,0.85116
BLMH,0.81,0.23299
VPS72,-0.15,0.85594
SMC1A,0.19,0.32454
POLB,0.17,0.52633
YTHDF1,-0.48,0.54361
CCNA1,-0.19,0.80827
SOCS2,0.12,0.76525
DDX10,1.29,0.08141
NUDCD3,-0.65,0.28427
GADD45A,-0.44,0.55019
PARP2,-0.67,0.49545
CSRP1,0.48,0.49616
PRSS23,-0.33,0.57332
TIPARP,0.61,0.44655
BID,0.08,0.18265
CBR1,-0.55,0.50505
SENP6,-0.45,0.39078
BPHL,-0.22,0.72135
TEX10,-0.14,0.15777
COPB2,-0.33,0.62915
DAXX,-0.24,0.6998
LYPLA1,-1.03,0.17216
CDKN1B,-0.15,0.83479
APBB2,0,0.51241
CASC3,0.07,0.92111
STMN1,-0.07,0.55296
SMC4,0.03,0.39219
NFE2L2,0.31,0.28789
NPDC1,0.01,0.98428
ALDOC,-0.15,0.83013
MCUR1,0.21,0.4249
BAD,-0.22,0.51014
FASTKD5,-0.83,0.38389
IL13RA1,-0.16,0.60478
SLC1A4,-0.02,0.35613
SMARCA4,-0.24,0.52213
PRKAG2,-0.14,0.63778
FYN,-0.26,0.26714
ATP1B1,-0.47,0.51886
FAIM,-0.77,0.37753
HDAC6,0.02,0.90454
ZW10,-1.35,0.1648
ZNF131,-0.93,0.22872
MCM3,-0.4,0.42664
RPS6KA1,0.66,0.41176
PSMD4,-0.17,0.59138
IARS2,0.13,0.83697
DNMT1,-1.11,0.25161
CREB1,0.13,0.41671
ARPP19,0.18,0.40262
SUPV3L1,-0.92,0.24174
RHOA,0.14,0.58285
HADH,-1.18,0.13308
MYO10,0.6,0.43443
GFOD1,-0.05,0.93434
DUSP22,-0.35,0.59087
PPIC,-0.31,0.67974
SACM1L,0,0.99545
MRPS16,-0.62,0.27232
SATB1,-0.54,0.46002
PUF60,-0.45,0.53581
TRAPPC6A,-0.38,0.52251
STAMBP,-0.57,0.43553
UBE3B,-0.1,0.44542
PECR,-0.33,0.39863
DFFA,0.47,0.4321
TIMM9,-0.55,0.44334
C2CD2L,-0.67,0.32433
DUSP6,-0.71,0.10501
FOXO3,-0.09,0.5676
MBTPS1,-0.32,0.46295
ERBB3,0.11,0.46423
SGCB,-0.2,0.6247
DAG1,-0.16,0.54741
MEST,-0.58,0.36361
MYLK,-0.25,0.65875
DNM1L,-0.71,0.33819
POLR1C,-0.72,0.35649
ANKRD10,0.11,0.39783
CDK4,-0.04,0.95168
ID2,-0.59,0.34485
TM9SF3,-0.03,0.45246
LYN,0.19,0.66574
OXCT1,-0.5,0.39445
MRPL19,-0.09,0.64389
APOE,0.33,0.57345
PTPRK,-0.27,0.69612
TXNDC9,0.17,0.50753
SLC35A1,-0.26,0.71256
CALU,-0.56,0.32443
SPTAN1,-0.07,0.29144
BNIP3,-0.37,0.65128
MTERF3,-0.26,0.68839
SUZ12,-0.17,0.33097
ADH5,-0.18,0.7029
ENOPH1,0.01,0.99284
EML3,0.51,0.27541
ZNF451,-0.34,0.40939
PRCP,0.78,0.29701
PPP1R13B,0.25,0.70706
IGFBP3,-0.02,0.84886
RBM34,-0.19,0.49254
POLG2,-0.86,0.31537
PGRMC1,0.37,0.29885
ARL4C,-0.7,0.31454
CHMP4A,-1.48,0.05991
TRIB1,-0.16,0.22881
AKAP8L,-0.07,0.59979
PCNA,0.7,0.32397
RFC5,-0.09,0.89294
ZMIZ1,-0.27,0.58245
CPNE3,0,0.81109
DERA,-0.59,0.52203
DCK,0.32,0.60629
IKBKB,0.03,0.32374000000000003
SHC1,0.5,0.50267
ISOC1,-0.04,0.8239
POLR2I,-0.23,0.72691
KDELR2,-0.44,0.52249
KIAA0100,0.24,0.77494
CCNA2,-0.26,0.64837
TBP,-0.19,0.78054
FBXL12,0.21,0.30563
CORO1A,-0.24,0.66932
PDS5A,-1.33,0.03041
ARFIP2,0.15,0.82358
CCND1,-0.57,0.25048
MSRA,0.34,0.41952
FBXO7,0.33,0.30566
TGFBR2,-0.2,0.81349
FOS,-1.01,0.15626
KDM5A,0.1,0.21826
ERBB2,-0.06,0.39152
VAPB,0.06,0.45726
CLPX,-0.25,0.54199
GMNN,1.12,0.25378
ICMT,0.17,0.80164
STAT3,-0.28,0.58957
MACF1,-0.27,0.42713
TP53BP2,1.04,0.13198
RFC2,-0.18,0.64695
DHRS7,-0.02,0.92271
PROS1,-1.47,0.1432
RSU1,-0.01,0.54193
NUP88,-0.16,0.74035
ZNF318,0.09,0.62431
ETFB,-0.27,0.74568
USP1,-0.52,0.43564
FEZ2,-0.18,0.77373
GAPDH,-0.12,0.76574
CASP3,-1.08,0.18948
DNAJA3,-0.32,0.66601
RRP1B,0.31,0.57006
GDPD5,-0.14,0.85159
SCYL3,-1.56,0.07275
RBM6,-0.96,0.19545
MYCBP2,-0.65,0.38666
ETS1,-0.36,0.39996
DUSP11,0.85,0.31441
ARID4B,0.11,0.5461
RUVBL1,-0.2,0.8195
GPER1,-0.67,0.33847
ACBD3,0,0.22651
HYOU1,-0.11,0.87265
PCBD1,0.37,0.5164
RFX5,-0.37,0.5794
CDK2,-0.11,0.82915
PTPRC,-0.02,0.42051
CD40,0.07,0.46552
TBXA2R,-0.84,0.19961
PLSCR3,-0.56,0.4541
PTGS2,-0.19,0.70184
SFN,-0.02,0.15245
GHR,0.77,0.18629
ADRB2,0.15,0.82861
HLA-DRA,-0.08,0.8975
PTPN6,-0.27,0.64632
PRKCH,0.29,0.66684
KCNK1,-0.35,0.63501
