HGNC_Symbol,LFC,p
AKAP8,-0.29,0.078
BLVRA,0.14,0.25681
XPNPEP1,-0.01,0.91568
RAB21,-0.03,0.59631
HTATSF1,0.2,0.1697
PLA2G4A,0.06,0.7809
MBNL1,-0.16,0.11485
NOSIP,0,0.95993
ATP2C1,0.23,0.0331
PHKA1,0.49,0.10112
GRB10,0.1,0.22466
RBKS,-0.01,0.94133
PHKB,-0.11,0.26742
ANO10,0.18,0.05297
CHIC2,-0.23,0.01637
PHGDH,0.14,0.45064
TCEAL4,-0.13,0.07131
POP4,0.07,0.51449
TIMP2,0.1,0.5311
ARHGEF2,0.05,0.63585
CRYZ,0.07,0.68279
EVL,0.25,0.02662
CIRBP,-0.29,0.16078
MTFR1,-0.25,0.17329
RPL39L,-0.27,0.08202
MAP3K4,-0.13,0.22868
CREG1,-0.1,0.40458
PAF1,-0.06,0.62119
CSNK2A2,-0.02,0.80117
JADE2,-0.07,0.56039
HMGCR,-0.05,0.81108
ZMYM2,-0.04,0.42209
RPN1,-0.01,0.88875
CANT1,-0.15,0.17126
TRAPPC3,-0.03,0.86852
TOMM34,0.12,0.21923
KAT6B,-0.06,0.68042
ITGB1BP1,0.03,0.86751
SLC27A3,0.09,0.65102
MFSD10,0.35,0.02266
HSPB1,0.15,0.65265
SLC25A46,-0.11,0.46221
NRIP1,-0.24,0.00785
CRTAP,0.05,0.76816
NNT,0.09,0.29133
MAPKAPK3,-0.15,0.43171
TIMM22,0.23,0.13354
IPO13,-0.01,0.95381
GNB5,0.07,0.58479
CD320,0.37,0.19328
MTHFD2,-0.42,0.16661
FAT1,0.06,0.80249
AGL,-0.05,0.61491
EDEM1,0.08,0.51793
MAT2A,-0.09,0.37525
COG4,0.07,0.65326
MEF2C,0.22,0.24237
SIRT3,0.02,0.85553
CYTH1,-0.17,0.15498
MCOLN1,0.08,0.65301
FOXO4,-0.14,0.42062
GTF2E2,0.09,0.45858
JMJD6,-0.14,0.56874
EED,0,0.98205
ST3GAL5,0.07,0.36656
BLCAP,0.14,0.20346
PWP1,0.06,0.51054
NGRN,0.18,0.05877
STUB1,0.12,0.0667
ABHD6,-0.09,0.41267
FKBP14,-0.2,0.1976
SLC25A13,-0.12,0.49545
TATDN2,0.04,0.57587
PLA2G15,0.12,0.4602
PIP4K2B,0.13,0.10842
DHX29,-0.06,0.413
CSK,0.11,0.4349
PTPN12,-0.25,0.0477
WFS1,0.01,0.9372
RB1,-0.09,0.44158
PCK2,0.08,0.6878
COPS7A,0.1,0.41384
RAP1GAP,0,0.97721
ST7,0,0.96036
VPS28,-0.06,0.58707
ETV1,0.08,0.46761
RNH1,0.09,0.37459
XPO7,0.21,0.23552
NFATC4,0.1,0.59984
PNP,-0.48,0.0515
RAB11FIP2,-0.11,0.23837
ILK,-0.05,0.62344
NCOA3,0.34,0.09989
ATF1,-0.35,0.01872
GNAI1,-0.25,0.14343
SNX13,0.05,0.58088
TICAM1,-0.16,0.34031
SPEN,0.41,0.15613
PSMG1,-0.21,0.2546
TSC22D3,0.09,0.75312
SDHB,0.21,0.07302
TXNL4B,0.04,0.79343
NIPSNAP1,0.47,7.7e-4
ADAT1,0.48,0.03946
RPIA,-0.17,0.27687
PCCB,0.36,9.7e-4
SORBS3,-0.07,0.74659
CHEK1,-0.14,0.40955
CCDC86,0.09,0.39959
SQSTM1,-0.04,0.65278
BDH1,0.17,0.09731
ATG3,-0.21,0.41576
HTRA1,-0.02,0.9143
FAH,0.08,0.68542
ABCB6,0.26,0.01866
LSM5,-0.1,0.47621
NIT1,0.01,0.92394
GAA,-0.12,0.43874
STAT5B,-0.04,0.80388
EIF4G1,0.98,0.00236
SKIV2L,0.02,0.87943
NCAPD2,-0.06,0.7456
BECN1,0.2,0.08601
ARHGAP1,-0.3,8.2e-4
FSD1,0.11,0.48023
HSPA4,0.29,0.21571
CEP57,0.5,0.007
PAFAH1B3,0.15,0.11157
GNPDA1,0.14,0.02059
PARP1,0,0.94239
GABPB1,0,0.9707
SNAP25,0.09,0.7328
FOXJ3,-0.13,0.15927
VGLL4,-0.06,0.55517
SLC11A2,-0.08,0.52972
RBM15B,0.1,0.28717
ELAVL1,-0.21,0.26506
STK10,-0.03,0.85717
PTK2B,-0.02,0.85019
NCK1,0.04,0.58431
MAPK13,0.05,0.73049
PPARD,-0.01,0.90641
GPATCH8,-0.19,0.04154
MAST2,0.28,0.04265
ZNF589,0.04,0.81959
TGFB3,-0.15,0.56442
CCNB1,-0.37,0.07122
ATP11B,-0.18,0.07828
ATF5,-0.04,0.77149
CGRRF1,0.07,0.45691
DDIT4,0.04,0.89643
TNIP1,-0.12,0.25538
PSMB10,-0.12,0.70802
PRAF2,-0.08,0.42845
SESN1,0,0.99828
WIPF2,0.1,0.16749
HACD3,-0.06,0.47108
TPM1,-0.04,0.75721
MAPKAPK2,-0.09,0.6602
TOPBP1,-0.15,0.22211
SPP1,-0.48,0.30596
MTF2,-0.16,0.171
SMAD3,-0.17,0.315
SPAG7,0.19,0.00412
SPTLC2,-0.32,0.06829
CASP7,-0.07,0.74946
NUP85,0.01,0.93984
TMEM109,-0.09,0.39766
RAE1,-0.09,0.46594
SCRN1,0.04,0.63021
PRKCQ,-0.24,0.16872
PLOD3,-0.01,0.94422
NFIL3,-0.62,0.12271
GNAI2,-0.17,0.26645
ACAA1,0.04,0.80856
NOTCH1,-0.03,0.83255
CEBPZ,0.04,0.58943
PAFAH1B1,0.05,0.76173
WDR7,0.02,0.86608
IGF1R,-0.16,0.18271
CDK7,0,0.98238
VAV3,0.4,0.00889
CETN3,0.02,0.79908
HAT1,-0.15,0.1776
PAN2,-0.02,0.91856
TSPAN3,0.11,0.04415
DDX42,-0.15,0.09992
GOLT1B,-0.08,0.62823
PDIA5,-0.08,0.57956
SMARCD2,-0.25,0.12731
TSEN2,0.17,0.20734
EPN2,0.61,0.00706
ALDOA,0.14,0.25851
SLC25A14,-0.05,0.68965
MAP4K4,-0.16,0.47361
TRAK2,0.05,0.81646
OXA1L,0.09,0.58332
CCDC85B,0.26,0.02045
CXCR4,0.01,0.95776
RAB27A,-0.08,0.6759
KDM3A,-0.06,0.5977
SMC3,1.11,0.00771
PAK4,-0.05,0.74438
CCNH,-0.22,0.04991
TRIM13,-0.02,0.74471
HERPUD1,-0.17,0.27667
ELAC2,-0.23,0.14706
TRIB3,-0.08,0.639
PCM1,-0.19,0.02298
DRAP1,-0.13,0.1763
MOK,0.11,0.56723
AKT1,0.15,0.13905
RPA3,0.07,0.63344
EXOSC4,0.13,0.06435
P4HA2,0.16,0.29041
PDHX,0,0.99703
TBPL1,-0.08,0.30654
PPIE,0.01,0.94735
SCAND1,-0.06,0.59653
TOR1A,0.02,0.88812
DMTF1,0.05,0.45344
PIK3CA,-0.17,0.06927
KEAP1,0.01,0.88799
PTPRF,0.51,7e-4
PAK1,-0.08,0.82679
LAP3,-0.55,0.28445
SLC35B1,-0.24,0.00978
MIF,0.14,0.29594
MLEC,0.33,0.3202
CAPN1,0.21,0.16428
CD58,-0.1,0.5677
MICALL1,-0.34,0.15299
UBR7,-0.03,0.78669
EPB41L2,-0.02,0.83507
DDR1,-0.02,0.90006
HSD17B10,-0.28,0.07231
TLK2,0.04,0.60048
TARBP1,-0.21,0.27261
DNM1,-0.06,0.64684
CCDC92,0.06,0.56198
ZFP36,-0.64,0.06095
USP6NL,-0.09,0.54508
NR1H2,0.06,0.52263
STK25,0.01,0.92079
NOL3,0.02,0.86129
SSBP2,0,0.96157
NMT1,-0.02,0.90397
CAST,-0.24,0.05178
PPP2R5A,0.1,0.40695
ANXA7,-0.23,0.00883
PIK3C3,-0.09,0.37771
CASK,0.04,0.64453
NSDHL,0.08,0.50091
G3BP1,-0.05,0.53224
COL4A1,-0.31,0.38712
ADGRG1,0.03,0.89825
IFNAR1,0.08,0.45478
HEBP1,-0.04,0.60245
TUBB6,-0.43,0.09383
CTTN,0.01,0.90179
APP,0.07,0.44929
GALE,-0.12,0.52094
ABCF1,-0.1,0.25114
PSME1,-0.6,0.21933
SHB,-0.13,0.51778
TMED10,-0.27,0.06737
ADI1,0.32,0.15457
PAX8,0.01,0.90737
ZNF395,-0.07,0.64334
RAB31,0.11,0.602
UBE3C,-0.08,0.51583
PEX11A,0.02,0.90491
IGF2R,-0.3,0.02179
UFM1,0.08,0.41352
XBP1,-0.5,0.01459
CCND3,0.01,0.96941
CERK,-0.05,0.63528
MRPL12,0.21,0.21296
IFRD2,0.16,0.22978
RPA1,-0.18,0.01616
MAMLD1,0.11,0.26882
HMG20B,-0.08,0.6685
PSMF1,-0.12,0.18404
ECD,0.06,0.23347
BCL2,-0.12,0.39713
EGR1,-0.21,0.56989
ABCC5,0.17,0.06574
KIF5C,0.56,0.06075
RALB,0.23,0.06577
PGM1,0.07,0.47635
RPS6,0.25,0.03196
MRPS2,-0.13,0.24111
PAK6,0.3,0.02704
PIK3R4,-0.11,0.23734
TBC1D9B,0.18,0.02078
APPBP2,-0.1,0.17968
COASY,0.03,0.82702
ATF6,-0.36,0.06757
SPRED2,0,0.98731
TFDP1,0.08,0.13094
TCERG1,-0.17,0.16236
TJP1,-0.11,0.49935
IDE,-0.09,0.43865
GTPBP8,-0.11,0.21262
OXSR1,-0.21,0.04038
CTSD,-0.11,0.31463
CBLB,-0.19,0.21138
MAPK1IP1L,0.25,0.01676
HDAC2,0.11,0.19738
CDK5R1,-0.06,0.58287
BZW2,0.08,0.56296
DNAJC15,0.07,0.62264
RPP38,-0.14,0.26111
SOX4,-0.02,0.93155
PPP2R5E,-0.13,0.06498
C2CD5,-0.03,0.81517
GFPT1,-0.1,0.50113
FBXO11,-0.36,0.04319
INSIG1,-0.1,0.56812
BNIP3L,-0.06,0.52231
CHP1,-0.03,0.82374
FBXO21,-0.28,0.04504
ME2,0.1,0.21036
LBR,-0.19,0.20089
ADAM10,-0.3,0.07697
IGHMBP2,0.02,0.83208
RHEB,0.16,0.02118
TIAM1,0.05,0.60741
CNDP2,-0.19,0.0444
NFATC3,-0.3,0.08769
CD44,-0.69,0.13994
CLTC,0.07,0.57183
FAM20B,0.06,0.64034
HSPA8,0.09,0.55059
LIPA,-0.15,0.21583
RNMT,-0.13,0.20787
ARNT2,0.11,0.36259
CLIC4,-0.51,0.06705
FAS,-0.01,0.95848
SYNGR3,0.1,0.55783
HIF1A,-0.2,0.09733
MTA1,0.29,0.0408
IQGAP1,-0.53,0.00376
TCTA,-0.01,0.89934
NUSAP1,0.09,0.71836
HK1,0.03,0.83276
C5,-0.05,0.74292
PIGB,0.02,0.79174
DYNLT3,0.03,0.77971
TXNRD1,0.11,0.30017
BRCA1,-0.19,0.46226
PIK3R3,-0.08,0.37015
TRAP1,0.14,0.16106
MBNL2,-0.1,0.16815
PKIG,0.03,0.75288
STAT1,-0.91,0.22837
PFKL,0.05,0.54662
PPP2R3C,0.13,0.03921
PGAM1,0.17,0.07845
PIN1,0.14,0.39124
PAICS,0.02,0.74455
MAP2K5,0.07,0.6411
KAT6A,-0.13,0.11242
BIRC2,-0.03,0.6767
EFCAB14,-0.2,0.16861
CHERP,-0.03,0.51651
LGMN,-0.23,0.35349
CSNK1E,0.17,0.03419
SNX7,-0.01,0.89927
AKR7A2,0.18,0.06116
CNOT4,-0.15,0.14855
HEATR1,-0.1,0.41313
ALDH7A1,0.21,0.25564
INPP4B,0.1,0.44935
ABHD4,-0.01,0.93842
CHN1,0.02,0.8848
TLE1,0.24,0.08658
WDR61,-0.06,0.71039
USP22,0.18,0.0446
FHL2,-0.08,0.70626
HERC6,-0.79,0.28673
RPS5,0.03,0.74436
CASP2,-0.09,0.2741
BHLHE40,-0.13,0.52389
CAMSAP2,1.06,1.4e-4
PPOX,0.02,0.87742
PTPN1,0.19,0.16903
EXT1,-0.01,0.94501
ZNF274,-0.23,0.10894
CNPY3,0.06,0.65706
CCP110,-0.3,0.00449
BLMH,-0.05,0.74776
VPS72,0.06,0.41293
SMC1A,0.09,0.60576
POLB,0.07,0.42624
YTHDF1,-0.23,0.16082
CCNA1,0.06,0.7154
SOCS2,-0.14,0.27804
DDX10,-0.1,0.45949
NUDCD3,0.11,0.24585
GADD45A,-0.72,0.11889
PARP2,-0.04,0.76737
CSRP1,-0.23,0.15594
PRSS23,-0.3,0.19791
TIPARP,-0.52,0.03347
BID,0.24,0.07005
CBR1,-0.39,0.03845
SENP6,-0.01,0.81645
BPHL,0.24,0.07151
TEX10,-0.04,0.66933
COPB2,-0.04,0.48472
DAXX,-0.38,0.04504
LYPLA1,-0.05,0.54191
CDKN1B,-0.23,0.00465
APBB2,-0.04,0.79416
CASC3,-0.05,0.55965
STMN1,-0.02,0.90961
SMC4,-0.01,0.92645
NFE2L2,-0.21,0.27589
NPDC1,0.18,0.04642
ALDOC,0.22,0.28261
MCUR1,0.33,0.00241
BAD,0.21,0.00969
FASTKD5,-0.23,0.0614
IL13RA1,-0.25,0.22321
SLC1A4,0.14,0.27714
SMARCA4,0.1,0.31345
PRKAG2,-0.04,0.82079
FYN,0.03,0.78811
ATP1B1,0.08,0.28604
FAIM,0.08,0.56423
HDAC6,0.02,0.78435
ZW10,-0.19,0.11853
ZNF131,0.41,0.0241
MCM3,-0.03,0.81687
RPS6KA1,-0.06,0.77965
PSMD4,0.03,0.75329
IARS2,0.04,0.6412
DNMT1,-0.12,0.31813
CREB1,0.27,0.18116
ARPP19,0.29,0.19497
SUPV3L1,0.1,0.28267
RHOA,-0.07,0.38072
HADH,0.15,0.22225
MYO10,0.09,0.68409
GFOD1,0.13,0.41309
DUSP22,0.07,0.3234
PPIC,-0.18,0.3814
SACM1L,-0.07,0.48611
MRPS16,-0.15,0.44654
SATB1,0.01,0.89156
PUF60,0.07,0.15875
TRAPPC6A,-0.11,0.54588
STAMBP,-0.12,0.05967
UBE3B,0.18,0.0422
PECR,-0.1,0.69757
DFFA,0,0.96963
TIMM9,-0.08,0.36995
C2CD2L,-0.11,0.50456
DUSP6,-0.1,0.72783
FOXO3,0.04,0.6126
MBTPS1,0.01,0.88386
ERBB3,-0.28,0.13879
SGCB,0.01,0.96083
DAG1,0.13,0.2251
MEST,0.25,0.03165
MYLK,-0.18,0.37202
DNM1L,0.05,0.73142
POLR1C,0.07,0.50963
ANKRD10,0.05,0.67469
CDK4,-0.08,0.48324
ID2,0.15,0.22621
TM9SF3,-0.02,0.82298
LYN,-0.68,0.10234
OXCT1,0.18,0.29483
MRPL19,0.14,0.33282
APOE,0.16,0.51098
PTPRK,-0.03,0.79143
TXNDC9,-0.21,0.07772
SLC35A1,-0.11,0.20064
CALU,-0.18,0.30192
SPTAN1,-0.03,0.76404
BNIP3,0.24,0.04324
MTERF3,0.01,0.89867
SUZ12,-0.26,0.0011
ADH5,-0.09,0.47218
ENOPH1,0.1,0.08813
EML3,0.04,0.79298
ZNF451,-0.16,0.19981
PRCP,0.2,0.07812
PPP1R13B,0.17,0.18387
IGFBP3,-0.73,0.04296
RBM34,-0.06,0.45058
POLG2,-0.09,0.5341
PGRMC1,0.16,0.54121
ARL4C,0.5,0.01981
CHMP4A,0.08,0.4569
TRIB1,-0.17,0.4301
AKAP8L,-0.06,0.69016
PCNA,-0.08,0.41055
RFC5,-0.12,0.28562
ZMIZ1,-0.1,0.27838
CPNE3,0.17,0.3055
DERA,-0.08,0.53733
DCK,-0.08,0.37664
IKBKB,0.02,0.86191
SHC1,-0.06,0.81508
ISOC1,-0.13,0.32956
POLR2I,0.01,0.89855
KDELR2,-0.08,0.60409
KIAA0100,0.64,0.06295
CCNA2,-0.01,0.95966
TBP,0.04,0.71877
FBXL12,-0.05,0.59467
CORO1A,0.03,0.90615
PDS5A,-0.05,0.6895
ARFIP2,0.04,0.60188
CCND1,0.25,0.2818
MSRA,0.01,0.88661
FBXO7,-0.25,0.01316
TGFBR2,-0.13,0.53583
FOS,-0.94,0.22862
KDM5A,0.02,0.91528
ERBB2,-0.14,0.48
VAPB,1.21,0.03502
CLPX,0,0.98871
GMNN,0.15,0.6133
ICMT,0.01,0.94025
STAT3,-0.06,0.74991
MACF1,-0.04,0.67429
TP53BP2,-0.09,0.71361
RFC2,0.05,0.65269
DHRS7,0.08,0.38089
PROS1,-0.07,0.69718
RSU1,-0.12,0.50183
NUP88,-0.09,0.48536
ZNF318,0.08,0.63808
ETFB,0.1,0.26698
USP1,0.34,0.20029
FEZ2,-0.03,0.77774
GAPDH,0.06,0.47302
CASP3,-0.12,0.34035
DNAJA3,0.01,0.92118
RRP1B,-0.09,0.21567
GDPD5,0.1,0.25331
SCYL3,-0.17,0.22284
RBM6,-0.05,0.61639
MYCBP2,0.09,0.43705
ETS1,-0.04,0.8032
DUSP11,0.04,0.43308
ARID4B,-0.2,0.09406
RUVBL1,0.01,0.89537
GPER1,0.01,0.97366
ACBD3,0.44,0.13271
HYOU1,-0.03,0.76299
PCBD1,0.3,0.00633
RFX5,-0.03,0.85814
CDK2,-0.34,0.22919
PTPRC,0.2,0.61225
CD40,-0.03,0.79211
TBXA2R,0.03,0.89687
PLSCR3,-0.03,0.71916
PTGS2,-0.71,0.28789
SFN,-0.66,0.40045
GHR,0.08,0.65339
ADRB2,-0.2,0.4824
HLA-DRA,-0.66,0.36021
PTPN6,0.05,0.83168
PRKCH,-0.07,0.73828
KCNK1,0.39,0.282
