HGNC_Symbol,LFC,p
ITGAE,0.02,0.86301
EGFR,0.03,0.41961
PRR7,0.01,0.97601
SLC25A4,-0.14,0.57417
FKBP4,0.52,0.33658
EIF5,-0.08,0.59723
SYPL1,-0.04,0.62858
ACAT2,-0.43,0.10935
RAB4A,-0.01,0.70819
RNF167,-0.07,0.74509
PSMD10,-0.07,0.5748
TESK1,0.07,0.51992
BAMBI,0.15,0.38123
CRKL,-0.14,0.38908
UTP14A,-0.15,0.24373
EAPP,-0.01,0.96896
PLSCR1,0.75,0.14594
CIAPIN1,-0.09,0.24617
SMNDC1,-0.16,0.56934
ARHGEF12,0.22,0.33198
MPC2,-0.18,0.29116
CDC25B,-0.06,0.59354
INPP1,-0.22,0.19432
CYCS,-0.05,0.41822
CALM3,-0.02,0.63023
CAB39,-0.28,0.58445
IER3,0.16,0.50761
HSPD1,-0.35,0.35891
PIK3C2B,-0.34,0.40922
FIS1,-0.12,0.26717
DLD,-0.1,0.54632
MALT1,0.23,0.21508
TPD52L2,-0.01,0.9245
ACD,-0.28,0.57728
NUCB2,0.02,0.79827
PMAIP1,-0.03,0.36874
GTF2A2,0.16,0.08576
ITFG1,-0.11,0.35913
KTN1,0.03,0.64495
USP7,0,0.73816
SNX6,0.65,0.13535
DNTTIP2,-0.01,0.88259
PSMD9,-0.46,0.3138
MYCBP,-0.87,0.05142
PIH1D1,-0.1,0.47146
LAGE3,-0.08,0.54166
CLSTN1,-0.04,0.79628
ARID5B,0.22,0.35846
PDLIM1,0.21,0.32997
GPC1,-0.09,0.54535
SCARB1,-0.15,0.53179
MVP,0.22,0.8616
NUP93,-0.32,0.52939
GADD45B,0.59,0.10444
ASAH1,-0.15,0.22784
SOX2,0.76,0.3567
PDGFA,-0.78,0.32612
ATP6V1D,-0.18,0.47376
VDAC1,-0.27,0.46308
MKNK1,0.06,0.68614
LPGAT1,0.01,0.74578
LYRM1,0.01,0.93364
NR3C1,0.02,0.40478
COG7,0.05,0.68255
ACLY,-0.26,0.25574
UGDH,0.41,0.07267
PCMT1,-0.21,0.47752
USP14,-0.05,0.53404
PNKP,0.05,0.75869
MLLT11,-0.1,0.67295
PSRC1,-0.06,0.73203
MAPK9,-0.25,0.38222
IGF2BP2,0.15,0.55675
NUP133,-0.44,0.17143
TXLNA,-0.76,0.27957
DCUN1D4,-0.52,0.3387
ECH1,0.18,0.28264
NRAS,-0.02,0.89389
TBC1D31,-0.01,0.92216
NPRL2,0.52,0.16925
ITGB5,-0.18,0.39858
STXBP1,-0.1,0.57614
VAT1,-0.29,0.16965
DNAJB2,-0.02,0.86602
KDM5B,-0.13,0.20937
ELOVL6,-0.31,0.21542
GATA2,0.09,0.42857
DFFB,-0.19,0.47065
POLR2K,-0.16,0.25492
PSMD2,-0.01,0.944
GRN,0.02,0.49687
TRAM2,0.64,0.17338
TMEM50A,-0.01,0.8015
GLOD4,-0.09,0.54518
SCCPDH,-0.22,0.20455
CCNE2,-0.18,0.57687
YME1L1,-0.1,0.43148
HSD17B11,0.07,0.61586
TES,0.2,0.78288
GNA11,-0.03,0.64623
DUSP3,0,0.62249
STX4,-0.13,0.27521
UBE2L6,0.14,0.4182
MAP7,-0.19,0.54212
TRIM2,0.2,0.48916
AKAP8,-0.17,0.27584
BLVRA,0.03,0.45127
XPNPEP1,-0.06,0.77501
RAB21,0.27,0.58807
HTATSF1,0.02,0.75404
PLA2G4A,-0.36,0.30393
MBNL1,0.14,0.37361
NOSIP,0,0.98153
ATP2C1,-0.07,0.32234
PHKA1,0.36,0.64259
GRB10,0.1,0.53537
RBKS,-0.1,0.7198
PHKB,0.21,0.26733
ANO10,-0.23,0.05443
CHIC2,0.25,0.12433
PHGDH,0.15,0.2969
TCEAL4,-0.08,0.4713
POP4,0.06,0.35225
TIMP2,-0.31,0.47274
ARHGEF2,-0.09,0.58877
CRYZ,-0.44,0.21859
EVL,-0.08,0.48709
CIRBP,-0.13,0.72231
MTFR1,0.34,0.248
RPL39L,-0.06,0.80936
MAP3K4,-0.04,0.522
CREG1,-0.11,0.41676
PAF1,0.21,0.12803
CSNK2A2,-0.01,0.53752
JADE2,0.14,0.64634
HMGCR,-0.28,0.16757
ZMYM2,0.23,0.42078
RPN1,-0.07,0.58176
CANT1,-0.09,0.62617
TRAPPC3,-0.05,0.41487
TOMM34,-0.14,0.2884
KAT6B,0.26,0.30968
ITGB1BP1,0.08,0.21096
SLC27A3,-0.1,0.76918
MFSD10,-0.18,0.39404
HSPB1,0.39,0.34209
SLC25A46,-0.12,0.53932
NRIP1,0.05,0.66768
CRTAP,0.19,0.34395
NNT,0.3,0.30972
MAPKAPK3,-0.75,0.09932
TIMM22,0.07,0.38067
IPO13,-0.14,0.19238
GNB5,0.04,0.81957
CD320,-0.25,0.52245
MTHFD2,0.19,0.47154
FAT1,-0.07,0.68913
AGL,-0.02,0.8572
EDEM1,-0.07,0.85094
MAT2A,-0.06,0.42846
COG4,-0.22,0.40922
MEF2C,0.02,0.8064
SIRT3,0.13,0.52723
CYTH1,0.3,0.19745
MCOLN1,-0.69,0.27246
FOXO4,0.22,0.27096
GTF2E2,-0.05,0.7348
JMJD6,0.01,0.51039
EED,0.09,0.68726
ST3GAL5,-0.09,0.53096
BLCAP,-0.02,0.84476
PWP1,-0.16,0.31739
NGRN,0.04,0.7257
STUB1,-0.04,0.67676
ABHD6,-0.31,0.35977
FKBP14,0.13,0.4975
SLC25A13,-0.31,0.08667
TATDN2,-0.12,0.2821
PLA2G15,0.04,0.88719
PIP4K2B,-0.06,0.6434
DHX29,0.1,0.25366
CSK,-0.03,0.85525
PTPN12,0.29,0.29047
WFS1,-0.03,0.50695
RB1,-0.02,0.85404
PCK2,-0.34,0.10272
COPS7A,-0.25,0.18374
RAP1GAP,0.2,0.27441
ST7,-0.03,0.44436
VPS28,-0.08,0.53702
ETV1,-0.13,0.49004
RNH1,-0.22,0.12785
XPO7,-0.15,0.34418
NFATC4,-0.81,0.60149
PNP,0.4,0.17475
RAB11FIP2,-0.11,0.40326
ILK,-0.11,0.49466
NCOA3,-0.06,0.73391
ATF1,-0.05,0.74444
GNAI1,-0.03,0.88316
SNX13,-0.06,0.44223
TICAM1,0.16,0.56048
SPEN,0.06,0.30537
PSMG1,-0.16,0.48271
TSC22D3,0.23,0.36266
SDHB,-0.08,0.64625
TXNL4B,-0.01,0.50745
NIPSNAP1,-0.14,0.5712
ADAT1,0.11,0.51116
RPIA,0.26,0.14328
PCCB,-0.06,0.68996
SORBS3,-0.04,0.80195
CHEK1,0.52,0.19351
CCDC86,-0.02,0.87867
SQSTM1,-0.16,0.28382
BDH1,-0.18,0.56284
ATG3,-0.14,0.30175
HTRA1,0.02,0.874
FAH,0.25,0.45364
ABCB6,-2.09,0.13127
LSM5,-0.04,0.78395
NIT1,-0.01,0.40323
GAA,-0.24,0.12953
STAT5B,0.54,0.16118
EIF4G1,0,0.40049
SKIV2L,-0.2,0.11425
NCAPD2,0.21,0.37897
BECN1,0.03,0.5259
ARHGAP1,-0.05,0.86294
FSD1,-0.14,0.38639
HSPA4,-0.18,0.3397
CEP57,-0.01,0.44506
PAFAH1B3,0.63,0.37206
GNPDA1,-0.03,0.77148
PARP1,-0.15,0.13291
GABPB1,-1.32,0.22602
SNAP25,-0.06,0.50883
FOXJ3,0,0.55076
VGLL4,0.12,0.34329
SLC11A2,-0.06,0.77485
RBM15B,0.05,0.69338
ELAVL1,0.09,0.71725
STK10,-0.12,0.57043
PTK2B,-0.45,0.37884
NCK1,0.07,0.19624
MAPK13,-0.3,0.4623
PPARD,0.02,0.36193
GPATCH8,0.06,0.71648
MAST2,-0.37,0.47082
ZNF589,-0.14,0.3136
TGFB3,0.47,0.35262
CCNB1,0.03,0.84296
ATP11B,-0.08,0.7607
ATF5,-0.61,0.28625
CGRRF1,0.02,0.86518
DDIT4,0.11,0.71887
TNIP1,0.37,0.50428
PSMB10,0.02,0.92409
PRAF2,-0.08,0.79086
SESN1,0.01,0.96242
WIPF2,-0.12,0.2931
HACD3,-0.07,0.52198
TPM1,-0.07,0.65206
MAPKAPK2,0.16,0.43075
TOPBP1,-0.08,0.52717
SPP1,0.34,0.46535
MTF2,0.05,0.61483
SMAD3,-0.13,0.58032
SPAG7,-0.05,0.722
SPTLC2,0.33,0.23908
CASP7,0.5,0.13967
NUP85,-0.07,0.57579
TMEM109,0.16,0.42089
RAE1,-1.44,0.26034
SCRN1,-0.01,0.90723
PRKCQ,-0.52,0.37214
PLOD3,0.05,0.72649
NFIL3,0.38,0.03372
GNAI2,-0.11,0.37205
ACAA1,-0.06,0.26964
NOTCH1,-0.88,0.24503
CEBPZ,-0.07,0.49473
PAFAH1B1,-0.12,0.55155
WDR7,-0.4,0.19876
IGF1R,0.07,0.04309
CDK7,-0.2,0.53464
VAV3,0.14,0.14715
CETN3,0.06,0.73865
HAT1,0.12,0.40902
PAN2,0.13,0.34641
TSPAN3,-0.45,0.23324
DDX42,0.07,0.4741
GOLT1B,-0.29,0.2394
PDIA5,-0.15,0.35962
SMARCD2,0.06,0.67089
TSEN2,0.29,0.22517
EPN2,0.09,0.89322
ALDOA,-0.08,0.69215
SLC25A14,-0.16,0.52095
MAP4K4,0.27,0.20994
TRAK2,0.1,0.44681
OXA1L,-0.21,0.23396
CCDC85B,0.04,0.74699
CXCR4,-0.04,0.45255
RAB27A,0.14,0.40167
KDM3A,-0.27,0.51868
SMC3,0.23,0.27613
PAK4,-0.1,0.04923
CCNH,-0.15,0.30445
TRIM13,0.31,0.25494
HERPUD1,0.76,0.23923
ELAC2,0.46,0.31105
TRIB3,0,0.78648
PCM1,0.27,0.41822
DRAP1,-0.06,0.55101
MOK,0.08,0.60061
AKT1,0.02,0.85157
RPA3,-0.23,0.54454
EXOSC4,-0.49,0.33024
P4HA2,-0.08,0.21745
PDHX,-0.02,0.8535
TBPL1,-0.07,0.51058
PPIE,-0.06,0.76332
SCAND1,-0.09,0.37961
TOR1A,0,0.33591
DMTF1,0.09,0.39171
PIK3CA,0.08,0.49948
KEAP1,0.3,0.03425
PTPRF,-0.16,0.25302
PAK1,-0.34,0.37595
LAP3,0.08,0.69289
SLC35B1,-0.32,0.14525
MIF,-0.1,0.47317
MLEC,0.06,0.60611
CAPN1,-0.02,0.75607
CD58,0.12,0.25838
MICALL1,0.33,0.32654
UBR7,-0.08,0.56605
EPB41L2,0,0.58804
DDR1,0.01,0.82532
HSD17B10,-0.11,0.48192
TLK2,0.13,0.65094
TARBP1,-0.3,0.09648
DNM1,0.58,0.5725
CCDC92,-0.18,0.08938
ZFP36,0.09,0.83183
USP6NL,0.18,0.56954
NR1H2,-0.07,0.48033
STK25,-0.02,0.89881
NOL3,0.24,0.28054
SSBP2,0.11,0.4246
NMT1,0.03,0.88036
CAST,0.21,0.33292
PPP2R5A,-0.04,0.8271
ANXA7,-0.12,0.27176
PIK3C3,-0.08,0.5917
CASK,-0.1,0.70083
NSDHL,-0.03,0.67874
G3BP1,0.37,0.24305
COL4A1,0.14,0.43996
ADGRG1,0.09,0.51893
IFNAR1,0.18,0.54661
HEBP1,0.04,0.67505
TUBB6,0.76,0.12498
CTTN,0.31,0.31204
APP,-0.07,0.66099
GALE,-0.12,0.4877
ABCF1,-0.14,0.34819
PSME1,-0.25,0.05466
SHB,0.48,0.31967
TMED10,0.09,0.3843
ADI1,-0.04,0.80178
PAX8,0.19,0.65191
ZNF395,0.48,0.16483
RAB31,0.16,0.49355
UBE3C,0.14,0.51422
PEX11A,0.2,0.15474
IGF2R,0.24,0.43847
UFM1,0.12,0.23828
XBP1,-0.03,0.85623
CCND3,0.25,0.7251
CERK,0.11,0.45197
MRPL12,-0.1,0.57525
IFRD2,-0.09,0.4304
RPA1,-0.09,0.60395
MAMLD1,-0.07,0.63443
HMG20B,0.13,0.38369
PSMF1,-0.04,0.74584
ECD,-0.06,0.86736
BCL2,0.46,0.2789
EGR1,-0.2,0.51803
ABCC5,0.17,0.59746
KIF5C,0.48,0.38615
RALB,-0.1,0.63651
PGM1,0.1,0.46933
RPS6,-1.04,0.11079
MRPS2,-0.25,0.06318
PAK6,-0.05,0.84208
PIK3R4,-0.04,0.23295
TBC1D9B,-0.03,0.69349
APPBP2,0.18,0.30412
COASY,-0.11,0.32231
ATF6,0.04,0.33302
SPRED2,-0.07,0.49067
TFDP1,-0.04,0.55628
TCERG1,0.17,0.6483
TJP1,0.11,0.44462
IDE,0.09,0.54483
GTPBP8,-0.53,0.40979
OXSR1,-0.17,0.26011
CTSD,-0.13,0.36236
CBLB,-0.12,0.33283
MAPK1IP1L,0.23,0.33178
HDAC2,-0.03,0.88311
CDK5R1,0.36,0.73356
BZW2,-0.21,0.06863
DNAJC15,-0.04,0.72308
RPP38,-0.16,0.41036
SOX4,0.06,0.46646
PPP2R5E,-0.02,0.75667
C2CD5,-0.01,0.9626
GFPT1,0.2,0.48253
FBXO11,-0.62,0.21788
INSIG1,-0.11,0.47163
BNIP3L,0,0.48104
CHP1,-0.15,0.34451
FBXO21,0,0.80865
ME2,-0.15,0.27362
LBR,0.21,0.16225
ADAM10,0,0.88484
IGHMBP2,0.4,0.51013
RHEB,0.16,0.30562
TIAM1,-0.61,0.41718
CNDP2,0.37,0.3082
NFATC3,0.36,0.15227
CD44,-0.13,0.19429
CLTC,0.18,0.46009
FAM20B,-0.04,0.75409
HSPA8,-0.19,0.32944
LIPA,-0.19,0.81098
RNMT,0.33,0.1767
ARNT2,-0.01,0.93572
CLIC4,0.25,0.54762
FAS,-0.23,0.53191
SYNGR3,-0.19,0.55944
HIF1A,0.05,0.68495
MTA1,-0.16,0.19004
IQGAP1,-0.01,0.77697
TCTA,-0.03,0.7803
NUSAP1,0.08,0.92091
HK1,-0.05,0.67647
C5,-0.03,0.86608
PIGB,0.01,0.94046
DYNLT3,-0.1,0.38032
TXNRD1,0.01,0.75157
BRCA1,0.44,0.15236
PIK3R3,0.07,0.76049
TRAP1,0.36,0.21666
MBNL2,0.01,0.79089
PKIG,-0.04,0.83087
STAT1,-0.18,0.54191
PFKL,-0.04,0.8024
PPP2R3C,0.18,0.316
PGAM1,-0.11,0.35656
PIN1,-0.1,0.69745
PAICS,0.02,0.7906
MAP2K5,-0.21,0.17157
KAT6A,0.44,0.1501
BIRC2,0.06,0.58803
EFCAB14,0.33,0.57309
CHERP,-0.56,0.56214
LGMN,-0.18,0.54911
CSNK1E,-0.41,0.05404
SNX7,-0.08,0.65912
AKR7A2,-0.17,0.20878
CNOT4,0.08,0.60798
HEATR1,0.65,0.32608
ALDH7A1,0.04,0.70918
INPP4B,0.14,0.62709
ABHD4,0.13,0.75584
CHN1,-0.01,0.93386
TLE1,-0.08,0.4903
WDR61,-0.04,0.34742
USP22,0.48,0.32421
FHL2,0.01,0.96302
HERC6,0.4,0.54001999999999994
RPS5,0.11,0.44776
CASP2,-0.05,0.51557
BHLHE40,1.02,0.10113
CAMSAP2,0.05,0.6703
PPOX,-0.17,0.41706
PTPN1,0.27,0.67365
EXT1,-0.05,0.88604
ZNF274,0.17,0.35273
CNPY3,-0.1,0.54647
CCP110,-0.1,0.5115
BLMH,-0.11,0.73417
VPS72,-2.75,0.01198
SMC1A,-0.2,0.45205
POLB,-0.32,0.29613
YTHDF1,0.06,0.65951
CCNA1,-0.63,0.03177
SOCS2,0.01,0.45478
DDX10,-1.13,0.17367
NUDCD3,0,0.69143
GADD45A,0.45,0.11548
PARP2,-0.09,0.3558
CSRP1,0.15,0.26538
PRSS23,1.05,0.17442
TIPARP,0.29,0.11453
BID,-0.15,0.3435
CBR1,-0.2,0.33766
SENP6,-0.2,0.45554
BPHL,-0.02,0.92608
TEX10,0.2,0.10909
COPB2,-0.79,0.33776
DAXX,0.19,0.19196
LYPLA1,0.01,0.39081
CDKN1B,-0.05,0.65099
APBB2,-0.1,0.37192
CASC3,0.26,0.03494
STMN1,-0.2,0.72962
SMC4,0.03,0.75171
NFE2L2,0.82,0.17069
NPDC1,-0.13,0.40291
ALDOC,-0.04,0.78116
MCUR1,-0.01,0.89761
BAD,-0.5,0.21551
FASTKD5,0.09,0.73146
IL13RA1,0.03,0.34788
SLC1A4,0.14,0.4404
SMARCA4,-0.11,0.37271
PRKAG2,0.05,0.48066
FYN,0.2,0.23213
ATP1B1,-0.07,0.69109
FAIM,-0.06,0.68245
HDAC6,-1.06,0.05738
ZW10,-0.03,0.70775
ZNF131,-0.06,0.47885
MCM3,-0.02,0.82524
RPS6KA1,0.17,0.36884
PSMD4,0.05,0.68539
IARS2,-0.07,0.72776
DNMT1,-0.18,0.18161
CREB1,0.01,0.38161
ARPP19,-0.23,0.27792
SUPV3L1,-0.05,0.64526
RHOA,-0.13,0.75531
HADH,-0.24,0.37215
MYO10,0.24,0.28566
GFOD1,0.05,0.66596
DUSP22,-0.09,0.36678
PPIC,-0.18,0.51379
SACM1L,-0.1,0.34177
MRPS16,-0.93,0.20815
SATB1,0.26,0.1402
PUF60,-0.15,0.15752
TRAPPC6A,-0.13,0.5723
STAMBP,-0.06,0.64954
UBE3B,0.24,0.37826
PECR,0.14,0.60204
DFFA,0.13,0.56022
TIMM9,-0.15,0.2618
C2CD2L,-0.67,0.25408
DUSP6,-0.3,0.22709
FOXO3,-0.02,0.63499
MBTPS1,0.03,0.6366
ERBB3,0.2,0.51552
SGCB,0.09,0.48881
DAG1,-0.09,0.40332
MEST,-0.32,0.1023
MYLK,0.09,0.47714
DNM1L,-0.57,0.2657
POLR1C,-0.06,0.5802
ANKRD10,-0.16,0.52807
CDK4,0.03,0.81363
ID2,0.04,0.52585
TM9SF3,-0.11,0.39696
LYN,0.46,0.17528
OXCT1,-0.18,0.5069
MRPL19,0.14,0.45557
APOE,0.01,0.92387
PTPRK,0.17,0.635
TXNDC9,-0.25,0.14987
SLC35A1,-0.12,0.32771
CALU,-0.09,0.67049
SPTAN1,-0.15,0.62477
BNIP3,0.07,0.65743
MTERF3,-0.04,0.70127
SUZ12,0.22,0.46417
ADH5,-0.12,0.35856
ENOPH1,-0.17,0.25589
EML3,0.29,0.31336
ZNF451,0.01,0.51968
PRCP,-0.02,0.55572
PPP1R13B,0.01,0.94219
IGFBP3,0.1,0.34903
RBM34,-0.45,0.51293
POLG2,-0.17,0.67267
PGRMC1,-0.2,0.38763
ARL4C,-0.11,0.58778
CHMP4A,0.03,0.82749
TRIB1,-0.61,0.16832
AKAP8L,0.13,0.55198
PCNA,-0.12,0.47414
RFC5,-0.1,0.54507
ZMIZ1,-0.87,0.46926
CPNE3,0.08,0.52128
DERA,0.21,0.20998
DCK,-0.12,0.37272
IKBKB,0.21,0.40775
SHC1,0.14,0.45886
ISOC1,-0.07,0.56048
POLR2I,0.02,0.83451
KDELR2,-0.07,0.50808
KIAA0100,0.07,0.74159
CCNA2,-0.19,0.47127
TBP,-0.15,0.30464
FBXL12,-0.06,0.60949
CORO1A,-0.15,0.39482
PDS5A,-0.01,0.72701
ARFIP2,-0.12,0.7483
CCND1,0.28,0.50904
MSRA,-0.41,0.15803
FBXO7,0,0.75351
TGFBR2,-0.01,0.7504
FOS,1.06,0.13822
KDM5A,0.05,0.20908
ERBB2,0.6,0.20604
VAPB,0.15,0.34818
CLPX,-0.02,0.83301
GMNN,0.19,0.46342
ICMT,0.16,0.09188
STAT3,0.14,0.46967
MACF1,0.21,0.13626
TP53BP2,0.3,0.23695
RFC2,0.12,0.68752
DHRS7,0.09,0.56967
PROS1,0.09,0.5701
RSU1,0.42,0.29903
NUP88,-0.19,0.45295
ZNF318,0.42,0.15883
ETFB,0.07,0.5946
USP1,0.19,0.0904
FEZ2,-0.12,0.42481
GAPDH,-0.05,0.62735
CASP3,-0.02,0.91267
DNAJA3,-0.09,0.45124
RRP1B,-0.22,0.39427
GDPD5,-0.1,0.82704
SCYL3,-0.08,0.75221
RBM6,0.01,0.70492
MYCBP2,-0.01,0.69154
ETS1,0.23,0.29137
DUSP11,-0.01,0.93288
ARID4B,0,0.30493
RUVBL1,0.39,0.43215
GPER1,0.72,0.18241
ACBD3,0.02,0.41087
HYOU1,-0.17,0.16867
PCBD1,0.18,0.30993
RFX5,-0.03,0.88006
CDK2,0.01,0.52799
PTPRC,0.26,0.36444
CD40,-0.6,0.22111
TBXA2R,0.43,0.3535
PLSCR3,-0.08,0.39986
PTGS2,0.43,0.44402
SFN,0.04,0.77187
GHR,-0.08,0.61247
ADRB2,-0.01,0.98459
HLA-DRA,0.63,0.60755
PTPN6,0.11,0.57066
PRKCH,-0.04,0.87186
KCNK1,-0.02,0.22416
