HGNC_Symbol,LFC,p
MAP3K4,-0.16,0.21823
CREG1,-0.1,0.40522
PAF1,-0.08,0.51666
CSNK2A2,0.08,0.60274
JADE2,-0.17,0.1231
HMGCR,-0.12,0.49313
ZMYM2,0.25,0.18272
RPN1,0.05,0.74142
CANT1,0.01,0.95456
TRAPPC3,-0.02,0.89959
TOMM34,0.01,0.9164
KAT6B,-0.01,0.96855
ITGB1BP1,0.09,0.59397
SLC27A3,0.1,0.36025
MFSD10,-0.04,0.71019
HSPB1,0.22,0.14572
SLC25A46,0.09,0.4793
NRIP1,0.11,0.51597
CRTAP,0.03,0.78845
NNT,0.04,0.75808
MAPKAPK3,-0.12,0.38268
TIMM22,-0.09,0.51134
IPO13,-0.12,0.14839
GNB5,0.08,0.44233
CD320,0.05,0.74289
MTHFD2,-0.17,0.24446
FAT1,-0.01,0.94024
AGL,0.08,0.46804
EDEM1,-0.14,0.39084
MAT2A,-0.07,0.66631
COG4,-0.18,0.261
MEF2C,0.21,0.46809
SIRT3,-0.13,0.40925
CYTH1,-0.13,0.38706
MCOLN1,0.13,0.19573
FOXO4,NA,NA
GTF2E2,0.14,0.25878
JMJD6,0.03,0.81352
EED,-0.14,0.26692
ST3GAL5,0.19,0.13106
BLCAP,0.08,0.56368
PWP1,-0.14,0.32238
NGRN,NA,NA
STUB1,0.08,0.63296
ABHD6,-0.26,0.02347
FKBP14,0.03,0.83366
SLC25A13,-0.02,0.8565
TATDN2,NA,NA
PLA2G15,-0.17,0.104
PIP4K2B,-0.05,0.67668
DHX29,-0.1,0.35171
CSK,0.17,0.16068
PTPN12,0.18,0.12808
WFS1,0.19,0.06032
RB1,0.04,0.69496
PCK2,0.15,0.28491
COPS7A,-0.13,0.25171
RAP1GAP,0.06,0.56927
ST7,-0.11,0.39594
VPS28,-0.07,0.66204
ETV1,-0.11,0.35465
RNH1,-0.1,0.37879
XPO7,-0.09,0.57397
NFATC4,-0.01,0.95146
PNP,0.08,0.51599
RAB11FIP2,0.17,0.18372
ILK,-0.03,0.80973
NCOA3,0,0.98718
ATF1,0.16,0.17856
GNAI1,0.21,0.31354
SNX13,0.23,0.11347
TICAM1,0,0.9674
SPEN,0.14,0.24433
PSMG1,-0.01,0.94819
TSC22D3,NA,NA
SDHB,0.11,0.32505
TXNL4B,0.19,0.17058
NIPSNAP1,0.12,0.41686
ADAT1,-0.14,0.25141
RPIA,-0.04,0.78985
PCCB,-0.12,0.31486
SORBS3,0.07,0.6021
CHEK1,0.21,0.02708
CCDC86,0.08,0.58405
SQSTM1,0.04,0.7648
BDH1,0,0.97643
ATG3,0.16,0.26904
HTRA1,0.11,0.32429
FAH,0.05,0.7
ABCB6,NA,NA
LSM5,0.13,0.75742
NIT1,0.15,0.26063
GAA,0.02,0.89256
STAT5B,0.07,0.53055
EIF4G1,-0.09,0.31007
SKIV2L,-0.08,0.57439
NCAPD2,-0.04,0.7316
BECN1,-0.04,0.77889
ARHGAP1,-0.06,0.73766
FSD1,-0.03,0.73687
HSPA4,0.21,0.12504
CEP57,0.15,0.14184
PAFAH1B3,0.04,0.76509
GNPDA1,-0.04,0.77058
PARP1,0.08,0.6261
GABPB1,-0.21,0.12792
SNAP25,0.7,0.22258
FOXJ3,-0.14,0.17703
VGLL4,-0.02,0.85028
SLC11A2,-0.19,0.29858
RBM15B,0.2,0.15124
ELAVL1,0.11,0.40156
STK10,-0.15,0.33701
PTK2B,0.18,0.09153
NCK1,0.15,0.33682
MAPK13,-0.03,0.78572
PPARD,0.01,0.8898
GPATCH8,0.06,0.66217
MAST2,0.13,0.24343
ZNF589,-0.05,0.55
TGFB3,-0.08,0.60704
CCNB1,0,0.99957
ATP11B,-0.06,0.68472
ATF5,-0.14,0.24232
CGRRF1,0.04,0.7342
DDIT4,-0.02,0.87804
TNIP1,-0.04,0.70206
PSMB10,0.03,0.84707
PRAF2,NA,NA
SESN1,0.04,0.78136
WIPF2,0,0.97864
HACD3,0.26,0.26646
TPM1,0.2,0.20503
MAPKAPK2,0.15,0.28855
TOPBP1,-0.05,0.76858
SPP1,0.1,0.68623
MTF2,-0.11,0.41287
SMAD3,-0.07,0.40553
SPAG7,-0.8,0.06806
SPTLC2,-0.02,0.8736
CASP7,-0.04,0.77033
NUP85,0.04,0.70143
TMEM109,-0.1,0.3777
RAE1,0.01,0.92666
SCRN1,-0.16,0.56365
PRKCQ,-0.18,0.15310000000000001
PLOD3,-0.19,0.11938
NFIL3,0.22,0.10333
GNAI2,0.14,0.27085
ACAA1,0.1,0.50348
NOTCH1,-0.09,0.44375
CEBPZ,-0.11,0.41826
PAFAH1B1,0.29,0.38622
WDR7,0.18,0.30347
IGF1R,0.25,0.08934
CDK7,0.03,0.7957
VAV3,0.06,0.59224
CETN3,0.05,0.75254
HAT1,-0.13,0.31913
PAN2,0,0.98444
TSPAN3,0.2,0.24183
DDX42,0.18,0.28564
GOLT1B,0.26,0.11414
PDIA5,-0.12,0.3026
SMARCD2,-0.01,0.92953
TSEN2,-0.07,0.60781
EPN2,-0.03,0.82392
ALDOA,0.24,0.07458
SLC25A14,NA,NA
MAP4K4,0.06,0.65667
TRAK2,-0.17,0.21483
OXA1L,-0.14,0.34869
CCDC85B,0.2,0.30044
CXCR4,-0.25,0.12756
RAB27A,-0.18,0.13907
KDM3A,-0.1,0.42139
SMC3,0.25,0.13589
PAK4,-0.04,0.73478
CCNH,0.08,0.61845
TRIM13,-0.07,0.70975
HERPUD1,-0.3,0.04179
ELAC2,-0.09,0.40885
TRIB3,-0.02,0.8648
PCM1,0.15,0.47602
DRAP1,-0.02,0.88379
MOK,-0.03,0.80732
AKT1,-0.16,0.2514
RPA3,0.21,0.0969
EXOSC4,NA,NA
P4HA2,-0.32,0.06937
PDHX,0.11,0.43802
TBPL1,-0.08,0.5314
PPIE,-0.23,0.13727
SCAND1,0.14,0.20744
TOR1A,-0.15,0.22023
DMTF1,0.13,0.55495
PIK3CA,-0.02,0.86499
KEAP1,-0.04,0.74997
PTPRF,-0.01,0.89025
PAK1,0.22,0.36358
LAP3,0.11,0.29151
SLC35B1,0.06,0.65012
MIF,0.09,0.58299
MLEC,0.08,0.56398
CAPN1,-0.13,0.28721
CD58,0.04,0.74965
MICALL1,-0.22,0.10223
UBR7,NA,NA
EPB41L2,0.03,0.84298
DDR1,0.93,0.19994
HSD17B10,NA,NA
TLK2,NA,NA
TARBP1,0.08,0.41433
DNM1,0.32,0.15146
CCDC92,0.1,0.45828
ZFP36,0.15,0.31573
USP6NL,-0.25,0.07867
NR1H2,-0.05,0.65268
STK25,-0.03,0.78293
NOL3,NA,NA
SSBP2,-0.29,0.00701
NMT1,0.36,0.02275
CAST,-0.03,0.76461
PPP2R5A,-0.25,0.06467
ANXA7,0.08,0.59407
PIK3C3,0.16,0.33924
CASK,NA,NA
NSDHL,NA,NA
G3BP1,-0.13,0.28608
COL4A1,0.19,0.11623
ADGRG1,-0.31,0.00693
IFNAR1,0,0.97347
HEBP1,-0.13,0.21251
TUBB6,0.09,0.64738
CTTN,0,0.99978
APP,0.34,0.49729
GALE,-0.11,0.30009
ABCF1,0.9,0.00428
PSME1,0.06,0.52662
SHB,NA,NA
TMED10,-0.24,0.10892
ADI1,0.09,0.43842
PAX8,-0.01,0.93932
ZNF395,0.03,0.78551
RAB31,0.1,0.53987
UBE3C,-0.07,0.55052
PEX11A,0.08,0.54281
IGF2R,-0.04,0.62291
UFM1,0.08,0.61953
XBP1,-0.09,0.48188
CCND3,0.13,0.24706
CERK,-0.01,0.90982
MRPL12,NA,NA
IFRD2,-0.06,0.58202
RPA1,0.07,0.45205
MAMLD1,NA,NA
HMG20B,0.09,0.50324
PSMF1,-0.2,0.14157
ECD,-0.1,0.428
BCL2,0.06,0.49818
EGR1,-0.11,0.43542
ABCC5,-0.17,0.14243
KIF5C,0.47,0.16686
RALB,0.2,0.18175
PGM1,0.1,0.3624
RPS6,0.2,0.46153
MRPS2,-0.03,0.87096
PAK6,NA,NA
PIK3R4,0.08,0.58034
TBC1D9B,0.19,0.06853
APPBP2,0.02,0.88986
COASY,-0.12,0.32903
ATF6,-0.1,0.34304
SPRED2,-0.14,0.18794
TFDP1,0.09,0.57443
TCERG1,0.32,0.10377
TJP1,0.17,0.22555
IDE,-0.11,0.39612000000000003
GTPBP8,0.23,0.1542
OXSR1,0.07,0.50708
CTSD,NA,NA
CBLB,0,0.97758
MAPK1IP1L,0.03,0.79891
HDAC2,0.15,0.38587
CDK5R1,0.1,0.50732
BZW2,0.07,0.41733
DNAJC15,0.08,0.66297
RPP38,-0.1,0.38276
SOX4,-0.1,0.43567
PPP2R5E,0.09,0.31845
C2CD5,0.03,0.84373
GFPT1,0.23,0.15619
FBXO11,0.15,0.52685
INSIG1,0,0.97542
BNIP3L,0.02,0.8468
CHP1,0.06,0.75721
FBXO21,-0.08,0.46523
ME2,0.26,0.11434
LBR,0,0.98739
ADAM10,-0.35,0.07031
IGHMBP2,-0.06,0.58776
RHEB,0.11,0.68394
TIAM1,-0.13,0.26812
CNDP2,-0.17,0.11572
NFATC3,-0.11,0.26242
CD44,-0.02,0.87386
CLTC,0.25,0.19829
FAM20B,0.06,0.65361
HSPA8,0.58,0.31413
LIPA,-0.02,0.87146
RNMT,0.06,0.48165
ARNT2,-0.14,0.19862
CLIC4,0.09,0.64378
FAS,-0.02,0.86203
SYNGR3,0.15,0.35221
HIF1A,0.09,0.50576
MTA1,0.18,0.13313
IQGAP1,-0.12,0.35063
TCTA,-0.03,0.77828
NUSAP1,NA,NA
HK1,0.17,0.11195
C5,0.07,0.48283
PIGB,-0.09,0.31474
DYNLT3,NA,NA
TXNRD1,0,0.97566
BRCA1,-0.09,0.41994
PIK3R3,NA,NA
TRAP1,-0.15,0.23713
MBNL2,0.16,0.49638
PKIG,-0.02,0.85952
STAT1,0.17,0.20653
PFKL,0.07,0.546
PPP2R3C,-0.09,0.44907
PGAM1,0.13,0.41419
PIN1,-0.26,0.03533
PAICS,-0.19,0.11626
MAP2K5,-0.02,0.88572
KAT6A,-0.06,0.64911
BIRC2,0.14,0.29709
EFCAB14,0.12,0.4287
CHERP,0.04,0.72349
LGMN,0.08,0.61152
CSNK1E,NA,NA
SNX7,0.1,0.34872
AKR7A2,-0.02,0.92506
CNOT4,0.17,0.18292
HEATR1,0.09,0.42483
ALDH7A1,0.03,0.82886
INPP4B,0,0.9767
ABHD4,-0.06,0.59023
CHN1,0.26,0.55152
TLE1,0.11,0.50235
WDR61,-0.18,0.24112
USP22,0.46,0.03626
FHL2,-0.15,0.27025
HERC6,-0.02,0.81427
RPS5,0.74,0.01254
CASP2,-0.16,0.09431
BHLHE40,-0.1,0.60819
CAMSAP2,0.18,0.28361
PPOX,-0.07,0.41921
PTPN1,0.05,0.66575
EXT1,-0.13,0.33586
ZNF274,-0.18,0.1778
CNPY3,-0.13,0.24613
CCP110,0.04,0.72564
BLMH,-0.04,0.76818
VPS72,-0.16,0.26414
SMC1A,NA,NA
POLB,0.04,0.75695
YTHDF1,0.13,0.38632
CCNA1,0.02,0.82044
SOCS2,-0.12,0.27174
DDX10,-0.29,0.12453
NUDCD3,-0.14,0.25581
GADD45A,-0.03,0.87147
PARP2,-0.04,0.81607
CSRP1,-0.01,0.94592
PRSS23,0.09,0.4898
TIPARP,-0.11,0.33959
BID,0.03,0.79699
CBR1,-0.01,0.91563
SENP6,-0.08,0.66808
BPHL,0.05,0.6983
TEX10,0.03,0.78554
COPB2,0.08,0.54676
DAXX,-0.36,0.63123
LYPLA1,NA,NA
CDKN1B,-0.11,0.51227
APBB2,0.05,0.66397
CASC3,-0.02,0.92396
STMN1,0.4,0.22749
SMC4,0.23,0.04045
NFE2L2,-0.03,0.76227
NPDC1,-0.01,0.94156
ALDOC,0.11,0.47542
MCUR1,0.1,0.54392
BAD,0.13,0.36694
FASTKD5,0.04,0.74158
IL13RA1,NA,NA
SLC1A4,0.03,0.82598
SMARCA4,0.16,0.15184
PRKAG2,0.2,0.07757
FYN,0.09,0.56615
ATP1B1,0.45,0.49261
FAIM,-0.14,0.3865
HDAC6,NA,NA
ZW10,-0.03,0.74953
ZNF131,0.25,0.21489
MCM3,-0.01,0.93321
RPS6KA1,-0.11,0.33114
PSMD4,0.19,0.22958
IARS2,0.06,0.63998
DNMT1,0.03,0.686
CREB1,0.07,0.61354
ARPP19,0.23,0.37931
SUPV3L1,-0.01,0.93985
RHOA,0.36,0.01165
HADH,-0.09,0.53734
MYO10,0.03,0.70915
GFOD1,0.22,0.12383
DUSP22,0.13,0.26446
PPIC,0.1,0.35273
SACM1L,-0.13,0.3739
MRPS16,0.08,0.48612
SATB1,-0.02,0.91739
PUF60,0.05,0.71235
TRAPPC6A,0.09,0.50724
STAMBP,0.03,0.78699
UBE3B,-0.18,0.11309
PECR,-0.01,0.89056
DFFA,0.11,0.38228
TIMM9,0.03,0.76477
C2CD2L,-0.19,0.04563
DUSP6,0.08,0.6357
FOXO3,0.11,0.44717
MBTPS1,0.09,0.4369
ERBB3,0.03,0.74205
SGCB,0.13,0.4634
DAG1,-0.18,0.1456
MEST,-0.05,0.81242
MYLK,0.09,0.25592
DNM1L,0.1,0.4939
POLR1C,-0.11,0.42094
ANKRD10,0.13,0.33795
CDK4,0.15,0.28058
ID2,0.24,0.12936
TM9SF3,0.08,0.68274
LYN,0.08,0.57091
OXCT1,0.15,0.33026
MRPL19,0.22,0.08672
APOE,-0.03,0.88122
PTPRK,0.19,0.11988
TXNDC9,0.09,0.42025
SLC35A1,-0.04,0.74906
CALU,0.21,0.14057
SPTAN1,-0.01,0.96461
BNIP3,0.23,0.33997
MTERF3,0.11,0.36114
SUZ12,0.15,0.47755
ADH5,0,0.99988
ENOPH1,0.05,0.68455
EML3,-0.02,0.85647
ZNF451,-0.09,0.44473
PRCP,-0.08,0.47743
PPP1R13B,0.06,0.63156
IGFBP3,-0.07,0.59069
RBM34,NA,NA
POLG2,-0.16,0.16929
PGRMC1,NA,NA
ARL4C,-0.01,0.94528
CHMP4A,NA,NA
TRIB1,-0.01,0.9208
AKAP8L,0.08,0.67558
PCNA,0.17,0.06853
RFC5,-0.01,0.93643
ZMIZ1,-0.14,0.18058
CPNE3,0.05,0.64738
DERA,0.17,0.16381
DCK,0.12,0.40073
IKBKB,0.05,0.71004
SHC1,-0.09,0.55078
ISOC1,0.04,0.79001
POLR2I,0.34,0.0677
KDELR2,-0.07,0.56042
KIAA0100,0.07,0.46838
CCNA2,0.13,0.20188
TBP,0.33,0.00298
FBXL12,0.17,0.23497
CORO1A,-0.3,0.02973
PDS5A,0.07,0.4761
ARFIP2,0.2,0.11985
CCND1,0,0.98409
MSRA,0.11,0.39385
FBXO7,0.14,0.31922
TGFBR2,0.03,0.78086
FOS,0,0.99309
KDM5A,0.03,0.76438
ERBB2,-0.13,0.28724
VAPB,0,0.99059
CLPX,0.25,0.11204
GMNN,-0.02,0.91985
ICMT,-0.18,0.15256
STAT3,0.01,0.95369
MACF1,0.11,0.42893
TP53BP2,0.05,0.6046
RFC2,-0.13,0.25714
DHRS7,-0.07,0.71359
PROS1,-0.05,0.75459
RSU1,0.19,0.06848
NUP88,-0.03,0.82554
ZNF318,0.02,0.84138
ETFB,0.16,0.40363
USP1,-0.06,0.60235
FEZ2,0.04,0.80055
GAPDH,0.08,0.77025
CASP3,-0.03,0.82412
DNAJA3,0.12,0.31449
RRP1B,0.05,0.5832
GDPD5,-0.16,0.17069
SCYL3,-0.13,0.19708
RBM6,0.09,0.62988
MYCBP2,0.11,0.54854
ETS1,-0.11,0.48164
DUSP11,0.18,0.21203
ARID4B,-0.14,0.33784
RUVBL1,-0.15,0.23682
GPER1,0.01,0.94388
ACBD3,0.1,0.43874
HYOU1,0.07,0.53731
PCBD1,-0.25,0.16973
RFX5,-0.07,0.38288
CDK2,0.04,0.72866
PTPRC,-0.13,0.49251
CD40,-0.07,0.47916
TBXA2R,-0.04,0.74575
PLSCR3,0.06,0.50904
PTGS2,0.15,0.22883
SFN,0,0.99632
GHR,-0.23,0.13456
ADRB2,0.04,0.71323
HLA-DRA,NA,NA
PTPN6,-0.03,0.78712
PRKCH,-0.03,0.84882
KCNK1,-0.13,0.34842
