HGNC_Symbol,LFC,p
HSPD1,0.15,0.01871
PIK3C2B,0.02,0.95221
FIS1,-0.18,0.37755
DLD,-0.5,8e-5
MALT1,0.01,0.94321
TPD52L2,0.23,0.39122
ACD,-0.12,0.55705
NUCB2,-0.07,0.7239
PMAIP1,0.04,0.46998
GTF2A2,-0.38,0.07771
ITFG1,-0.06,0.59473
KTN1,-0.23,0.04631
USP7,0.22,0.1026
SNX6,-0.06,0.84973
DNTTIP2,-0.33,0.02371
PSMD9,0.13,0.54135
MYCBP,0.99,0.00304
PIH1D1,-0.07,0.7324
LAGE3,-0.01,0.90559
CLSTN1,0.17,0.11926
ARID5B,0.28,0.06097
PDLIM1,0.07,0.68367
GPC1,0.33,0.21891
SCARB1,0.15,0.33808
MVP,0.15,0.2132
NUP93,-0.5,0.04087
GADD45B,0.08,0.79815
ASAH1,-0.15,0.18954
SOX2,0.36,0.11823
PDGFA,-0.11,0.54077
ATP6V1D,-0.03,0.69399
VDAC1,-0.04,0.57042
MKNK1,0.02,0.81805
LPGAT1,-0.08,0.34697
LYRM1,-0.27,0.2511
NR3C1,-0.26,0.24538
COG7,0.24,0.34629
ACLY,0,0.98245
UGDH,0,0.99482
PCMT1,0.01,0.81486
USP14,-0.18,0.05771
PNKP,-0.19,0.38355
MLLT11,-0.08,0.07536
PSRC1,0.03,0.85253
MAPK9,-0.07,0.52262
IGF2BP2,0.05,0.46043
NUP133,0.09,0.71187
TXLNA,0.12,0.14077
DCUN1D4,-0.03,0.88038
ECH1,-0.03,0.82898
NRAS,0.04,0.73033
TBC1D31,0.11,0.80365
NPRL2,0.19,0.37507
ITGB5,0.08,0.25425
STXBP1,0.11,0.05958
VAT1,0.05,0.66712
DNAJB2,-0.3,0.21924
KDM5B,0.1,0.6357
ELOVL6,-0.26,0.25664
GATA2,0.08,0.18491
DFFB,0.07,0.33372
POLR2K,-0.1,0.24488
PSMD2,-0.36,0.01006
GRN,-0.25,0.13937
TRAM2,-0.07,0.43024
TMEM50A,0.05,0.68981
GLOD4,0.18,0.25118
SCCPDH,-0.18,0.18262
CCNE2,-0.03,0.86739
YME1L1,-0.19,0.17939
HSD17B11,-0.82,0.003
TES,0.03,0.72881
GNA11,0.45,0.10821
DUSP3,-0.13,0.49974
STX4,-0.61,0.03492
UBE2L6,0.47,0.06628
MAP7,-0.1,0.58517
TRIM2,-0.15,0.00922
AKAP8,-0.38,0.05728
BLVRA,-0.45,0.01671
XPNPEP1,0,0.99403
RAB21,-0.06,0.6145
HTATSF1,-0.18,0.03974
PLA2G4A,-0.17,0.5042
MBNL1,0,0.98444
NOSIP,-0.15,0.49555
ATP2C1,0.14,0.23477
PHKA1,-0.12,0.43417
GRB10,-0.31,0.23123
RBKS,-0.32,0.27536
PHKB,-0.01,0.96892
ANO10,0.05,0.57249
CHIC2,-0.17,0.31255
PHGDH,-0.19,0.53042
TCEAL4,-0.28,0.00152
POP4,-1.05,0.00146
TIMP2,0.53,5e-4
ARHGEF2,-0.12,0.37103
CRYZ,0.33,0.22308
EVL,0.25,0.08527
CIRBP,-0.17,0.03238
MTFR1,-0.17,0.399
RPL39L,0.09,0.62224
MAP3K4,0.01,0.94358
CREG1,-0.22,0.21375
PAF1,-0.22,0.24575
CSNK2A2,0.06,0.76729
JADE2,0.25,0.32939
HMGCR,-0.1,0.33873
ZMYM2,-0.03,0.84631
RPN1,-0.24,0.13903
CANT1,0.02,0.91398
TRAPPC3,-0.02,0.93856
TOMM34,-0.11,0.64933
KAT6B,0.21,0.28827
ITGB1BP1,-0.14,0.23584
SLC27A3,0,0.97502
MFSD10,0.12,0.20886
HSPB1,0.42,0.07747
SLC25A46,-0.35,0.04231
NRIP1,-0.07,0.65155
CRTAP,0.02,0.92539
NNT,-0.01,0.96022
MAPKAPK3,0.12,0.4781
TIMM22,0.04,0.81043
IPO13,-0.17,0.46632
GNB5,0.01,0.97152
CD320,0.11,0.51284
MTHFD2,0.38,0.13991
FAT1,0.27,0.32961
AGL,-0.51,0.004
EDEM1,0.12,0.58984
MAT2A,-0.13,0.43397
COG4,0.09,0.60585
MEF2C,0.04,0.23392
SIRT3,0.26,0.40516
CYTH1,-0.15,0.28477
MCOLN1,-0.13,0.50395
FOXO4,0.31,0.38918
GTF2E2,0.5,0.03556
JMJD6,-0.14,0.45516
EED,-0.34,0.09851
ST3GAL5,-0.29,0.06022
BLCAP,0.11,0.34883
PWP1,-0.29,0.23602
NGRN,-0.04,0.37078
STUB1,-0.21,0.18338
ABHD6,-0.65,0.00334
FKBP14,0.38,0.10527
SLC25A13,-0.06,0.48952
TATDN2,0.04,0.8337
PLA2G15,0.02,0.83127
PIP4K2B,0.12,0.44774
DHX29,-0.63,0.01665
CSK,0.05,0.67486
PTPN12,0.29,0.26762
WFS1,0.15,0.20997
RB1,-0.14,0.46673
PCK2,-0.1,0.43631
COPS7A,-0.43,0.00181
RAP1GAP,-0.01,0.95109
ST7,0.3,0.40364
VPS28,0.02,0.84708
ETV1,-0.15,0.30321
RNH1,-0.16,0.46058
XPO7,0.04,0.78695
NFATC4,0.12,0.04932
PNP,0.07,0.29943
RAB11FIP2,0.09,0.65007
ILK,0.27,0.38218
NCOA3,0.84,0.01183
ATF1,0.02,0.91048
GNAI1,-0.04,0.64119
SNX13,-0.1,0.43278
TICAM1,-0.13,0.4787
SPEN,-0.15,0.58904
PSMG1,-0.84,0.00581
TSC22D3,0.06,0.78772
SDHB,-0.25,0.05327
TXNL4B,0.73,0.04367
NIPSNAP1,0.07,0.63868
ADAT1,-0.14,0.58815
RPIA,-0.52,0.11609
PCCB,-0.06,0.79853
SORBS3,0.04,0.85034
CHEK1,0.05,0.83313
CCDC86,0.36,0.11023
SQSTM1,-0.33,0.01557
BDH1,-0.22,0.32762
ATG3,-0.29,0.21255
HTRA1,-0.52,0.04165
FAH,0.02,0.76479
ABCB6,-0.69,0.00345
LSM5,-0.49,0.07395
NIT1,-0.09,0.753
GAA,0.02,0.92319
STAT5B,0.1,0.58101
EIF4G1,0.1,0.68118
SKIV2L,-0.3,0.02463
NCAPD2,-0.1,0.48787
BECN1,-0.24,0.01384
ARHGAP1,0.19,0.52919
FSD1,0.09,0.63411
HSPA4,0.02,0.83116
CEP57,-0.33,0.33381
PAFAH1B3,-0.03,0.78734
GNPDA1,-0.03,0.83789
PARP1,-0.05,0.49703
GABPB1,-0.08,0.74316
SNAP25,-0.06,0.0145
FOXJ3,0.08,0.63051
VGLL4,0.06,0.75342
SLC11A2,-0.3,0.13552
RBM15B,-0.04,0.82863
ELAVL1,0.13,0.48544
STK10,0.04,0.61904
PTK2B,0.26,0.10698
NCK1,0.24,0.19076
MAPK13,0.17,0.40161
PPARD,-0.54,0.04792
GPATCH8,0.9,0.01106
MAST2,0.09,0.44777
ZNF589,0.17,0.39500999999999997
TGFB3,0.13,0.03093
CCNB1,-0.51,0.12145
ATP11B,0.04,0.86653
ATF5,-0.03,0.83452
CGRRF1,-0.25,0.31953
DDIT4,0.3,0.151
TNIP1,-0.06,0.84887
PSMB10,0.08,0.61061
PRAF2,-0.13,0.3603
SESN1,0.35,0.00743
WIPF2,-0.2,0.33787
HACD3,-0.16,0.05801
TPM1,0.19,0.0864
MAPKAPK2,0.22,0.09349
TOPBP1,-0.42,0.04553
SPP1,-0.73,0.01605
MTF2,0.26,0.35654
SMAD3,-0.84,0.00296
SPAG7,-0.07,0.45391
SPTLC2,0.35,0.09756
CASP7,0.06,0.51298
NUP85,-0.07,0.823
TMEM109,-0.11,0.38892
RAE1,-0.03,0.8947
SCRN1,0.33,0.06999
PRKCQ,-0.25,0.43786
PLOD3,-0.19,0.28455
NFIL3,0.27,0.22715
GNAI2,0.08,0.49475
ACAA1,-0.56,0.10867
NOTCH1,0.04,0.55786
CEBPZ,-0.28,0.07243
PAFAH1B1,0.09,0.00933
WDR7,-0.09,0.48112
IGF1R,0.31,0.17244
CDK7,-0.2,0.49595
VAV3,0.08,0.31053
CETN3,0.22,0.12871
HAT1,-0.14,0.61581
PAN2,0.06,0.56594
TSPAN3,0.24,0.16262
DDX42,0.35,0.21002
GOLT1B,0,0.9805
PDIA5,0.09,0.41227
SMARCD2,0.06,0.22554
TSEN2,-0.14,0.62305
EPN2,-0.12,0.65045
ALDOA,-0.01,0.92577
SLC25A14,-0.36,0.01238
MAP4K4,-0.17,0.35058
TRAK2,-0.26,0.18787
OXA1L,-0.07,0.81342
CCDC85B,0.26,0.01023
CXCR4,0.12,0.55863
RAB27A,0.19,0.18203
KDM3A,-0.51,0.05313
SMC3,-0.45,0.06171
PAK4,0.1,0.44568
CCNH,-0.06,0.67296
TRIM13,0.04,0.80454
HERPUD1,-0.26,0.28331
ELAC2,0.35,0.21912
TRIB3,0.01,0.93301
PCM1,-0.07,0.66444
DRAP1,0.14,0.38062
MOK,0.19,0.09741
AKT1,0.06,0.69678
RPA3,-0.18,0.38918
EXOSC4,-0.08,0.56534
P4HA2,0.37,0.14506
PDHX,0.05,0.64396
TBPL1,-0.14,0.43591
PPIE,0.2,0.31301
SCAND1,-0.02,0.85553
TOR1A,-0.58,0.00393
DMTF1,0.15,0.45482
PIK3CA,-0.28,0.08535
KEAP1,-0.23,0.39918
PTPRF,0.22,0.28722
PAK1,-0.15,0.12962
LAP3,-0.16,0.5343
SLC35B1,0.25,0.37534
MIF,0.12,0.04816
MLEC,-0.42,0.25995
CAPN1,0.32,0.24531
CD58,-0.24,0.11442
MICALL1,0.13,0.25401
UBR7,-0.7,0.05504
EPB41L2,-0.2,0.27011
DDR1,0.16,0.72466
HSD17B10,-0.41,0.13044
TLK2,-0.26,0.44526
TARBP1,-0.15,0.36663
DNM1,-0.01,0.88909
CCDC92,-0.12,0.3564
ZFP36,0.04,0.48953
USP6NL,-0.6,0.03632
NR1H2,0.08,0.60865
STK25,0.41,0.11426
NOL3,-0.15,0.38187
SSBP2,0.01,0.94485
NMT1,-0.24,0.17367
CAST,0.3,0.10336
PPP2R5A,-0.31,0.20046
ANXA7,0.08,0.43016
PIK3C3,-0.45,0.0478
CASK,0.18,0.45761
NSDHL,-0.12,0.59789
G3BP1,-0.08,0.60928
COL4A1,0.03,0.63291
ADGRG1,-0.26,0.39118000000000003
IFNAR1,0.15,0.47118
HEBP1,0.06,0.80344
TUBB6,0.02,0.84026
CTTN,0.03,0.82954
APP,0.11,0.04199
GALE,-0.25,0.25132
ABCF1,-0.33,0.18675
PSME1,-0.15,0.49555
SHB,0.03,0.8699
TMED10,-0.11,0.47827
ADI1,0.1,0.73505
PAX8,0.11,0.15757
ZNF395,-0.3,0.15796
RAB31,0.22,0.37133
UBE3C,-0.35,0.07618
PEX11A,0.04,0.87158
IGF2R,0.01,0.95173
UFM1,0.09,0.13905
XBP1,-0.63,0.0218
CCND3,0.15,0.58186
CERK,-0.12,0.46776
MRPL12,0.1,0.51856
IFRD2,-0.01,0.88816
RPA1,0.3,0.03996
MAMLD1,0.22,0.10995
HMG20B,0.03,0.7248
PSMF1,-0.4,0.06886
ECD,0.01,0.95885
BCL2,-0.61,0.2036
EGR1,-0.4,0.00343
ABCC5,-0.25,0.33077
KIF5C,-0.08,0.16516
RALB,-0.35,0.08741
PGM1,-0.13,0.69166
RPS6,-0.09,0.39661
MRPS2,0.06,0.76929
PAK6,-0.53,0.08216
PIK3R4,-0.02,0.92922
TBC1D9B,0.23,0.26076
APPBP2,-0.21,0.14456
COASY,0.01,0.9641
ATF6,0.03,0.9144
SPRED2,-0.13,0.44038
TFDP1,-0.1,0.60641
TCERG1,0.01,0.93958
TJP1,-0.16,0.32073
IDE,0.1,0.58932
GTPBP8,-0.37,0.28343
OXSR1,0.38,0.11124
CTSD,0,0.98906
CBLB,0.5,0.02707
MAPK1IP1L,-0.23,0.33506
HDAC2,0.1,0.31904
CDK5R1,0.13,0.08987
BZW2,-0.47,0.01452
DNAJC15,-0.19,0.25598
RPP38,0.13,0.67441
SOX4,-0.85,0.01291
PPP2R5E,-0.02,0.88288
C2CD5,-0.15,0.14758
GFPT1,0.12,0.46537
FBXO11,-0.11,0.36066
INSIG1,-0.27,0.01242
BNIP3L,0.06,0.44811
CHP1,-0.01,0.92937
FBXO21,-0.12,0.25006
ME2,0.28,0.19131
LBR,-0.4,0.12842
ADAM10,-0.2,0.51225
IGHMBP2,0.16,0.0168
RHEB,-0.1,0.26174
TIAM1,-0.12,0.51066
CNDP2,0.15,0.15852
NFATC3,0.21,0.22485
CD44,0.29,0.08911
CLTC,-0.11,0.19796
FAM20B,-0.16,0.17906
HSPA8,0.04,0.12807
LIPA,-0.19,0.32565
RNMT,-0.01,0.96214
ARNT2,0.16,0.14207
CLIC4,-0.27,0.43191
FAS,-0.05,0.78058
SYNGR3,0.09,0.57454
HIF1A,0.08,0.51835
MTA1,-0.02,0.92002
IQGAP1,0.11,0.63529
TCTA,-0.04,0.7495
NUSAP1,-0.03,0.66567
HK1,-0.08,0.60305
C5,0.29,0.0103
PIGB,0.04,0.8146
DYNLT3,-0.05,0.58463
TXNRD1,-0.31,0.02263
BRCA1,0.08,0.333
PIK3R3,-0.48,0.24664
TRAP1,-0.12,0.49985
MBNL2,-0.04,0.59769
PKIG,0.18,0.42613
STAT1,0.09,0.55429
PFKL,0.21,0.00665
PPP2R3C,-0.24,0.23624
PGAM1,-0.05,0.27712
PIN1,0.11,0.43625
PAICS,-0.04,0.80514
MAP2K5,-0.46,0.14775
KAT6A,0.39,0.22716
BIRC2,-0.6,0.00183
EFCAB14,0.24,0.27472
CHERP,-0.06,0.74076
LGMN,0.08,0.58955
CSNK1E,0.37,0.0995
SNX7,-0.17,0.59489
AKR7A2,-0.17,0.53958
CNOT4,-0.08,0.70389
HEATR1,-0.15,0.48764
ALDH7A1,0.24,0.20594
INPP4B,-0.15,0.53393
ABHD4,-0.16,0.12969
CHN1,-0.04,0.39298
TLE1,-0.09,0.71032
WDR61,-0.48,0.06421
USP22,-0.02,0.86505
FHL2,-0.08,0.72806
HERC6,-0.19,0.47969
RPS5,-0.46,0.01077
CASP2,0.13,0.40931
BHLHE40,-0.5,0.07303
CAMSAP2,-0.09,0.17463
PPOX,-0.64,0.04162
PTPN1,-0.04,0.76128
EXT1,-0.18,0.48529
ZNF274,0.23,0.32493
CNPY3,-0.03,0.86384
CCP110,0.08,0.75184
BLMH,-0.52,0.05644
VPS72,0.4,0.18125
SMC1A,0.16,0.58399
POLB,-0.37,0.18986
YTHDF1,0.03,0.80213
CCNA1,-0.56,0.11025
SOCS2,0.25,0.31434
DDX10,-0.02,0.94934
NUDCD3,0.1,0.52955
GADD45A,-0.09,0.69324
PARP2,0.75,0.04424
CSRP1,-0.42,0.22168
PRSS23,-0.04,0.78915
TIPARP,0.45,0.05815
BID,-0.1,0.75439
CBR1,0.13,0.56724
SENP6,-0.1,0.53163
BPHL,-0.07,0.71238
TEX10,-0.06,0.79755
COPB2,-0.09,0.52054
DAXX,-0.33,0.11276
LYPLA1,-0.28,0.36521
CDKN1B,0.04,0.82918
APBB2,0.2,0.44539
CASC3,-0.21,0.42237
STMN1,-0.03,0.34824
SMC4,-0.2,0.58049
NFE2L2,0.06,0.84219
NPDC1,0.24,0.17497
ALDOC,0.15,0.1029
MCUR1,0.16,0.3976
BAD,0.17,0.19296
FASTKD5,-0.48,0.05348
IL13RA1,0.13,0.0827
SLC1A4,0.31,0.2004
SMARCA4,-0.19,0.26996
PRKAG2,-0.08,0.47597
FYN,-0.09,0.6106
ATP1B1,-0.02,0.49637
FAIM,0.04,0.89674
HDAC6,0.31,0.13475
ZW10,-0.53,0.06775
ZNF131,0.06,0.83855
MCM3,0.1,0.6309
RPS6KA1,0.01,0.92607
PSMD4,-0.08,0.7448
IARS2,-0.53,0.02225
DNMT1,0.1,0.75363
CREB1,0.59,0.03968
ARPP19,-0.03,0.48946
SUPV3L1,-0.11,0.69102
RHOA,-0.17,0.21407
HADH,-0.36,0.23651
MYO10,-0.21,0.49605
GFOD1,-0.32,0.19106
DUSP22,-0.27,0.17431
PPIC,0.31,0.05926
SACM1L,-0.09,0.57664
MRPS16,0.67,0.02463
SATB1,-0.1,0.18465
PUF60,-0.22,0.2505
TRAPPC6A,0.09,0.26076
STAMBP,-0.35,0.12478
UBE3B,0.07,0.70369
PECR,-0.1,0.22362
DFFA,0.11,0.68829
TIMM9,0.05,0.82198
C2CD2L,0.16,0.22003
DUSP6,-0.23,0.2419
FOXO3,0.4,0.0456
MBTPS1,-0.09,0.7339
ERBB3,0.17,0.40922
SGCB,0.09,0.54515
DAG1,0.28,0.01809
MEST,0.22,0.2876
MYLK,0.25,0.44504
DNM1L,-0.16,0.05435
POLR1C,0.05,0.84278
ANKRD10,0.44,0.05602
CDK4,0.12,0.51403
ID2,-0.1,0.25011
TM9SF3,-0.02,0.59397
LYN,0.08,0.22804
OXCT1,0.16,0.05368
MRPL19,-0.13,0.44513
APOE,0.09,0.15855
PTPRK,0.05,0.83303
TXNDC9,-0.25,0.12425
SLC35A1,0.26,0.36261
CALU,0,0.97358
SPTAN1,-0.01,0.94248
BNIP3,-0.2,0.12677
MTERF3,-0.41,0.12816
SUZ12,0.05,0.87423
ADH5,0.36,0.14517
ENOPH1,-0.24,0.08941
EML3,0.08,0.2162
ZNF451,0.03,0.89642
PRCP,-0.11,0.59542
PPP1R13B,0.28,0.0834
IGFBP3,0.33,0.26124000000000003
RBM34,-0.15,0.37289
POLG2,0.22,0.38483
PGRMC1,-0.07,0.50806
ARL4C,-0.08,0.64444
CHMP4A,-0.17,0.44044
TRIB1,-0.65,7.9e-4
AKAP8L,-0.24,0.38302
PCNA,-0.63,0.01285
RFC5,0.3,0.39513
ZMIZ1,0.14,0.39929
CPNE3,0.39,0.11768
DERA,0.11,0.60013
DCK,-0.14,0.3263
IKBKB,0.3,0.3113
SHC1,-0.24,0.30611
ISOC1,-0.03,0.90145
POLR2I,-0.15,0.45191
KDELR2,0.04,0.80279
KIAA0100,-0.55,0.00764
CCNA2,0.13,0.20119
TBP,-0.09,0.6865
FBXL12,-0.57,0.0172
CORO1A,-0.13,0.58444
PDS5A,0.7,8.9e-4
ARFIP2,-0.12,0.57587
CCND1,-0.28,0.35258
MSRA,-0.46,0.02415
FBXO7,-0.31,0.11851
TGFBR2,-0.1,0.07903
FOS,0.19,0.60438
KDM5A,0.18,0.36262
ERBB2,0.16,0.01275
VAPB,-0.16,0.27391
CLPX,-0.04,0.805
GMNN,0.27,0.17955
ICMT,-0.08,0.72491
STAT3,-0.19,0.48424
MACF1,0.07,0.74508
TP53BP2,0.05,0.77892
RFC2,-0.15,0.30442
DHRS7,-0.42,0.0042
PROS1,0.4,0.21646
RSU1,0.11,0.72472
NUP88,-0.51,0.09268
ZNF318,-0.78,0.01815
ETFB,-0.6,0.0067
USP1,-0.28,0.2423
FEZ2,0.1,0.41362
GAPDH,0.02,0.67483
CASP3,0.27,0.43369
DNAJA3,-0.4,0.16011
RRP1B,0.31,0.26377
GDPD5,-0.28,0.31098
SCYL3,-0.07,0.75852
RBM6,0.16,0.56265
MYCBP2,0.21,0.07881
ETS1,-0.15,0.40336
DUSP11,-0.15,0.49799
ARID4B,-0.29,0.12309
RUVBL1,-0.37,0.21
GPER1,0,0.95001
ACBD3,0,0.99947
HYOU1,0.43,0.08947
PCBD1,0.31,0.1608
RFX5,-0.05,0.84078
CDK2,0.04,0.46897
PTPRC,0.51,0.00469
CD40,0.11,0.49155
TBXA2R,0.11,0.19054
PLSCR3,0.04,0.72565
PTGS2,0.18,0.5829
SFN,0.04,0.6056
GHR,0.4,0.02583
ADRB2,-0.12,0.36286
HLA-DRA,-0.01,0.88021
PTPN6,0.08,0.30617
PRKCH,0.04,0.58354
KCNK1,-0.14,0.13377
