HGNC_Symbol,LFC,p
SCRN1,-0.06,0.37083
PRKCQ,0.11,0.74494
PLOD3,-0.11,0.34624
NFIL3,-0.03,0.89189
GNAI2,-0.04,0.61694
ACAA1,-0.11,0.13352
NOTCH1,0.08,0.65113
CEBPZ,0,0.9963
PAFAH1B1,-0.02,0.7797
WDR7,-0.03,0.57965
IGF1R,0.15,0.29705
CDK7,-0.04,0.63791
VAV3,-0.38,0.26814
CETN3,-0.05,0.69847
HAT1,0.01,0.94801
PAN2,-0.07,0.38651
TSPAN3,-0.01,0.89902
DDX42,-0.01,0.88636
GOLT1B,-0.02,0.92167
PDIA5,-0.19,0.2437
SMARCD2,-0.05,0.55803
TSEN2,0.14,0.14949
EPN2,-0.03,0.65615
ALDOA,-0.09,0.60418
SLC25A14,0.03,0.76019
MAP4K4,-0.04,0.66135
TRAK2,-0.11,0.52109
OXA1L,0.07,0.4397
CCDC85B,0,0.99229
CXCR4,0.02,0.95026
RAB27A,0,0.98545
KDM3A,0.07,0.37265
SMC3,0.02,0.86973
PAK4,0.06,0.50876
CCNH,0.06,0.37944
TRIM13,0.05,0.61603
HERPUD1,-0.07,0.77567
ELAC2,0.01,0.84175
TRIB3,0.02,0.93904
PCM1,0.05,0.40869
DRAP1,-0.05,0.55801
MOK,0.13,0.40075
AKT1,0,0.96444
RPA3,0.11,0.36
EXOSC4,-0.05,0.63299
P4HA2,-0.09,0.69307
PDHX,-0.11,0.17477
TBPL1,-0.07,0.36289
PPIE,0.06,0.41818
SCAND1,-0.03,0.74619
TOR1A,-0.02,0.79295
DMTF1,0.03,0.54506
PIK3CA,-0.06,0.40096
KEAP1,0,0.9896
PTPRF,-0.01,0.89183
PAK1,-0.31,0.21256
LAP3,0.04,0.79986
SLC35B1,-0.05,0.62451
MIF,-0.11,0.58865
MLEC,0.11,0.32373
CAPN1,-0.16,0.05731
CD58,-0.01,0.95924
MICALL1,0.04,0.71813
UBR7,-0.01,0.95943
EPB41L2,0.08,0.56959
DDR1,-0.07,0.5915
HSD17B10,-0.03,0.85136
TLK2,0,0.90716
TARBP1,0.08,0.46576
DNM1,-0.12,0.31201
CCDC92,-0.07,0.41407
ZFP36,-0.1,0.70041
USP6NL,0.1,0.1889
NR1H2,-0.13,0.08606
STK25,-0.04,0.50548
NOL3,-0.07,0.52547
SSBP2,-0.11,0.29316
NMT1,0,0.95962
CAST,-0.07,0.41377
PPP2R5A,-0.02,0.89335
ANXA7,-0.11,0.12824
PIK3C3,-0.04,0.63396
CASK,0.01,0.94663
NSDHL,0.12,0.52169
G3BP1,0.15,0.05629
COL4A1,-0.23,0.2643
ADGRG1,0.05,0.83875
IFNAR1,-0.01,0.93502
HEBP1,0.12,0.44286
TUBB6,0.11,0.51753
CTTN,-0.06,0.39414
APP,-0.1,0.38078
GALE,-0.07,0.49299
ABCF1,0.07,0.41504
PSME1,-0.03,0.76913
SHB,0.23,0.38626
TMED10,0,0.97631
ADI1,-0.06,0.70909
PAX8,-1.47,0.06702
ZNF395,0,0.98245
RAB31,-0.13,0.6104
UBE3C,0.02,0.72651
PEX11A,0.26,0.24861
IGF2R,-0.12,0.2651
UFM1,0,0.99017
XBP1,0.09,0.5678
CCND3,0.03,0.88647
CERK,-0.01,0.89337
MRPL12,0.03,0.7713
IFRD2,0.12,0.2937
RPA1,0.07,0.49471
MAMLD1,0.22,0.29804
HMG20B,-0.02,0.87626
PSMF1,0.02,0.80067
ECD,-0.04,0.56295
BCL2,0,0.99126
EGR1,0.54,0.18045
ABCC5,0.05,0.58653
KIF5C,-0.22,0.07692
RALB,0.03,0.82728
PGM1,-0.1,0.45295
RPS6,0.04,0.69695
MRPS2,-0.05,0.53526
PAK6,-0.17,0.55455
PIK3R4,0.03,0.48273
TBC1D9B,-0.04,0.58836
APPBP2,0.02,0.80473
COASY,-0.05,0.57819
ATF6,-0.02,0.77229
SPRED2,-0.03,0.84082
TFDP1,0.1,0.42839
TCERG1,0.03,0.68663
TJP1,0.11,0.29908
IDE,0.03,0.61039
GTPBP8,-0.08,0.19045
OXSR1,0,0.99003
CTSD,0,0.96628
CBLB,-0.07,0.53623
MAPK1IP1L,0.01,0.92365
HDAC2,0.01,0.88018
CDK5R1,-0.03,0.86795
BZW2,-0.01,0.9666
DNAJC15,0.18,0.70793
RPP38,0.04,0.57273
SOX4,-0.08,0.66278
PPP2R5E,0.05,0.23555
C2CD5,0.02,0.78707
GFPT1,0.03,0.86268
FBXO11,-0.05,0.386
INSIG1,-0.01,0.97498
BNIP3L,-0.06,0.58529
CHP1,-0.13,0.11451
FBXO21,-0.03,0.80235
ME2,-0.06,0.56094
LBR,0.06,0.6451
ADAM10,-0.03,0.56806
IGHMBP2,-0.05,0.53077
RHEB,0.03,0.7264
TIAM1,-0.01,0.93425
CNDP2,-0.02,0.84194
NFATC3,0.08,0.267
CD44,-0.34,0.32543
CLTC,-0.1,0.19751
FAM20B,-0.07,0.31576
HSPA8,-0.1,0.5432
LIPA,0.04,0.78947
RNMT,0.01,0.89788
ARNT2,0.02,0.84411
CLIC4,0.06,0.58408
FAS,0.05,0.82676
SYNGR3,-0.08,0.78498
HIF1A,-0.02,0.83001
MTA1,0,0.9369
IQGAP1,-0.11,0.32113
TCTA,-0.15,0.41034
NUSAP1,0.06,0.75043
HK1,-0.22,0.02264
C5,0.1,0.64965
PIGB,-0.09,0.29491
DYNLT3,-0.44,0.40513
TXNRD1,0.01,0.94882
BRCA1,0.26,0.24034
PIK3R3,-0.01,0.9616
TRAP1,0.03,0.62727
MBNL2,0.16,0.26694
PKIG,0.04,0.69755
STAT1,-0.02,0.8632
PFKL,-0.12,0.27517
PPP2R3C,0.04,0.60612
PGAM1,-0.15,0.21175
PIN1,-0.1,0.26619
PAICS,-0.1,0.4822
MAP2K5,0.01,0.94733
KAT6A,0,0.94968
BIRC2,0.06,0.36415
EFCAB14,-0.03,0.80019
CHERP,0,0.95514
LGMN,0.02,0.86424
CSNK1E,-0.05,0.31269
SNX7,-0.06,0.63644
AKR7A2,0,0.97603
CNOT4,0.05,0.32887
HEATR1,0.11,0.15649
ALDH7A1,0.11,0.2095
INPP4B,0.69,0.0417
ABHD4,-0.26,0.17345
CHN1,0.15,0.3049
TLE1,0.51,0.00704
WDR61,-0.04,0.41822
USP22,0.03,0.70285
FHL2,0.08,0.68863
HERC6,0.03,0.9173
RPS5,-0.09,0.44208
CASP2,0.08,0.38444
BHLHE40,-0.31,0.31381
CAMSAP2,-0.06,0.38205
PPOX,-0.04,0.58842
PTPN1,-0.05,0.65995
EXT1,0.09,0.44668
ZNF274,0,0.97431
CNPY3,0.07,0.38692
CCP110,-0.03,0.80116
BLMH,0.08,0.18165
VPS72,0.03,0.61808
SMC1A,0,0.99587
POLB,-0.04,0.60435
YTHDF1,-0.02,0.74693
CCNA1,0.76,0.02485
SOCS2,-0.61,0.01882
DDX10,0.14,0.15489
NUDCD3,0.03,0.5721
GADD45A,0.01,0.95738
PARP2,-0.09,0.42704
CSRP1,-0.05,0.92046
PRSS23,-0.37,0.13085
TIPARP,0.07,0.64261
BID,0,0.99262
CBR1,-0.04,0.79582
SENP6,0.02,0.61259
BPHL,-0.03,0.76262
TEX10,0.06,0.25303
COPB2,-0.04,0.66809
DAXX,0.02,0.80174
LYPLA1,-0.13,0.24422
CDKN1B,-0.05,0.66467
APBB2,0.06,0.53091
CASC3,0.07,0.38336
STMN1,-0.07,0.57108
SMC4,0.1,0.52752
NFE2L2,-0.04,0.7324
NPDC1,-0.14,0.18513
ALDOC,-0.45,0.13781
MCUR1,-0.06,0.5703
BAD,-0.04,0.71265
FASTKD5,0.11,0.15242
IL13RA1,0.06,0.78931
SLC1A4,0.1,0.66448
SMARCA4,-0.01,0.86394
PRKAG2,-0.07,0.61473
FYN,0.02,0.86705
ATP1B1,0.22,0.22504
FAIM,0.61,0.1626
HDAC6,-0.07,0.39043
ZW10,0.06,0.49097
ZNF131,0.03,0.58978
MCM3,0.13,0.5409
RPS6KA1,-0.04,0.83552
PSMD4,-0.03,0.71244
IARS2,-0.03,0.7075
DNMT1,0.04,0.75244
CREB1,0.06,0.29476
ARPP19,0.01,0.92994
SUPV3L1,-0.01,0.84424
RHOA,-0.05,0.53654
HADH,0.06,0.53707
MYO10,0.15,0.43558
GFOD1,0.16,0.66838
DUSP22,-0.05,0.65795
PPIC,-0.04,0.84126
SACM1L,0.07,0.18835
MRPS16,0.01,0.93181
SATB1,0.21,0.30034
PUF60,0.03,0.75981
TRAPPC6A,-0.07,0.49798
STAMBP,-0.11,0.09955
UBE3B,-0.03,0.65391
PECR,-0.14,0.15386
DFFA,-0.02,0.65662
TIMM9,-0.01,0.94148
C2CD2L,-0.02,0.85608
DUSP6,0.01,0.98162
FOXO3,0.06,0.61906
MBTPS1,0,0.99328
ERBB3,1.04,0.00915
SGCB,-0.04,0.74545
DAG1,-0.11,0.48417
MEST,-0.08,0.64594
MYLK,0.09,0.67456
DNM1L,-0.02,0.7133
POLR1C,0.08,0.4576
ANKRD10,0.13,0.1018
CDK4,0.01,0.93746
ID2,0.64,0.06983
TM9SF3,-0.06,0.41872
LYN,0.17,0.68249
OXCT1,0,0.99269
MRPL19,0.04,0.54556
APOE,-0.28,0.5112
PTPRK,0.05,0.64263
TXNDC9,0.01,0.91999
SLC35A1,-0.06,0.51459
CALU,-0.01,0.92434
SPTAN1,0,0.98575
BNIP3,-0.18,0.31919
MTERF3,0.07,0.291
SUZ12,0.01,0.90292
ADH5,0.05,0.50216
ENOPH1,0,0.96087
EML3,0.01,0.93548
ZNF451,0.03,0.65661
PRCP,0.07,0.74238
PPP1R13B,-0.01,0.9615
IGFBP3,-0.05,0.92578
RBM34,0.06,0.57926
POLG2,0.02,0.81937
PGRMC1,0.16,0.16166
ARL4C,0.14,0.50741
CHMP4A,-0.02,0.81802
TRIB1,0.19,0.44788
AKAP8L,-0.04,0.70558
PCNA,0.13,0.58606
RFC5,0.05,0.62035
ZMIZ1,-0.02,0.86032
CPNE3,-0.1,0.13238
DERA,0.06,0.68522
DCK,-0.02,0.85536
IKBKB,0.02,0.81968
SHC1,-0.34,0.06985
ISOC1,0.07,0.59821
POLR2I,0.03,0.79582
KDELR2,-0.01,0.92902
KIAA0100,0.03,0.6545
CCNA2,0.09,0.65793
TBP,-0.01,0.83735
FBXL12,-0.03,0.71633
CORO1A,-0.14,0.44057
PDS5A,0.12,0.03137
ARFIP2,-0.04,0.51769
CCND1,0.1,0.76451
MSRA,0.01,0.95665
FBXO7,0.02,0.75313
TGFBR2,0.26,0.29922
FOS,0.56,0.14087
KDM5A,-0.02,0.73313
ERBB2,0.04,0.72987
VAPB,0.09,0.3895
CLPX,-0.02,0.6123
GMNN,0.11,0.53968
ICMT,-0.1,0.48371
STAT3,-0.14,0.31339
MACF1,-0.02,0.86971
TP53BP2,0.01,0.90130999999999994
RFC2,0.04,0.83476
DHRS7,0.02,0.76031
PROS1,0.09,0.53055
RSU1,-0.14,0.44893
NUP88,0.03,0.59941
ZNF318,-0.14,0.26094
ETFB,-0.07,0.66523
USP1,0.1,0.39793
FEZ2,-0.18,0.1321
GAPDH,-0.03,0.80883
CASP3,0,0.97909
DNAJA3,-0.01,0.93415
RRP1B,0.08,0.34177
GDPD5,0.18,0.43127
SCYL3,0.02,0.78935
RBM6,0.02,0.77657
MYCBP2,0.07,0.41918
ETS1,-0.3,0.48834
DUSP11,-0.06,0.45949
ARID4B,0,0.97115
RUVBL1,0.15,0.24478
GPER1,-0.02,0.82842
ACBD3,-0.09,0.44168
HYOU1,0.02,0.87346
PCBD1,-0.01,0.94074
RFX5,0.09,0.2422
CDK2,0.07,0.67102
PTPRC,NA,NA
CD40,NA,NA
TBXA2R,NA,NA
PLSCR3,NA,NA
PTGS2,NA,NA
SFN,NA,NA
GHR,NA,NA
ADRB2,NA,NA
HLA-DRA,NA,NA
PTPN6,NA,NA
PRKCH,NA,NA
KCNK1,NA,NA
