HGNC_Symbol,LFC,p
ITGAE,-0.26,0.67013
EGFR,-0.48,0.36343
PRR7,0.09,0.88195
SLC25A4,-0.07,0.79389
FKBP4,0.84,0.20963
EIF5,0.16,0.78841
SYPL1,0.03,0.3103
ACAT2,-0.69,0.39486
RAB4A,-0.44,0.45764
RNF167,0.52,0.40626
PSMD10,0.12,0.70388
TESK1,0.22,0.70668
BAMBI,-0.07,0.9159
CRKL,0.24,0.69119
UTP14A,0.05,0.73682
EAPP,0.04,0.67222
PLSCR1,-0.6,0.31285
CIAPIN1,0.23,0.73496
SMNDC1,0.06,0.93184
ARHGEF12,0.1,0.52732
MPC2,0.63,0.42454
CDC25B,0.07,0.90189
INPP1,-0.09,0.88103
CYCS,-0.6,0.21622
CALM3,0.27,0.63917
CAB39,-0.35,0.61211
IER3,-0.33,0.6158
HSPD1,-0.3,0.2918
PIK3C2B,-0.29,0.5895
FIS1,0.61,0.33217
DLD,0.14,0.57987
MALT1,0.01,0.47718
TPD52L2,0.59,0.33016
ACD,0.14,0.81572
NUCB2,0.27,0.67859
PMAIP1,0.12,0.34055
GTF2A2,-0.25,0.70751
ITFG1,-0.26,0.40833
KTN1,-0.07,0.68084
USP7,0.26,0.67237
SNX6,-0.14,0.35187
DNTTIP2,-0.34,0.58954
PSMD9,-0.07,0.90682
MYCBP,-0.71,0.23569
PIH1D1,-0.14,0.81821
LAGE3,-0.15,0.65967
CLSTN1,0.31,0.6267
ARID5B,-0.47,0.42507
PDLIM1,0.58,0.32818
GPC1,-0.22,0.69134
SCARB1,0,0.84033
MVP,0.2,0.78715
NUP93,0.2,0.76386
GADD45B,-0.04,0.89448
ASAH1,-0.15,0.70505
SOX2,0.46,0.21936
PDGFA,0.45,0.40811
ATP6V1D,0.31,0.47144
VDAC1,-1.92,0.00932
MKNK1,-0.16,0.30496
LPGAT1,-0.39,0.57466
LYRM1,-0.34,0.59031
NR3C1,-0.35,0.5905
COG7,-0.25,0.67412
ACLY,0.32,0.69894
UGDH,-0.01,0.99191
PCMT1,0.15,0.759
USP14,-0.15,0.69377
PNKP,0.34,0.55846
MLLT11,0.04,0.96358
PSRC1,0.06,0.92031
MAPK9,-0.09,0.78776
IGF2BP2,-0.96,0.119
NUP133,0.39,0.57506
TXLNA,0.11,0.60543
DCUN1D4,-0.14,0.80548
ECH1,-0.04,0.95624
NRAS,0.46,0.49634
TBC1D31,-1.05,0.11156
NPRL2,0.09,0.89498
ITGB5,0.32,0.38936
STXBP1,0.1,0.90275
VAT1,0.4,0.47868
DNAJB2,0.73,0.20596
KDM5B,-0.04,0.44374
ELOVL6,-0.42,0.43024
GATA2,-0.76,0.16752
DFFB,0.25,0.72341
POLR2K,0.05,0.42752
PSMD2,0.39,0.56404
GRN,-0.12,0.82108
TRAM2,-0.19,0.55679
TMEM50A,0.29,0.62915
GLOD4,-0.12,0.87161
SCCPDH,0.43,0.60217
CCNE2,-0.34,0.64973
YME1L1,-0.18,0.6328
HSD17B11,-0.01,0.99068
TES,-0.2,0.51331
GNA11,-0.15,0.69877
DUSP3,0.61,0.39167
STX4,0.01,0.74168
UBE2L6,0.26,0.66872
MAP7,-0.2,0.76837
TRIM2,-0.02,0.64343
AKAP8,0.86,0.29001
BLVRA,-0.36,0.44451
XPNPEP1,0.08,0.56358
RAB21,0.43,0.56634
HTATSF1,-0.16,0.44782
PLA2G4A,-1.33,0.04421
MBNL1,-0.19,0.48775
NOSIP,0.35,0.54649
ATP2C1,0.03,0.73011
PHKA1,-0.07,0.80726
GRB10,0.65,0.31274
RBKS,0.28,0.28837
PHKB,-0.19,0.44479
ANO10,-0.13,0.79421
CHIC2,-0.21,0.72349
PHGDH,0.38,0.48608
TCEAL4,0.23,0.74448
POP4,-0.23,0.55595
TIMP2,0.04,0.83146
ARHGEF2,0.26,0.58653
CRYZ,-0.22,0.75165
EVL,-0.04,0.78797
CIRBP,0.01,0.73457
MTFR1,-0.72,0.34308
RPL39L,0.47,0.5506
MAP3K4,-0.1,0.88028
CREG1,-0.34,0.57983
PAF1,-0.23,0.70692
CSNK2A2,0.17,0.79723
JADE2,0.14,0.7741
HMGCR,-0.37,0.59924
ZMYM2,-0.39,0.53266
RPN1,0.23,0.73876
CANT1,-0.51,0.26241
TRAPPC3,0.17,0.75105
TOMM34,0.32,0.63454
KAT6B,-0.56,0.41873
ITGB1BP1,0.11,0.67508
SLC27A3,0.96,0.13735
MFSD10,-0.05,0.92681
HSPB1,0.99,0.12256
SLC25A46,-0.85,0.22845
NRIP1,0.15,0.85078
CRTAP,-0.02,0.36104
NNT,-0.59,0.2359
MAPKAPK3,-0.15,0.1852
TIMM22,0.44,0.4164
IPO13,-0.03,0.95656
GNB5,0.17,0.80478
CD320,0.7,0.33929
MTHFD2,-0.3,0.59602
FAT1,1.06,0.20636
AGL,-0.18,0.77809
EDEM1,0.67,0.39012
MAT2A,-0.06,0.7741
COG4,0.12,0.83296
MEF2C,0.15,0.72815
SIRT3,0.41,0.51361
CYTH1,0.84,0.1955
MCOLN1,0.76,0.26587
FOXO4,0.35,0.56611
GTF2E2,0.09,0.88446
JMJD6,0.23,0.38114
EED,-0.06,0.92599
ST3GAL5,-0.02,0.97971
BLCAP,0.53,0.43464
PWP1,-0.26,0.52336
NGRN,0.27,0.47194
STUB1,1.08,0.10316
ABHD6,0.16,0.67508
FKBP14,-0.08,0.51111
SLC25A13,-0.33,0.6068
TATDN2,0.12,0.75301
PLA2G15,0.37,0.55789
PIP4K2B,-0.3,0.43502999999999997
DHX29,-0.74,0.21863
CSK,0.86,0.13195
PTPN12,-0.22,0.43526
WFS1,0.43,0.46087
RB1,-0.78,0.26116
PCK2,0.01,0.98394
COPS7A,0.14,0.82396
RAP1GAP,0.43,0.51118
ST7,0.09,0.73169
VPS28,0.58,0.37116
ETV1,-0.14,0.30692
RNH1,-0.21,0.26449
XPO7,0.15,0.606
NFATC4,0.19,0.59409
PNP,-0.13,0.86229
RAB11FIP2,0.14,0.74975
ILK,-0.2,0.72918
NCOA3,-0.39,0.33404
ATF1,-0.25,0.67653
GNAI1,-1.3,0.07824
SNX13,-0.05,0.52577
TICAM1,0.46,0.47768
SPEN,0.48,0.32123
PSMG1,-0.26,0.68704
TSC22D3,0.32,0.51081
SDHB,-0.11,0.71068
TXNL4B,0.57,0.36482
NIPSNAP1,0.11,0.8584
ADAT1,-0.95,0.12508
RPIA,-0.4,0.48046
PCCB,-0.53,0.45131
SORBS3,-0.76,0.27742
CHEK1,-1.15,0.07262
CCDC86,-0.31,0.60178
SQSTM1,0.08,0.39079
BDH1,-0.48,0.43695
ATG3,0.09,0.52796
HTRA1,0.48,0.40996
FAH,-0.43,0.51497
ABCB6,0.02,0.69988
LSM5,0.23,0.72324
NIT1,-0.11,0.86879
GAA,-0.02,0.97729
STAT5B,-0.11,0.57561
EIF4G1,0.2,0.51654
SKIV2L,0.19,0.74452
NCAPD2,-0.78,0.28613
BECN1,0.61,0.30399
ARHGAP1,-0.01,0.18679
FSD1,0.14,0.81339
HSPA4,-0.24,0.49752999999999997
CEP57,-0.58,0.40705
PAFAH1B3,1.08,0.099
GNPDA1,0.87,0.2306
PARP1,-0.04,0.94019
GABPB1,-0.41,0.13949
SNAP25,-0.28,0.5716
FOXJ3,0.25,0.72852
VGLL4,-0.66,0.23527
SLC11A2,-0.36,0.47303
RBM15B,-0.48,0.40023
ELAVL1,0.05,0.73814
STK10,-0.17,0.515
PTK2B,0.54,0.47127
NCK1,0.13,0.57028
MAPK13,-0.08,0.70024
PPARD,-0.09,0.67735
GPATCH8,-0.25,0.47673
MAST2,0.49,0.3274
ZNF589,-0.06,0.76041
TGFB3,-0.25,0.67509
CCNB1,-0.37,0.344
ATP11B,-0.75,0.2692
ATF5,0.06,0.41602
CGRRF1,-0.21,0.735
DDIT4,1.59,0.03866
TNIP1,0.39,0.49704
PSMB10,-0.09,0.8771
PRAF2,0.74,0.23984
SESN1,0.65,0.34248
WIPF2,0.14,0.81175
HACD3,0.13,0.64867
TPM1,-0.05,0.35003
MAPKAPK2,-0.04,0.94786
TOPBP1,-0.35,0.56846
SPP1,-0.54,0.14221
MTF2,0.17,0.54455
SMAD3,-0.16,0.63559
SPAG7,-0.25,0.65258
SPTLC2,-0.1,0.54892
CASP7,0.05,0.93724
NUP85,0.79,0.31246
TMEM109,0.61,0.34567
RAE1,0.09,0.65133
SCRN1,0.89,0.17884
PRKCQ,-0.67,0.24082
PLOD3,0.23,0.66006
NFIL3,0.28,0.65126
GNAI2,0.38,0.4662
ACAA1,0.21,0.70757
NOTCH1,-0.23,0.71401
CEBPZ,-0.17,0.78066
PAFAH1B1,0.14,0.66005
WDR7,0.45,0.55464
IGF1R,-0.36,0.22176
CDK7,0.15,0.82212
VAV3,0.07,0.69896
CETN3,-0.75,0.2521
HAT1,-0.08,0.92245
PAN2,0.36,0.57893
TSPAN3,-0.22,0.75768
DDX42,-0.29,0.71376
GOLT1B,-0.37,0.62708
PDIA5,0.04,0.95407
SMARCD2,0.68,0.31107
TSEN2,0.28,0.42357
EPN2,-0.12,0.38963
ALDOA,0.98,0.19002
SLC25A14,0,0.24859
MAP4K4,-0.1,0.6983
TRAK2,0.41,0.51914
OXA1L,-0.02,0.97574
CCDC85B,0.54,0.2404
CXCR4,0.12,0.53602
RAB27A,0.57,0.21373
KDM3A,-0.92,0.16497
SMC3,0.12,0.25284
PAK4,0.62,0.33969
CCNH,-0.45,0.41111
TRIM13,-0.29,0.39302
HERPUD1,-0.11,0.87578
ELAC2,0.42,0.50452
TRIB3,0.39,0.50187
PCM1,-0.31,0.53269
DRAP1,-0.12,0.83702
MOK,0.15,0.82246
AKT1,0.78,0.19753
RPA3,0.42,0.62113
EXOSC4,0.56,0.37686
P4HA2,0.7,0.33929
PDHX,-0.38,0.5865
TBPL1,-0.39,0.60414
PPIE,0.15,0.75809
SCAND1,-0.06,0.64192
TOR1A,-0.23,0.56922
DMTF1,-0.49,0.42458
PIK3CA,-0.25,0.69188
KEAP1,0.7,0.24337
PTPRF,-0.27,0.64316
PAK1,0.13,0.41403
LAP3,-1.03,0.08241
SLC35B1,0.03,0.96533
MIF,-1.18,0.04957
MLEC,0.4,0.38678
CAPN1,-0.07,0.6349
CD58,-0.52,0.33403
MICALL1,-0.22,0.69328
UBR7,0.03,0.96867
EPB41L2,-0.23,0.64224
DDR1,0.07,0.70563
HSD17B10,0.24,0.69116
TLK2,-1.41,0.04023
TARBP1,-0.04,0.94188
DNM1,0.25,0.73829
CCDC92,0.14,0.82676
ZFP36,0.27,0.69426
USP6NL,-0.81,0.19514
NR1H2,-0.19,0.71182
STK25,0.69,0.29027
NOL3,-0.07,0.56877
SSBP2,0.22,0.43493
NMT1,-0.77,0.22098
CAST,-0.03,0.61361
PPP2R5A,0.22,0.60427
ANXA7,-0.11,0.87697
PIK3C3,-0.3,0.37034
CASK,0.11,0.66289
NSDHL,0.17,0.8221
G3BP1,-0.36,0.24582
COL4A1,-0.73,0.23995
ADGRG1,0.12,0.6627
IFNAR1,-0.2,0.385
HEBP1,0.13,0.82827
TUBB6,0.06,0.93735
CTTN,-0.22,0.23498
APP,-0.65,0.25804
GALE,-0.24,0.57063
ABCF1,0.15,0.78512
PSME1,0.32,0.6035
SHB,-0.06,0.6891
TMED10,0.4,0.32247
ADI1,-0.02,0.91632
PAX8,-0.17,0.34288
ZNF395,-0.11,0.55583
RAB31,0.27,0.65067
UBE3C,-0.43,0.18673
PEX11A,0.36,0.57823
IGF2R,0.08,0.53869
UFM1,-0.4,0.35916
XBP1,-0.15,0.81186
CCND3,-0.16,0.31337
CERK,0.46,0.52186
MRPL12,0.56,0.41005
IFRD2,0.16,0.76409
RPA1,0.47,0.46992
MAMLD1,0.04,0.947
HMG20B,-0.35,0.53833
PSMF1,0.1,0.79093
ECD,0.24,0.70087
BCL2,-0.21,0.58446
EGR1,-0.4,0.53248
ABCC5,0.2,0.77557
KIF5C,-0.13,0.66546
RALB,-0.93,0.16414
PGM1,-0.03,0.96621
RPS6,0.23,0.69781
MRPS2,0.39,0.52415
PAK6,-0.11,0.8668
PIK3R4,-0.17,0.29048
TBC1D9B,0.37,0.4945
APPBP2,-0.31,0.58036
COASY,0.5,0.44296
ATF6,-0.1,0.60768
SPRED2,-0.22,0.71763
TFDP1,0.11,0.69256
TCERG1,-0.24,0.60012
TJP1,-0.11,0.82728
IDE,-0.22,0.75139
GTPBP8,-0.91,0.23449
OXSR1,-0.22,0.69257
CTSD,0.28,0.62373
CBLB,-0.2,0.62281
MAPK1IP1L,-0.73,0.25867
HDAC2,0.51,0.31738
CDK5R1,-0.24,0.5209
BZW2,0.07,0.92101
DNAJC15,-0.89,0.24821
RPP38,0.21,0.75377
SOX4,-0.16,0.65949
PPP2R5E,0,0.46641
C2CD5,-0.12,0.87085
GFPT1,-0.56,0.25629
FBXO11,-0.62,0.33514
INSIG1,-0.11,0.73766
BNIP3L,-0.09,0.85824
CHP1,-0.08,0.88835
FBXO21,-0.06,0.68896
ME2,-0.45,0.44258
LBR,-0.11,0.86818
ADAM10,0.19,0.55286
IGHMBP2,0.18,0.73913
RHEB,-0.13,0.59935
TIAM1,0.41,0.56102
CNDP2,0.04,0.54218
NFATC3,-0.57,0.34542
CD44,-0.34,0.37342
CLTC,0.12,0.58301
FAM20B,-0.18,0.42349
HSPA8,0.48,0.5863
LIPA,-0.3,0.40779
RNMT,-0.05,0.69582
ARNT2,-0.03,0.96289
CLIC4,0.51,0.29616
FAS,0.07,0.46191
SYNGR3,0.26,0.76993
HIF1A,-0.05,0.93541
MTA1,0.12,0.79651
IQGAP1,-0.35,0.5204
TCTA,-0.04,0.94238
NUSAP1,0.47,0.46874
HK1,0.44,0.49437
C5,-1.39,0.06575
PIGB,-0.41,0.51989
DYNLT3,0.11,0.88336
TXNRD1,-0.05,0.60199
BRCA1,0.02,0.57543
PIK3R3,-0.25,0.26972
TRAP1,-0.91,0.07423
MBNL2,-0.42,0.4987
PKIG,0.49,0.43539
STAT1,-0.12,0.64077
PFKL,0.24,0.42741
PPP2R3C,0.56,0.40695
PGAM1,0.46,0.52603
PIN1,0,0.50247
PAICS,0.1,0.76653
MAP2K5,-0.23,0.58243
KAT6A,-0.57,0.40705
BIRC2,0.12,0.85983
EFCAB14,-0.14,0.57644
CHERP,-0.38,0.40056
LGMN,0.03,0.9695
CSNK1E,-0.76,0.07879
SNX7,0.76,0.35277
AKR7A2,0.55,0.39116
CNOT4,-0.4,0.40628
HEATR1,-0.68,0.21937
ALDH7A1,0.26,0.23606
INPP4B,-0.15,0.6778
ABHD4,-0.16,0.50251
CHN1,0.12,0.8739
TLE1,-0.03,0.60537
WDR61,-0.08,0.43939
USP22,-0.29,0.2865
FHL2,0.17,0.86522
HERC6,0.11,0.74438
RPS5,0.44,0.45157
CASP2,-0.27,0.32896
BHLHE40,-0.86,0.24125
CAMSAP2,-0.04,0.70526
PPOX,-0.33,0.37198
PTPN1,0.23,0.69805
EXT1,-0.33,0.56968
ZNF274,-0.47,0.48955
CNPY3,-0.04,0.59365
CCP110,-0.31,0.60404
BLMH,0.04,0.95856
VPS72,0.74,0.29781
SMC1A,0,0.61341
POLB,-0.51,0.48998
YTHDF1,0.22,0.72668
CCNA1,-0.53,0.45163
SOCS2,-0.45,0.54578
DDX10,-0.72,0.31013
NUDCD3,0.2,0.61779
GADD45A,-0.38,0.4755
PARP2,-0.08,0.89628
CSRP1,0.14,0.81442
PRSS23,-0.31,0.50893
TIPARP,-0.17,0.80529
BID,-0.58,0.26074
CBR1,0,0.99388
SENP6,-0.17,0.59885
BPHL,-0.13,0.83553
TEX10,-0.96,0.15953
COPB2,0.02,0.9738
DAXX,0.11,0.62043
LYPLA1,-0.48,0.45945
CDKN1B,0.07,0.91573
APBB2,0.03,0.58177
CASC3,0.61,0.34009
STMN1,-0.09,0.5313
SMC4,-0.15,0.33815
NFE2L2,-0.76,0.22898
NPDC1,0.06,0.90803
ALDOC,0.58,0.33507
MCUR1,0.7,0.28743
BAD,-0.56,0.15601
FASTKD5,0.04,0.95325
IL13RA1,-0.51,0.46176
SLC1A4,-0.09,0.12047
SMARCA4,-0.18,0.57411
PRKAG2,0.21,0.50056
FYN,0.14,0.31616
ATP1B1,-0.52,0.49783
FAIM,-0.77,0.31531
HDAC6,-0.01,0.46677
ZW10,-0.63,0.40004
ZNF131,-0.66,0.16175
MCM3,-0.41,0.51908
RPS6KA1,0.46,0.45308
PSMD4,0.03,0.53936
IARS2,-0.33,0.60551
DNMT1,0.16,0.7937
CREB1,-0.33,0.39991
ARPP19,-0.05,0.46704
SUPV3L1,-0.34,0.56991
RHOA,-0.33,0.41237
HADH,0.24,0.73706
MYO10,0.12,0.61599
GFOD1,-0.09,0.88309
DUSP22,0.23,0.67398
PPIC,-0.44,0.45374
SACM1L,-0.11,0.86458
MRPS16,0.49,0.51295
SATB1,-0.22,0.72949
PUF60,0.23,0.72935
TRAPPC6A,0.48,0.48942
STAMBP,0.24,0.49055
UBE3B,-0.33,0.47599
PECR,0.48,0.45804
DFFA,-0.45,0.38633
TIMM9,-0.29,0.68193
C2CD2L,-0.51,0.46527
DUSP6,-0.43,0.34993
FOXO3,0.11,0.75711
MBTPS1,0.08,0.71673
ERBB3,-0.29,0.50499
SGCB,0.06,0.6726
DAG1,-0.16,0.54586
MEST,0.09,0.88567
MYLK,-0.29,0.468
DNM1L,-0.44,0.49163
POLR1C,0.27,0.68348
ANKRD10,-0.42,0.31548
CDK4,0.72,0.24613
ID2,-0.14,0.23012
TM9SF3,-0.23,0.43202
LYN,0.28,0.08497
OXCT1,-0.1,0.59642
MRPL19,-0.49,0.43145
APOE,0.98,0.11814
PTPRK,0.03,0.74389
TXNDC9,0.57,0.31859
SLC35A1,-0.41,0.57574
CALU,-0.02,0.76462
SPTAN1,0.09,0.23652
BNIP3,0.17,0.75866
MTERF3,-0.35,0.56594
SUZ12,-0.22,0.36813
ADH5,-0.21,0.72974000000000006
ENOPH1,-1.05,0.16223
EML3,-1.13,0.06037
ZNF451,-0.34,0.37478
PRCP,-0.94,0.11345
PPP1R13B,-0.08,0.90084
IGFBP3,1.17,0.06245
RBM34,-0.37,0.56387
POLG2,-0.46,0.56361000000000006
PGRMC1,-0.38,0.58979
ARL4C,-0.23,0.5764
CHMP4A,0.24,0.67443
TRIB1,-0.44,0.33769
AKAP8L,0.2,0.44802
PCNA,-0.19,0.38538
RFC5,-0.11,0.72707
ZMIZ1,0.06,0.32326
CPNE3,-0.59,0.29975
DERA,0.15,0.81266
DCK,-0.67,0.33084
IKBKB,-0.33,0.25072
SHC1,-0.05,0.75315
ISOC1,0.34,0.61766
POLR2I,0.22,0.69987
KDELR2,0.05,0.89399
KIAA0100,0.28,0.67822
CCNA2,-1.09,0.07399
TBP,-0.49,0.39986
FBXL12,-0.4,0.46528
CORO1A,-0.56,0.46511
PDS5A,-0.25,0.67484
ARFIP2,-0.42,0.52571
CCND1,-0.08,0.68843
MSRA,0.44,0.52382
FBXO7,0.14,0.63305
TGFBR2,0.23,0.21551
FOS,0.1,0.89158
KDM5A,-0.17,0.6462
ERBB2,-0.12,0.41302
VAPB,-0.07,0.30947
CLPX,-0.44,0.54779
GMNN,-0.13,0.8445
ICMT,0.12,0.46656
STAT3,-0.07,0.4431
MACF1,0.03,0.34725
TP53BP2,0.32,0.61713
RFC2,0.15,0.47326
DHRS7,-0.29,0.3845
PROS1,0.27,0.71447
RSU1,-0.39,0.3833
NUP88,-0.49,0.44944
ZNF318,-0.87,0.11233
ETFB,0.83,0.1857
USP1,-0.36,0.58726
FEZ2,-0.03,0.57957
GAPDH,0.78,0.25164
CASP3,0.09,0.90585
DNAJA3,-0.27,0.67085
RRP1B,-0.4,0.54831
GDPD5,-0.16,0.78913
SCYL3,-0.1,0.89157
RBM6,-0.1,0.78539
MYCBP2,-0.35,0.49695
ETS1,-0.43,0.54289
DUSP11,-0.04,0.9563
ARID4B,-0.13,0.35409
RUVBL1,-0.11,0.85993
GPER1,0.42,0.50928
ACBD3,0.33,0.47787
HYOU1,-0.72,0.22704
PCBD1,0.43,0.50438
RFX5,0.18,0.7551
CDK2,-0.44,0.50042
PTPRC,-0.63,0.31943
CD40,-0.19,0.69664
TBXA2R,0.01,0.90635
PLSCR3,0.02,0.97645
PTGS2,0.26,0.36164
SFN,0.73,0.25623
GHR,-0.19,0.83436
ADRB2,-0.35,0.59192
HLA-DRA,-0.4,0.55737
PTPN6,-0.14,0.804
PRKCH,0.7,0.34227
KCNK1,0.05,0.2852
