HGNC_Symbol,LFC,p
RASA1,0.11,0.1934
CSNK1A1,-0.08,0.19274
NOLC1,-0.34,0.01656
HES1,0.14,0.21272
INTS3,-0.04,0.74295
DHDDS,0.09,0.30959
UBQLN2,-0.05,0.34212
MAPKAPK5,-0.22,0.24633
ASCC3,-0.18,0.19983
HMGCS1,-0.18,8.5e-4
CEBPD,0.16,0.12318
RTN2,-0.03,0.8684
PLEKHM1,0.29,0.01124
B4GAT1,-0.02,0.57201
RNPS1,0.11,0.28376
PRPF4,-0.23,0.11109
LSM6,-0.27,0.0284
RFNG,0.03,0.67305
PYGL,0.01,0.90428
FGFR2,0.21,0.24673
MMP2,-0.01,0.85272
LRPAP1,-0.14,0.03887
WASF3,0.05,0.65987
CRK,-0.22,0.13426
MSH6,-0.22,0.07539
KLHL21,0.06,0.60156
GLRX,0.02,0.70286
EBP,-0.14,0.10873
SYNE2,-0.03,0.91359
SLC35F2,0.05,0.77379
CDKN1A,-0.15,0.30393
EPHA3,-0.01,0.92609
ABL1,0.15,0.13977
TP53BP1,-0.07,0.45326
TCEA2,-0.01,0.91163
STX1A,-0.09,0.35438
CISD1,-0.29,0
COL1A1,0.3,0.01187
KCTD5,-0.03,0.69352
PTK2,-0.02,0.83734
TERF2IP,-0.02,0.55369
DECR1,0.02,0.85381
SNX11,0.02,0.90237
EBNA1BP2,-0.14,0.1441
BCL7B,0.16,0.27124
FDFT1,-0.12,0.08462
DNAJB1,0.25,0.07609
NPC1,-0.14,0.44013
SNCA,0.21,0.00132
PSME2,-0.38,0.02151
PSIP1,-0.09,0.34001
COG2,-0.21,0.25411
RALA,-0.02,0.77848
RPA2,-0.25,0.03573
SCP2,-0.29,0.02632
NCK2,-0.01,0.95473
CDK6,0.69,0.0088
CDC42,-0.19,0.00346
ADO,-0.08,0.47334
JUN,0.13,0.31236
TMCO1,-0.21,0.05357
TSPAN4,0.05,0.7002
HSPA1A,0.26,0.00611
RAD51C,-0.28,0.10529
ITGAE,-0.33,0.00933
EGFR,0.25,0.11113
PRR7,0.01,0.79909
SLC25A4,-0.01,0.81609
FKBP4,-0.13,0.16652
EIF5,-0.06,0.15126
SYPL1,0.05,0.68456
ACAT2,-0.67,0
RAB4A,-0.07,0.41493
RNF167,0.09,0.28305
PSMD10,-0.16,0.08853
TESK1,0.14,0.29034
BAMBI,-0.11,0.36383
CRKL,0.02,0.88109
UTP14A,0.07,0.71975
EAPP,-0.29,0.04315
PLSCR1,-0.02,0.90348
CIAPIN1,-0.11,0.3043
SMNDC1,-0.1,0.31279
ARHGEF12,0.15,0.2929
MPC2,-0.25,9e-5
CDC25B,-0.02,0.87433
INPP1,-0.21,0.09166
CYCS,-0.15,0.00745
CALM3,0.07,0.22094
CAB39,-0.06,0.38435
IER3,-0.2,0.20803
HSPD1,-0.04,0.48388
PIK3C2B,-0.35,0.06666
FIS1,-0.46,2e-5
DLD,-0.57,4e-5
MALT1,0.05,0.71677
TPD52L2,-0.08,0.57562
ACD,0.01,0.95494
NUCB2,-0.1,0.39873
PMAIP1,0.04,0.69701
GTF2A2,-0.38,0.00488
ITFG1,-0.11,0.17063999999999999
KTN1,-0.08,0.3086
USP7,-0.26,0.00306
SNX6,-0.41,0.00945
DNTTIP2,-0.15,0.12991
PSMD9,-0.23,0.07514
MYCBP,-0.08,0.4827
PIH1D1,-0.51,0.00144
LAGE3,-0.16,0.2281
CLSTN1,-0.06,0.62174
ARID5B,0.05,0.81641
PDLIM1,0.02,0.84643
GPC1,-0.11,0.43709
SCARB1,0.02,0.83788
MVP,0.04,0.77146
NUP93,-0.25,0.06259
GADD45B,0.29,0.03437
ASAH1,-0.02,0.80246
SOX2,0.22,0.01178
PDGFA,-0.08,0.59215
ATP6V1D,-0.22,0.00182
VDAC1,0.05,0.13813
MKNK1,0.17,0.09316
LPGAT1,-0.01,0.91021
LYRM1,-0.24,0.0197
NR3C1,-0.16,0.07647
COG7,0.29,0.09205
ACLY,0.02,0.83432
UGDH,0.08,0.33568
PCMT1,-0.06,0.09302
USP14,-0.07,0.38521
PNKP,-0.02,0.88881
MLLT11,-0.16,0.00118
PSRC1,0.15,0.21684
MAPK9,0.01,0.85344
IGF2BP2,0.08,0.22407
NUP133,-0.45,2.3e-4
TXLNA,-0.03,0.74581
DCUN1D4,-0.2,0.05038
ECH1,0.11,0.32558
NRAS,-0.2,0.02093
TBC1D31,0.1,0.15392
NPRL2,-0.07,0.6578
ITGB5,0.03,0.72163
STXBP1,0.01,0.86938
VAT1,-0.19,0.06073
DNAJB2,0.09,0.41237
KDM5B,-0.15,0.10263
ELOVL6,0.09,0.49185
GATA2,-0.04,0.58579
DFFB,-0.05,0.57797
POLR2K,-0.33,0.00147
PSMD2,-0.23,0.02226
GRN,0.07,0.53091
TRAM2,-0.12,0.25826
TMEM50A,-0.16,0.07054
GLOD4,0.07,0.35529
SCCPDH,-0.26,0.00361
CCNE2,0.14,0.33995
YME1L1,-0.04,0.6457
HSD17B11,-0.56,2e-5
TES,-0.02,0.77779
GNA11,0.18,0.09762
DUSP3,-0.08,0.40585
STX4,-0.29,0.15413
UBE2L6,0.14,0.28121
MAP7,0.1,0.47231
TRIM2,-0.08,0.19173
AKAP8,-0.15,0.27318
BLVRA,-0.29,3.9e-4
XPNPEP1,-0.08,0.57787
RAB21,-0.08,0.26466
HTATSF1,-0.13,0.11787
PLA2G4A,-0.32,0.02565
MBNL1,-0.17,0.19342
NOSIP,-0.18,0.18694
ATP2C1,-0.09,0.35116000000000003
PHKA1,-0.07,0.35303
GRB10,-0.13,0.3564
RBKS,0.04,0.8191
PHKB,0.13,0.2667
ANO10,0.16,0.0549
CHIC2,-0.11,0.26023
PHGDH,-0.01,0.92198
TCEAL4,-0.25,9.9e-4
POP4,-0.33,0.00675
TIMP2,0.15,0.36038
ARHGEF2,-0.15,0.12586
CRYZ,-0.27,0.09905
EVL,0.13,0.26274
CIRBP,-0.14,0.06246
MTFR1,0.2,0.13893
RPL39L,-0.06,0.52192
MAP3K4,0.04,0.70828
CREG1,0.02,0.873
PAF1,-0.07,0.47891
CSNK2A2,0.09,0.42046
JADE2,0.03,0.84223
HMGCR,-0.22,0.00237
ZMYM2,-0.43,0.00685
RPN1,0.01,0.8986
CANT1,0.07,0.51713
TRAPPC3,-0.18,0.0638
TOMM34,0.03,0.84058
KAT6B,0.17,0.38427
ITGB1BP1,0.06,0.45819
SLC27A3,0.06,0.54642
MFSD10,0.08,0.63846
HSPB1,0.11,0.5118
SLC25A46,-0.31,0.00491
NRIP1,0.09,0.38824
CRTAP,0.12,0.44625
NNT,0.05,0.70001
MAPKAPK3,0.24,0.14146
TIMM22,-0.09,0.43334
IPO13,-0.15,0.40117
GNB5,-0.25,0.12433
CD320,-0.03,0.73699
MTHFD2,0.25,0.03051
FAT1,0.03,0.83434
AGL,-0.11,0.23936
EDEM1,-0.23,0.21278
MAT2A,-0.21,0.04456
COG4,-0.02,0.84045
MEF2C,0.03,0.38624000000000003
SIRT3,0.16,0.33484
CYTH1,-0.22,0.05476
MCOLN1,-0.31,0.00308
FOXO4,-0.12,0.27398
GTF2E2,-0.12,0.43129
JMJD6,0.09,0.54069
EED,0.03,0.80032
ST3GAL5,-0.31,0.01298
BLCAP,-0.1,0.2117
PWP1,-0.48,0.00107
NGRN,-0.08,0.19951
STUB1,-0.16,0.01798
ABHD6,0.19,0.11536
FKBP14,-0.07,0.58475
SLC25A13,0.03,0.80524
TATDN2,-0.41,0.02046
PLA2G15,0.14,0.2523
PIP4K2B,-0.21,0.185
DHX29,-0.36,0.00945
CSK,0.09,0.37273
PTPN12,-0.19,0.39318
WFS1,0.21,0.05637
RB1,-0.21,0.04758
PCK2,-0.13,0.54629
COPS7A,-0.1,0.24421
RAP1GAP,-0.09,0.32297
ST7,0.12,0.49115
VPS28,0,0.98945
ETV1,-0.42,0.00278
RNH1,-0.09,0.34429
XPO7,0.09,0.4239
NFATC4,0.26,0.06299
PNP,0.08,0.4717
RAB11FIP2,0.02,0.89726
ILK,-0.02,0.90006
NCOA3,0.22,0.20439
ATF1,-0.13,0.47947
GNAI1,-0.23,0.00854
SNX13,-0.05,0.67812
TICAM1,0.13,0.18347
SPEN,0.44,0.02424
PSMG1,-0.39,0.02843
TSC22D3,0.01,0.90032
SDHB,-0.38,5.2e-4
TXNL4B,0.24,0.21445
NIPSNAP1,0.03,0.73845
ADAT1,-0.1,0.61807
RPIA,0.12,0.27789
PCCB,-0.52,0.00225
SORBS3,0.1,0.4777
CHEK1,-0.02,0.8913
CCDC86,0.02,0.91009
SQSTM1,-0.14,0.10276
BDH1,-0.01,0.93902
ATG3,-0.23,0.0629
HTRA1,-0.03,0.8107
FAH,-0.08,0.29414
ABCB6,-0.26,0.05826
LSM5,-0.68,4e-5
NIT1,-0.28,0.03885
GAA,-0.04,0.48761
STAT5B,0.01,0.92257
EIF4G1,-0.05,0.63768
SKIV2L,-0.14,0.04129
NCAPD2,0.16,0.3319
BECN1,0.01,0.91563
ARHGAP1,0.05,0.74751
FSD1,0.07,0.63627
HSPA4,0,0.96686
CEP57,0.06,0.76299
PAFAH1B3,-0.16,0.08552
GNPDA1,0.09,0.38562
PARP1,-0.15,0.0455
GABPB1,-0.01,0.94747
SNAP25,-0.1,0.03357
FOXJ3,-0.04,0.71614
VGLL4,-0.03,0.82783
SLC11A2,-0.12,0.38005
RBM15B,-0.01,0.91649
ELAVL1,0.18,0.23022
STK10,0.06,0.40402
PTK2B,0.12,0.23187
NCK1,-0.3,0.07891
MAPK13,0.01,0.94751
PPARD,0.32,0.21765
GPATCH8,0.33,0.07811
MAST2,-0.16,0.27857
ZNF589,0.41,0.07253
TGFB3,-0.15,0.08896
CCNB1,-0.46,0.02823
ATP11B,0.1,0.59356
ATF5,-0.02,0.83593
CGRRF1,-0.27,0.03255
DDIT4,0.48,0.05385
TNIP1,-0.1,0.5605
PSMB10,-0.2,0.04792
PRAF2,0.01,0.95957
SESN1,-0.07,0.52106
WIPF2,0,0.97657
HACD3,-0.18,0.0232
TPM1,0.15,0.04541
MAPKAPK2,-0.08,0.57034
TOPBP1,-0.15,0.3191
SPP1,-0.44,0.08359
MTF2,-0.07,0.65337
SMAD3,-0.07,0.60764
SPAG7,-0.16,0.04764
SPTLC2,-0.03,0.82268
CASP7,0.05,0.59283
NUP85,-0.29,0.00924
TMEM109,-0.05,0.66834
RAE1,0.13,0.14904
SCRN1,-0.3,0.03537
PRKCQ,0.23,0.31545
PLOD3,-0.16,0.08551
NFIL3,-0.29,0.08633
GNAI2,0.02,0.8507
ACAA1,0,0.96767
NOTCH1,0.1,0.12472
CEBPZ,-0.09,0.38698
PAFAH1B1,-0.12,0.01857
WDR7,-0.17,0.03794
IGF1R,0.27,0.01784
CDK7,-0.3,0.08511
VAV3,-0.23,0.16729
CETN3,0.04,0.66074
HAT1,-0.03,0.82763
PAN2,-0.01,0.87636
TSPAN3,-0.01,0.93307
DDX42,-0.38,0.04512
GOLT1B,-0.25,0.01138
PDIA5,-0.09,0.26844
SMARCD2,0.06,0.62445
TSEN2,0.05,0.80221
EPN2,-0.24,0.0858
ALDOA,-0.2,1.4e-4
SLC25A14,-0.2,0.0054
MAP4K4,0.2,0.26092
TRAK2,-0.13,0.16024
OXA1L,0.04,0.77078
CCDC85B,-0.07,0.21486
CXCR4,0.21,0.39278
RAB27A,-0.02,0.82244
KDM3A,-0.1,0.56297
SMC3,-0.04,0.79031
PAK4,0.08,0.28153
CCNH,-0.21,0.01582
TRIM13,0.19,0.33411
HERPUD1,-0.1,0.35193
ELAC2,0.03,0.83422
TRIB3,0.02,0.83038
PCM1,0.03,0.70834
DRAP1,0.11,0.25879
MOK,-0.02,0.85249
AKT1,-0.04,0.58862
RPA3,-0.38,0.00826
EXOSC4,-0.17,0.06693
P4HA2,-0.13,0.38009
PDHX,-0.08,0.41887
TBPL1,-0.13,0.31051
PPIE,0.04,0.70242
SCAND1,-0.06,0.48769
TOR1A,-0.18,0.23954
DMTF1,-0.06,0.6632
PIK3CA,-0.15,0.25699
KEAP1,-0.1,0.40599
PTPRF,-0.1,0.46468
PAK1,-0.16,0.01642
LAP3,-0.68,6.7e-4
SLC35B1,-0.09,0.42777
MIF,-0.4,1.2e-4
MLEC,0.05,0.71351
CAPN1,-0.13,0.14198
CD58,-0.1,0.48672
MICALL1,0.05,0.63909
UBR7,-0.16,0.24145
EPB41L2,0.17,0.25104
DDR1,0.22,0.04825
HSD17B10,-0.11,0.42806
TLK2,0.04,0.56685
TARBP1,0.09,0.50487
DNM1,0.04,0.78262
CCDC92,0.07,0.57826
ZFP36,0.19,0.01193
USP6NL,-0.16,0.37882
NR1H2,0.02,0.8032
STK25,0.09,0.24165
NOL3,-0.13,0.30208
SSBP2,-0.08,0.54881
NMT1,0.28,0.0244
CAST,-0.07,0.51235
PPP2R5A,-0.32,0.03695
ANXA7,0.02,0.71911
PIK3C3,0,0.98717
CASK,-0.26,0.12143
NSDHL,-0.21,0.0365
G3BP1,-0.05,0.42663
COL4A1,0,0.99254
ADGRG1,0.38,0.00992
IFNAR1,-0.08,0.67602
HEBP1,-0.19,0.19954
TUBB6,-0.01,0.92824
CTTN,-0.21,0.06127
APP,0.03,0.23399
GALE,-0.11,0.36187
ABCF1,-0.11,0.53324
PSME1,-0.35,0.01046
SHB,-0.38,0.12657
TMED10,-0.03,0.78002
ADI1,0.1,0.50782
PAX8,0.03,0.72547
ZNF395,0.15,0.24529
RAB31,0.17,0.24149
UBE3C,-0.02,0.86123
PEX11A,0.17,0.21057
IGF2R,0.15,0.12832
UFM1,0.04,0.36089
XBP1,0.43,0.00349
CCND3,-0.17,0.14455
CERK,-0.07,0.5834
MRPL12,-0.05,0.65842
IFRD2,-0.01,0.82972
RPA1,-0.04,0.70914
MAMLD1,0.03,0.78561
HMG20B,-0.04,0.60227
PSMF1,0,0.99293
ECD,0.05,0.70465
BCL2,0.19,0.17659
EGR1,-0.29,0.00923
ABCC5,0.19,0.20134
KIF5C,-0.18,0.01167
RALB,-0.18,0.17877
PGM1,-0.22,0.04284
RPS6,-0.23,0.07463
MRPS2,0.15,0.10896
PAK6,0.14,0.5169
PIK3R4,-0.19,0.1823
TBC1D9B,-0.03,0.8492
APPBP2,-0.08,0.45212
COASY,-0.01,0.92739
ATF6,0.36,0.01026
SPRED2,0.37,0.01597
TFDP1,-0.12,0.28334
TCERG1,-0.07,0.52636
TJP1,0.06,0.54956
IDE,-0.02,0.88622
GTPBP8,-0.25,0.13595
OXSR1,-0.19,0.21632
CTSD,-0.12,0.21282
CBLB,0.02,0.88499
MAPK1IP1L,-0.24,0.10616
HDAC2,-0.04,0.67698
CDK5R1,0.08,0.13642
BZW2,-0.17,0.04628
DNAJC15,-0.21,0.11422
RPP38,-0.32,0.09942
SOX4,-0.19,0.46777
PPP2R5E,0.05,0.42086
C2CD5,-0.02,0.8483
GFPT1,-0.15,0.12976
FBXO11,-0.08,0.40077
INSIG1,-0.34,5e-5
BNIP3L,-0.1,0.20094
CHP1,-0.22,0.02041
FBXO21,-0.17,0.10688
ME2,-0.52,0.02204
LBR,-0.13,0.41666
ADAM10,0.09,0.14497
IGHMBP2,0.03,0.69489
RHEB,-0.28,8.4e-4
TIAM1,-0.19,0.05481
CNDP2,-0.07,0.35864
NFATC3,0.15,0.04739
CD44,0.25,0.01572
CLTC,-0.21,0.00217
FAM20B,0.11,0.51494
HSPA8,-0.01,0.84763
LIPA,-0.19,0.18786
RNMT,0.1,0.20647
ARNT2,-0.11,0.32269
CLIC4,-0.02,0.87455
FAS,0.02,0.80015
SYNGR3,-0.06,0.65595
HIF1A,-0.04,0.63959
MTA1,-0.05,0.73457
IQGAP1,-0.1,0.34939
TCTA,0,0.99679
NUSAP1,0.03,0.73622
HK1,0.11,0.13626
C5,0,0.93979
PIGB,-0.21,0.23116
DYNLT3,-0.03,0.69687
TXNRD1,-0.23,0.00932
BRCA1,0.08,0.22353
PIK3R3,-0.11,0.47551
TRAP1,-0.09,0.30484
MBNL2,-0.14,0.10643
PKIG,0,0.99043
STAT1,-0.23,0.05771
PFKL,0.05,0.48992
PPP2R3C,-0.31,0.03722
PGAM1,-0.12,0.00247
PIN1,-0.17,0.1365
PAICS,-0.24,0.07027
MAP2K5,0.08,0.29223
KAT6A,0.27,0.01439
BIRC2,-0.34,3.6e-4
EFCAB14,0.28,6e-5
CHERP,0.32,0.01157
LGMN,-0.05,0.5228
CSNK1E,0.13,0.23974
SNX7,0,0.98279
AKR7A2,0,0.97448
CNOT4,-0.08,0.56357
HEATR1,-0.02,0.85076
ALDH7A1,-0.08,0.65609
INPP4B,-0.15,0.31315
ABHD4,0.04,0.31903
CHN1,0.03,0.43837
TLE1,-0.11,0.48996
WDR61,-0.27,0.01316
USP22,-0.07,0.53536
FHL2,-0.12,0.43616
HERC6,-0.22,0.21113
RPS5,-0.49,2e-5
CASP2,0.14,0.11386
BHLHE40,-0.13,0.18708
CAMSAP2,0.03,0.59348
PPOX,-0.09,0.51308
PTPN1,0.01,0.8689
EXT1,0,0.99411
ZNF274,-0.25,0.1318
CNPY3,0.07,0.78044
CCP110,-0.1,0.34883
BLMH,-0.18,0.30228
VPS72,-0.08,0.62021
SMC1A,0.21,0.16228
POLB,-0.73,0
YTHDF1,-0.04,0.59415
CCNA1,-0.37,0.05453
SOCS2,-0.04,0.68616
DDX10,-0.33,0.02571
NUDCD3,0.06,0.29862
GADD45A,-0.2,0.1171
PARP2,-0.15,0.38564
CSRP1,0.06,0.68293
PRSS23,-0.03,0.7763
TIPARP,0.36,0.00911
BID,-0.34,0.11126
CBR1,0.08,0.46662
SENP6,-0.04,0.71872
BPHL,0.01,0.96978
TEX10,-0.33,0.01269
COPB2,-0.05,0.47601
DAXX,-0.12,0.43644
LYPLA1,-0.31,0.02746
CDKN1B,-0.1,0.37942
APBB2,0.05,0.6308
CASC3,-0.1,0.37743
STMN1,-0.04,0.48774
SMC4,-0.18,0.36097
NFE2L2,-0.12,0.45953
NPDC1,-0.1,0.45374
ALDOC,0.06,0.49134
MCUR1,-0.02,0.91297
BAD,-0.18,0.3992
FASTKD5,-0.45,0.00832
IL13RA1,0.01,0.96517
SLC1A4,0,0.98828
SMARCA4,0.04,0.69599
PRKAG2,-0.15,0.12268
FYN,0.09,0.55386
ATP1B1,-0.04,0.10504
FAIM,-0.3,0.10777
HDAC6,-0.01,0.84757
ZW10,-0.16,0.25079
ZNF131,0.12,0.37797
MCM3,0.02,0.89
RPS6KA1,-0.02,0.83049
PSMD4,-0.07,0.40284
IARS2,-0.06,0.58205
DNMT1,-0.02,0.70561
CREB1,0.05,0.63769
ARPP19,-0.17,0.00147
SUPV3L1,-0.25,0.14657
RHOA,-0.32,0.02002
HADH,0.05,0.72257
MYO10,0.16,0.4026
GFOD1,0.44,2e-5
DUSP22,0.23,0.13629
PPIC,-0.04,0.87714
SACM1L,0.04,0.61164
MRPS16,-0.01,0.94087
SATB1,0.2,0.06386
PUF60,-0.15,0.17833
TRAPPC6A,0.01,0.90613
STAMBP,-0.25,0.09308
UBE3B,0.08,0.66913
PECR,0.22,0.00168
DFFA,0.24,0.38233
TIMM9,-0.49,0.00113
C2CD2L,-0.07,0.59427
DUSP6,-0.18,0.21967
FOXO3,0.19,0.10799
MBTPS1,-0.07,0.6848
ERBB3,0.13,0.03669
SGCB,-0.04,0.65101
DAG1,0.13,0.09187
MEST,0.12,0.49762
MYLK,-0.23,0.06315
DNM1L,-0.08,0.16816
POLR1C,-0.04,0.72709
ANKRD10,0.68,0.00608
CDK4,0.16,0.43159
ID2,-0.17,0.34175
TM9SF3,-0.07,0.09885
LYN,0.19,0.10462
OXCT1,-0.48,9e-5
MRPL19,-0.24,0.00469
APOE,0.34,5.6e-4
PTPRK,0.02,0.89328
TXNDC9,-0.39,0.00515
SLC35A1,-0.09,0.45432
CALU,0.16,0.21748
SPTAN1,0.16,0.05329
BNIP3,-0.18,0.00916
MTERF3,-0.07,0.67335
SUZ12,0.21,0.04773
ADH5,-0.31,0.01744
ENOPH1,-0.22,0.03154
EML3,-0.02,0.65227
ZNF451,0.05,0.77629
PRCP,-0.1,0.32394
PPP1R13B,0.01,0.91937
IGFBP3,0.18,0.22637
RBM34,-0.24,0.01499
POLG2,-0.16,0.07611
PGRMC1,-0.19,0.02046
ARL4C,-0.1,0.45286
CHMP4A,-0.05,0.69074
TRIB1,-0.02,0.84971
AKAP8L,0.21,0.00557
PCNA,-0.29,0.05167
RFC5,-0.15,0.26525
ZMIZ1,0.19,0.08894
CPNE3,0.36,0.02847
DERA,-0.17,0.4041
DCK,-0.52,4e-5
IKBKB,0.05,0.51078
SHC1,-0.03,0.77837
ISOC1,0.04,0.76375
POLR2I,-0.22,0.12251
KDELR2,-0.15,0.07279
KIAA0100,0.02,0.91211
CCNA2,-0.02,0.7662
TBP,-0.09,0.4177
FBXL12,0.18,0.16928
CORO1A,-0.24,0.05757
PDS5A,0.26,0.02702
ARFIP2,-0.21,0.19054
CCND1,-0.11,0.31635
MSRA,-0.4,3.2e-4
FBXO7,-0.55,5e-5
TGFBR2,0,0.97454
FOS,-0.06,0.56587
KDM5A,0.11,0.26868
ERBB2,0,0.96002
VAPB,0.02,0.79495
CLPX,-0.14,0.13391
GMNN,-0.09,0.57717
ICMT,-0.26,0.05821
STAT3,0.05,0.77735
MACF1,-0.01,0.95558
TP53BP2,0.23,0.0411
RFC2,-0.13,0.33124
DHRS7,-0.28,0.03037
PROS1,0.1,0.524
RSU1,0.13,0.26138
NUP88,-0.06,0.60681
ZNF318,0.04,0.83846
ETFB,-0.33,5e-5
USP1,-0.21,0.21109
FEZ2,-0.03,0.53731
GAPDH,-0.05,0.26638
CASP3,0.08,0.49622
DNAJA3,0.24,0.03106
RRP1B,0.11,0.3209
GDPD5,-0.02,0.89012
SCYL3,-0.04,0.803
RBM6,0.06,0.69744
MYCBP2,0.09,0.31775
ETS1,-0.04,0.78804
DUSP11,-0.06,0.64665
ARID4B,-0.1,0.37489
RUVBL1,-0.05,0.73476
GPER1,0.03,0.70864
ACBD3,-0.06,0.56029
HYOU1,0.14,0.33654
PCBD1,0.05,0.62611000000000006
RFX5,-0.11,0.5203
CDK2,0.07,0.4446
PTPRC,-0.03,0.72097
CD40,0.02,0.67504
TBXA2R,0.26,0.00105
PLSCR3,0.08,0.61519
PTGS2,-0.02,0.91508
SFN,0.33,0.05097
GHR,-0.03,0.78359
ADRB2,0.01,0.84316
HLA-DRA,-0.09,0.35887
PTPN6,-0.05,0.55292
PRKCH,0.08,0.40613
KCNK1,-0.19,0.0804
