HGNC_Symbol,LFC,p
TERF2IP,0.01,0.85767
DECR1,-0.04,0.71033
SNX11,-0.1,0.5659
EBNA1BP2,-0.05,0.6923
BCL7B,-0.06,0.42629
FDFT1,-0.04,0.31034
DNAJB1,0.32,0.07232
NPC1,0,0.43251
SNCA,0.11,0.49127
PSME2,0.07,0.48449
PSIP1,0.15,0.19476
COG2,-0.29,0.31935
RALA,-0.07,0.19056
RPA2,-0.04,0.67427
SCP2,0.02,0.83787
NCK2,0.06,0.62169
CDK6,-0.09,0.84878
CDC42,-0.02,0.33125
ADO,-0.14,0.11125
JUN,0.27,0.3997
TMCO1,-0.04,0.71803
TSPAN4,0,0.89945
HSPA1A,0.41,0.06828
RAD51C,-0.04,0.70344
ITGAE,-0.02,0.77018
EGFR,0.45,0.47179
PRR7,-0.05,0.65415
SLC25A4,-0.1,0.5515
FKBP4,0.43,0.23864
EIF5,-0.08,0.55329
SYPL1,-0.22,0.07493
ACAT2,-0.3,0.11169
RAB4A,-0.04,0.66216
RNF167,-0.12,0.38372
PSMD10,-0.07,0.42425
TESK1,0.09,0.15796
BAMBI,-0.04,0.70698
CRKL,-0.07,0.49365
UTP14A,0.16,0.07118
EAPP,0.01,0.89887
PLSCR1,0.6,0.09313
CIAPIN1,-0.09,0.51602
SMNDC1,0,0.97964
ARHGEF12,0.11,0.38848
MPC2,0,0.88738
CDC25B,-0.02,0.80075
INPP1,-0.25,0.0112
CYCS,-0.05,0.56764
CALM3,0.02,0.7288
CAB39,-0.03,0.89306
IER3,0.26,0.06756
HSPD1,0.57,0.48266
PIK3C2B,-0.33,0.14084
FIS1,-0.19,0.00791
DLD,-0.1,0.41853
MALT1,0.11,0.63243
TPD52L2,0.01,0.92888
ACD,-0.09,0.71103
NUCB2,-0.06,0.59036
PMAIP1,-0.36,0.27637
GTF2A2,0.04,0.19127
ITFG1,-0.02,0.69
KTN1,-0.04,0.52038
USP7,-0.11,0.29756
SNX6,0.13,0.48792
DNTTIP2,0.04,0.60691
PSMD9,-0.13,0.5577
MYCBP,0.46,0.22253
PIH1D1,0.01,0.91616
LAGE3,-0.02,0.79109
CLSTN1,0.03,0.76856
ARID5B,0.54,0.26188
PDLIM1,0.26,0.19727
GPC1,0.03,0.75745
SCARB1,-0.1,0.24426
MVP,0.27,0.73459
NUP93,-0.48,0.12752
GADD45B,0.21,0.2969
ASAH1,-0.01,0.83387
SOX2,0.43,0.56195
PDGFA,-0.28,0.41646
ATP6V1D,-0.01,0.88057
VDAC1,-0.11,0.74597
MKNK1,0.06,0.30613
LPGAT1,-0.08,0.46948
LYRM1,0.08,0.4145
NR3C1,-0.04,0.66553
COG7,0.03,0.71278
ACLY,-0.15,0.30143
UGDH,0.53,0.01355
PCMT1,-0.05,0.79774
USP14,0.03,0.59749
PNKP,0,0.99102
MLLT11,0.06,0.71768
PSRC1,-0.06,0.59171
MAPK9,-0.09,0.66017
IGF2BP2,0.06,0.38459
NUP133,-0.18,0.33695
TXLNA,-0.8,0.21797
DCUN1D4,-0.34,0.38471
ECH1,-0.04,0.76401
NRAS,-0.02,0.77075
TBC1D31,0.72,0.51836
NPRL2,0.08,0.80017
ITGB5,-0.2,0.20026
STXBP1,0.02,0.86279
VAT1,-0.18,0.13022
DNAJB2,-0.04,0.7022
KDM5B,0.01,0.45152
ELOVL6,-0.13,0.31151
GATA2,-0.01,0.7886
DFFB,0.01,0.97086
POLR2K,-0.05,0.57008
PSMD2,0,0.95344
GRN,0.04,0.82175
TRAM2,0.65,0.01826
TMEM50A,-0.02,0.49919
GLOD4,0.06,0.59135
SCCPDH,-0.09,0.39259
CCNE2,-0.29,0.13254
YME1L1,-0.07,0.41372
HSD17B11,0.14,0.14482
TES,0.3,0.44176
GNA11,0.05,0.50991
DUSP3,0.1,0.46187
STX4,-0.09,0.22285
UBE2L6,0.19,0.06925
MAP7,-0.36,0.55878
TRIM2,-0.05,0.35583
AKAP8,0,0.50381
BLVRA,-0.03,0.86546
XPNPEP1,0.03,0.66571
RAB21,0.11,0.46307
HTATSF1,-0.02,0.53493
PLA2G4A,0.06,0.81878
MBNL1,0.19,0.16768
NOSIP,0.01,0.81584
ATP2C1,0.06,0.22081
PHKA1,0.63,0.59225
GRB10,0.07,0.42312
RBKS,-0.04,0.81358
PHKB,0.1,0.47127
ANO10,-0.19,0.01657
CHIC2,0.24,0.08154
PHGDH,0.03,0.72605
TCEAL4,-0.02,0.80462
POP4,0.03,0.77891
TIMP2,-0.17,0.31707
ARHGEF2,-0.17,0.17287
CRYZ,-0.14,0.48106
EVL,0.05,0.57099
CIRBP,-0.16,0.34509
MTFR1,-0.02,0.77215
RPL39L,0.09,0.67327
MAP3K4,0.15,0.117
CREG1,-0.07,0.36072
PAF1,0.1,0.23174
CSNK2A2,0.03,0.43888
JADE2,-0.04,0.88487
HMGCR,0.01,0.89109
ZMYM2,-0.01,0.67713
RPN1,0.01,0.91642
CANT1,-0.06,0.54245
TRAPPC3,-0.02,0.44825
TOMM34,0.04,0.67284
KAT6B,-0.01,0.70098
ITGB1BP1,-0.07,0.31606
SLC27A3,0.33,0.10075
MFSD10,0.08,0.59361
HSPB1,0.47,0.11549
SLC25A46,-0.05,0.66616
NRIP1,0.05,0.51696
CRTAP,0.05,0.699
NNT,0.1,0.63979
MAPKAPK3,-0.57,0.10415
TIMM22,0.01,0.64705
IPO13,-0.19,0.01108
GNB5,0.18,0.55349
CD320,-0.31,0.2012
MTHFD2,0.28,0.30598
FAT1,-0.17,0.24637
AGL,-0.05,0.4592
EDEM1,-0.02,0.90512
MAT2A,-0.02,0.70246
COG4,-0.02,0.91988
MEF2C,0.13,0.47449
SIRT3,0.05,0.28261
CYTH1,-0.13,0.3717
MCOLN1,-0.26,0.45394
FOXO4,-0.04,0.76897
GTF2E2,0.09,0.39514
JMJD6,0.18,0.49317
EED,0.32,0.3027
ST3GAL5,-0.05,0.53762
BLCAP,0.1,0.20935
PWP1,-0.03,0.35626
NGRN,0.08,0.37266
STUB1,-0.01,0.83297
ABHD6,-0.24,0.08974
FKBP14,0.1,0.5241
SLC25A13,-0.3,0.10602
TATDN2,-0.07,0.30494
PLA2G15,0.27,0.13728
PIP4K2B,0.02,0.34243
DHX29,0.06,0.26908
CSK,-0.18,0.21638
PTPN12,0.17,0.47583
WFS1,0.13,0.3145
RB1,0,0.38044
PCK2,-0.04,0.73335
COPS7A,-0.14,0.23942
RAP1GAP,0.12,0.57187
ST7,-0.06,0.1797
VPS28,-0.02,0.80089
ETV1,-0.07,0.6033
RNH1,-0.15,0.09077
XPO7,-0.01,0.83778
NFATC4,-0.89,0.43141
PNP,0.37,0.10386
RAB11FIP2,-0.07,0.49568
ILK,-0.09,0.34864
NCOA3,0.05,0.67593
ATF1,0.09,0.40385
GNAI1,-0.18,0.19576
SNX13,-0.01,0.6348
TICAM1,0.06,0.6557
SPEN,-0.13,0.45057
PSMG1,0.08,0.59383
TSC22D3,0.15,0.32186
SDHB,-0.03,0.63569
TXNL4B,0.11,0.28206
NIPSNAP1,-0.06,0.6966
ADAT1,-0.04,0.6722
RPIA,0.2,0.05917
PCCB,-0.12,0.21952
SORBS3,0.02,0.73233
CHEK1,0.33,0.17609
CCDC86,0,0.99185
SQSTM1,-0.04,0.51365
BDH1,0.27,0.2783
ATG3,-0.15,0.04399
HTRA1,-0.11,0.39676
FAH,0.11,0.71206
ABCB6,-0.5,0.58812
LSM5,-0.12,0.2897
NIT1,-0.16,0.38178
GAA,-0.11,0.19453
STAT5B,0.32,0.15483
EIF4G1,-0.01,0.65149
SKIV2L,-0.12,0.12332
NCAPD2,0.13,0.40918
BECN1,-0.14,0.57662
ARHGAP1,-0.08,0.6276
FSD1,-0.08,0.37676
HSPA4,-0.1,0.44675
CEP57,0.07,0.3911
PAFAH1B3,0.54,0.22146
GNPDA1,0.05,0.50974
PARP1,-0.13,0.01673
GABPB1,0.13,0.41587
SNAP25,0.11,0.2955
FOXJ3,0.03,0.76689
VGLL4,0.13,0.12953
SLC11A2,-0.79,0.22752
RBM15B,0.06,0.46802
ELAVL1,0.08,0.50178
STK10,-0.05,0.38091
PTK2B,-0.07,0.59997
NCK1,0.01,0.52435
MAPK13,-0.08,0.71401
PPARD,0.08,0.23033
GPATCH8,0.05,0.54938
MAST2,-0.02,0.7249
ZNF589,-0.26,0.35952
TGFB3,0.17,0.46354
CCNB1,0.05,0.64119
ATP11B,-0.19,0.56036
ATF5,-0.16,0.27957
CGRRF1,0.01,0.80948
DDIT4,0.18,0.5115
TNIP1,0.26,0.40073
PSMB10,0.13,0.33345
PRAF2,-0.07,0.6576
SESN1,0.1,0.34078
WIPF2,-0.03,0.59578
HACD3,-0.04,0.22906
TPM1,0.03,0.51813
MAPKAPK2,-0.04,0.60899
TOPBP1,0.05,0.51432
SPP1,0.31,0.3198
MTF2,0.05,0.71772
SMAD3,0.1,0.40627
SPAG7,-0.06,0.47393
SPTLC2,0.2,0.19168
CASP7,0.44,0.03229
NUP85,0.01,0.84126
TMEM109,-0.02,0.88225
RAE1,-0.63,0.14466
SCRN1,0.03,0.65795
PRKCQ,-0.48,0.07161
PLOD3,-0.03,0.76323
NFIL3,0.32,0.0564
GNAI2,-0.05,0.53849
ACAA1,-0.02,0.35185
NOTCH1,-0.51,0.29121
CEBPZ,-0.09,0.24757
PAFAH1B1,-0.06,0.70037
WDR7,-0.18,0.29453
IGF1R,0.29,0.05949
CDK7,-0.17,0.55433
VAV3,-0.24,0.42137
CETN3,0.04,0.73287
HAT1,0.07,0.46327
PAN2,-0.02,0.83219
TSPAN3,-0.18,0.46047
DDX42,0.14,0.48647
GOLT1B,-0.11,0.44488
PDIA5,-0.05,0.63376999999999994
SMARCD2,-0.02,0.86764
TSEN2,-0.04,0.6282
EPN2,-0.29,0.48259
ALDOA,0.06,0.6806
SLC25A14,0.03,0.79276
MAP4K4,0.07,0.6347
TRAK2,-0.03,0.60796
OXA1L,-0.15,0.24391
CCDC85B,0.01,0.88523
CXCR4,-0.02,0.86674
RAB27A,0.12,0.23752
KDM3A,0.75,0.16894
SMC3,0.1,0.44248
PAK4,-0.11,0.12227
CCNH,-0.12,0.26259
TRIM13,0.13,0.24142
HERPUD1,0.44,0.33711
ELAC2,-0.02,0.89396
TRIB3,-0.11,0.42078
PCM1,0.11,0.45746
DRAP1,0,0.99449
MOK,0.12,0.15204
AKT1,0.03,0.62437
RPA3,-0.21,0.37992
EXOSC4,-0.56,0.40536
P4HA2,0.06,0.17105
PDHX,0.11,0.20436000000000001
TBPL1,0.08,0.30902
PPIE,-0.06,0.41591
SCAND1,-0.05,0.43068
TOR1A,-0.18,0.13231
DMTF1,0.08,0.17357
PIK3CA,0.01,0.61388
KEAP1,-0.1,0.39754
PTPRF,0.01,0.36865
PAK1,0.02,0.70683
LAP3,0.1,0.4046
SLC35B1,-0.12,0.35798
MIF,-0.31,0.58918
MLEC,0.03,0.68856
CAPN1,0,0.91791
CD58,0.04,0.53314
MICALL1,-0.61,0.32913
UBR7,0.06,0.50797
EPB41L2,0,0.8571
DDR1,-0.08,0.47783
HSD17B10,-0.06,0.50102
TLK2,0.01,0.35813
TARBP1,-0.13,0.28441
DNM1,0.41,0.43384
CCDC92,-0.05,0.46784
ZFP36,0.27,0.30583
USP6NL,0.13,0.72904
NR1H2,-0.07,0.30755
STK25,-0.02,0.80869
NOL3,-0.08,0.45479
SSBP2,0.18,0.15267
NMT1,0.13,0.32676
CAST,0.04,0.53974
PPP2R5A,-0.15,0.17559
ANXA7,0,0.96271
PIK3C3,-0.02,0.64383
CASK,0.1,0.47652
NSDHL,-0.08,0.53955
G3BP1,0.21,0.31328
COL4A1,2.09,0.09959
ADGRG1,0.18,0.42352
IFNAR1,0.11,0.30761
HEBP1,-0.05,0.4802
TUBB6,0.65,0.09173
CTTN,0.01,0.49023
APP,-0.06,0.5103
GALE,0.02,0.73104
ABCF1,-0.16,0.06747
PSME1,-0.05,0.64081
SHB,-0.04,0.40556
TMED10,0.03,0.26446
ADI1,0.01,0.87162
PAX8,0.16,0.50239
ZNF395,0.46,0.04595
RAB31,0.03,0.79471
UBE3C,0.04,0.68592
PEX11A,0.1,0.39719
IGF2R,-0.18,0.71996
UFM1,0.04,0.366
XBP1,-0.01,0.4968
CCND3,0.1,0.77668
CERK,-0.06,0.56463
MRPL12,-0.14,0.18971
IFRD2,-0.09,0.2552
RPA1,-0.08,0.51781
MAMLD1,0.18,0.13001
HMG20B,0.35,0.65623
PSMF1,-0.08,0.63113
ECD,0.14,0.52486
BCL2,0.47,0.14388
EGR1,-0.18,0.50968
ABCC5,0.16,0.23301
KIF5C,0.24,0.25311
RALB,-0.12,0.45504
PGM1,0.01,0.92381
RPS6,-0.14,0.28481
MRPS2,-0.14,0.09753
PAK6,0.2,0.15957
PIK3R4,0.17,0.20059
TBC1D9B,-0.07,0.21978
APPBP2,0.14,0.29729
COASY,-0.01,0.79959
ATF6,0.18,0.23488
SPRED2,0.41,0.71211
TFDP1,-0.1,0.51468
TCERG1,0.18,0.59301
TJP1,-0.02,0.80804
IDE,-0.01,0.89999
GTPBP8,-0.25,0.39024
OXSR1,-0.07,0.41395
CTSD,-0.12,0.14826
CBLB,0.07,0.66935
MAPK1IP1L,0.04,0.5086
HDAC2,0.08,0.51474
CDK5R1,0.82,0.18715
BZW2,-0.06,0.44431
DNAJC15,-0.19,0.13526
RPP38,-0.26,0.02221
SOX4,0.61,0.20254
PPP2R5E,-0.03,0.78865
C2CD5,0.08,0.39926
GFPT1,0.3,0.25101
FBXO11,0.05,0.3401
INSIG1,-0.2,0.10757
BNIP3L,-0.03,0.65331
CHP1,-0.05,0.40563
FBXO21,0.18,0.43441
ME2,-0.03,0.67739
LBR,0.06,0.58759
ADAM10,0.02,0.64244
IGHMBP2,0.08,0.45939
RHEB,-0.12,0.49831
TIAM1,-0.24,0.61047
CNDP2,-0.13,0.32887
NFATC3,0.2,0.21892
CD44,0,0.28776
CLTC,-0.04,0.68906
FAM20B,-0.01,0.65299
HSPA8,-0.1,0.41483
LIPA,-0.21,0.12909
RNMT,0.29,0.29922
ARNT2,0.07,0.3732
CLIC4,0.22,0.56697
FAS,-0.4,0.19179
SYNGR3,0.03,0.91195
HIF1A,0.08,0.4356
MTA1,-0.06,0.28234
IQGAP1,-0.03,0.77857
TCTA,-0.07,0.36879
NUSAP1,0.1,0.8023
HK1,0.04,0.6845
C5,-0.11,0.39488
PIGB,-0.01,0.83925
DYNLT3,-0.02,0.82884
TXNRD1,-0.31,0.33694
BRCA1,0.71,0.37713
PIK3R3,0.3,0.21949
TRAP1,0.33,0.19043
MBNL2,-0.02,0.53421
PKIG,0.05,0.62048
STAT1,0,0.86976
PFKL,-0.04,0.70955
PPP2R3C,0.06,0.42185
PGAM1,-0.05,0.5651
PIN1,-0.01,0.97001
PAICS,0.03,0.73062
MAP2K5,-0.41,0.31105
KAT6A,-0.04,0.69958
BIRC2,0.02,0.7564
EFCAB14,0.15,0.60893
CHERP,-0.28,0.46817
LGMN,0.09,0.65614
CSNK1E,-0.25,0.04253
SNX7,0.11,0.31807
AKR7A2,-0.11,0.20951
CNOT4,0.07,0.42997
HEATR1,0.17,0.60893
ALDH7A1,-0.01,0.78828
INPP4B,0.12,0.46002
ABHD4,0.11,0.4363
CHN1,0.09,0.44413
TLE1,0.11,0.34908
WDR61,-0.06,0.27936
USP22,-0.38,0.2426
FHL2,0.05,0.80774
HERC6,0.09,0.83275
RPS5,0.07,0.40695
CASP2,-0.2,0.55689
BHLHE40,0.5,0.11096
CAMSAP2,0.03,0.74478
PPOX,-0.06,0.55847
PTPN1,0.45,0.23408
EXT1,0.18,0.36448
ZNF274,-0.01,0.75118
CNPY3,-0.01,0.47138
CCP110,-0.14,0.36152
BLMH,-0.54,0.00998
VPS72,-1.09,0.44912
SMC1A,-0.13,0.42412
POLB,-0.26,0.43105
YTHDF1,0.04,0.63783
CCNA1,-0.12,0.53794
SOCS2,0.06,0.32437
DDX10,0.73,0.59551
NUDCD3,-0.02,0.56553
GADD45A,0.33,0.11861
PARP2,-0.01,0.51116
CSRP1,-0.07,0.56007
PRSS23,0.86,0.06445
TIPARP,0.22,0.17105
BID,-0.15,0.2222
CBR1,-0.42,0.01792
SENP6,-0.04,0.51903
BPHL,0.02,0.86041
TEX10,0.14,0.16665
COPB2,-0.38,0.54695
DAXX,0.11,0.30591
LYPLA1,0.02,0.7304
CDKN1B,-0.12,0.07192
APBB2,-0.23,0.31763
CASC3,0.09,0.32844
STMN1,0.1,0.25899
SMC4,0.13,0.29394
NFE2L2,0.43,0.20762
NPDC1,0,0.98079
ALDOC,-0.1,0.25049
MCUR1,0,0.57725
BAD,-0.3,0.3198
FASTKD5,0.17,0.29251
IL13RA1,0.33,0.15459
SLC1A4,0.23,0.12655
SMARCA4,-0.18,0.41035
PRKAG2,0.14,0.21293
FYN,0.14,0.16582
ATP1B1,-0.08,0.42627
FAIM,-0.03,0.74426
HDAC6,-0.32,0.33112
ZW10,-0.06,0.31048
ZNF131,-0.02,0.53201
MCM3,-0.01,0.87538
RPS6KA1,0.06,0.61085
PSMD4,0.17,0.4062
IARS2,0.03,0.79586
DNMT1,-0.08,0.37278
CREB1,0.11,0.23104
ARPP19,-0.01,0.77738
SUPV3L1,0.01,0.84887
RHOA,-0.08,0.67422
HADH,-0.02,0.7849
MYO10,0.02,0.52503
GFOD1,0.16,0.29198
DUSP22,-0.1,0.24737
PPIC,-0.2,0.28633
SACM1L,-0.05,0.4757
MRPS16,-0.29,0.5493
SATB1,0.07,0.47198
PUF60,-0.09,0.21793
TRAPPC6A,-0.24,0.11121
STAMBP,-0.13,0.20556
UBE3B,0.27,0.34099
PECR,0.7,0.37828
DFFA,0.08,0.73123
TIMM9,-0.06,0.475
C2CD2L,-0.32,0.60883
DUSP6,-0.29,0.24938
FOXO3,0.04,0.52225
MBTPS1,0.1,0.26932
ERBB3,0.33,0.12646
SGCB,-0.01,0.54819
DAG1,-0.06,0.56576
MEST,-0.08,0.50582
MYLK,0.11,0.16394
DNM1L,0.06,0.68109
POLR1C,0.04,0.56016
ANKRD10,-0.45,0.12855
CDK4,0.03,0.70152
ID2,0.07,0.49644
TM9SF3,-0.01,0.78163
LYN,0.37,0.13289
OXCT1,0.03,0.87827
MRPL19,-0.04,0.50721
APOE,0,0.85385
PTPRK,-0.09,0.48795
TXNDC9,-0.14,0.20538
SLC35A1,-0.01,0.89313
CALU,0.01,0.70827
SPTAN1,-0.18,0.4993
BNIP3,0.02,0.76853
MTERF3,-0.04,0.50872
SUZ12,0.17,0.36075
ADH5,-0.02,0.3056
ENOPH1,-0.1,0.22852
EML3,0.32,0.34465
ZNF451,-0.07,0.33059
PRCP,-0.29,0.48942
PPP1R13B,0.08,0.36499
IGFBP3,0.24,0.25082
RBM34,-0.08,0.47076
POLG2,0.07,0.7405
PGRMC1,0,0.98154
ARL4C,-0.07,0.7936
CHMP4A,0.06,0.6249
TRIB1,-0.39,0.31852
AKAP8L,0.24,0.20697
PCNA,-0.07,0.48798
RFC5,-0.35,0.62701
ZMIZ1,-0.31,0.41369
CPNE3,0.1,0.38481
DERA,0.13,0.27242
DCK,0.01,0.94057
IKBKB,0.04,0.4521
SHC1,0.21,0.15003
ISOC1,0.08,0.40956
POLR2I,-0.02,0.71727
KDELR2,-0.01,0.85771
KIAA0100,0.03,0.77435
CCNA2,0.01,0.79848
TBP,-0.05,0.56251
FBXL12,-0.01,0.85401
CORO1A,0.24,0.07391
PDS5A,-0.11,0.48005
ARFIP2,-0.2,0.44809
CCND1,0.04,0.20368
MSRA,-0.08,0.53103
FBXO7,-0.13,0.19551
TGFBR2,-0.06,0.24403
FOS,0.61,0.23984
KDM5A,0.04,0.44837
ERBB2,0.56,0.25516
VAPB,-0.07,0.69289
CLPX,-0.03,0.5537
GMNN,0.18,0.29733
ICMT,-0.03,0.42131
STAT3,0.14,0.25424
MACF1,0.13,0.37873
TP53BP2,0.02,0.91284
RFC2,0.01,0.93922
DHRS7,-0.36,0.47998
PROS1,0.08,0.57616
RSU1,0.27,0.24139
NUP88,0.1,0.50772
ZNF318,0.14,0.13426
ETFB,-0.1,0.40981
USP1,0.08,0.292
FEZ2,-0.06,0.40503
GAPDH,-0.02,0.74108
CASP3,-0.15,0.16604
DNAJA3,-0.05,0.32445
RRP1B,-0.07,0.11996
GDPD5,0.09,0.35321
SCYL3,-0.26,0.36234
RBM6,0.06,0.62072
MYCBP2,0.05,0.51987
ETS1,-0.18,0.28306
DUSP11,0.06,0.53711
ARID4B,-0.07,0.52123
RUVBL1,-0.19,0.60194
GPER1,0.95,0.04641
ACBD3,0.07,0.30824
HYOU1,0.02,0.77153
PCBD1,0.11,0.30834
RFX5,-0.07,0.70772
CDK2,-0.06,0.69169
PTPRC,0.53,0.14363
CD40,-0.5,0.42039
TBXA2R,0.25,0.26894
PLSCR3,0.07,0.25857
PTGS2,0.68,0.08
SFN,0.2,0.26347
GHR,0.45,0.08751
ADRB2,0.74,0.08784
HLA-DRA,1.07,0.08012
PTPN6,0.11,0.36026
PRKCH,0.13,0.41083
KCNK1,0.03,0.58025
